"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2011","DK",12091,565.59169550173,"1",1962,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",48,48,1209,"99","2","0","0"
"2011","DK",12171,565.59169550173,"4",1942,"2","1","1","3","NA","NA","35","NA","NA","NA","NA","NA",69,68,1217,"1","0","0","0"
"2011","DK",13251,565.59169550173,"1",1946,"2","1","4","3","13","5","NA","NA","NA","0","NA","NA",65,64,1325,"99","0","0","0"
"2011","DK",13341,565.59169550173,"2",1951,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",59,59,1334,"0","0","0","0"
"2011","DK",13701,565.59169550173,"4",1960,"1","1","4","2","13","3","NA","NA","15","NA","NA","NA",51,50,1370,"99","1","0","0"
"2011","DK",13731,565.59169550173,"1",1930,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",80,80,1373,"99","1","0","0"
"2011","DK",13801,565.59169550173,"2",1930,"2","1","4","2","NA","5","NA","NA","NA","NA","0","NA",80,80,1380,"0.5","2","0","0"
"2011","DK",13891,565.59169550173,"1",1974,"1","1","2","3","13","5","NA","NA","NA","NA","NA","NA",37,36,1389,"99","2","0","0"
"2011","DK",14171,565.59169550173,"3",1979,"1","1","4","2","13","5","NA","25","NA","0","0","NA",31,31,1417,"0.125","1","0","100"
"2011","DK",14261,565.59169550173,"1",1988,"1","1","1","2","13","NA","NA","20","NA","NA","0","NA",22,22,1426,"1","0","0","1"
"2011","DK",14431,565.59169550173,"2",1930,"2","1","2","4","13","NA","NA","NA","NA","0","NA","NA",80,80,1443,"0","0","0","0"
"2011","DK",15071,565.59169550173,"4",1978,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",32,32,1507,"0.9571428571","0","0","1"
"2011","DK",15561,565.59169550173,"4",1980,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",30,30,1556,"0.6642857143","2","0","0"
"2011","DK",15881,565.59169550173,"2",1943,"1","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",67,67,1588,"99","0","0","101"
"2011","DK",15911,565.59169550173,"3",1962,"1","1","1","2","13","3","NA","25","NA","0","0","NA",48,48,1591,"0.6666666667","0","0","0"
"2011","DK",16041,565.59169550173,"4",1930,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",80,80,1604,"1","0","0","1"
"2011","DK",16111,565.59169550173,"4",1938,"2","1","1","2","NA","3","NA","25","NA","0","NA","NA",72,72,1611,"99","2","0","100"
"2011","DK",16221,565.59169550173,"2",1946,"2","1","1","3","13","5","NA","26","NA","NA","0","NA",64,64,1622,"99","0","0","0"
"2011","DK",16251,565.59169550173,"2",1977,"2","1","1","3","13","4","NA","NA","NA","0","NA","NA",34,33,1625,"0.5523809524","2","0","0"
"2011","DK",17041,565.59169550173,"3",1948,"1","1","3","3","13","5","NA","20","NA","0","NA","NA",62,62,1704,"1","2","0","0"
"2011","DK",17311,565.59169550173,"1",1937,"2","1","1","2","13","5","30","NA","NA","NA","NA","0",73,73,1731,"0.5","0","0","0"
"2011","DK",17371,565.59169550173,"3",1978,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",32,32,1737,"99","2","0","0"
"2011","DK",17481,565.59169550173,"4",1934,"2","1","1","2","13","3","NA","NA","NA","0","0","NA",76,76,1748,"1","0","0","0"
"2011","DK",17771,565.59169550173,"1",1978,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",33,32,1777,"1","0","0","100"
"2011","DK",18131,565.59169550173,"4",1937,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",73,73,1813,"99","0","0","0"
"2011","DK",19661,565.59169550173,"3",1969,"1","1","3","4","13","3","NA","NA","NA","0","NA","0",42,41,1966,"0.5","0","0","0"
"2011","DK",20031,565.59169550173,"4",1942,"1","1","4","3","NA","3","NA","NA","NA","NA","0","NA",69,68,2003,"1","0","0","0"
"2011","DK",20501,565.59169550173,"1",1981,"1","1","1","2","13","3","35","NA","NA","NA","NA","0",30,29,2050,"99","0","0","0"
"2011","DK",20571,565.59169550173,"2",1962,"2","1","1","3","13","3","NA","NA","0","0","NA","NA",48,48,2057,"1","2","0","100"
"2011","DK",20691,565.59169550173,"4",1966,"1","1","4","3","NA","4","NA","NA","NA","NA","0","NA",44,44,2069,"99","0","0","0"
"2011","DK",20951,565.59169550173,"3",1955,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",55,55,2095,"0.5857142857","0","0","0"
"2011","DK",21121,565.59169550173,"3",1986,"1","1","4","2","13","3","NA","NA","NA","0","0","NA",24,24,2112,"0.8428571429","0","0","0"
"2011","DK",22131,565.59169550173,"3",1930,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",80,80,2213,"0.887736297","0","0","0"
"2011","DK",22241,565.59169550173,"3",1930,"2","1","1","3","13","NA","NA","NA","NA","NA","0","NA",80,80,2224,"0.9285714286","0","0","0"
"2011","DK",22851,565.59169550173,"1",1933,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",78,77,2285,"1","0","0","0"
"2011","DK",22951,565.59169550173,"2",1983,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",27,27,2295,"1","0","0","0"
"2011","DK",22981,565.59169550173,"2",1960,"1","1","1","4","13","5","NA","NA","NA","0","0","0",50,50,2298,"1","0","0","0"
"2011","DK",23021,565.59169550173,"1",1978,"2","1","3","4","13","5","NA","NA","NA","NA","NA","NA",33,32,2302,"99","0","0","0"
"2011","DK",23971,565.59169550173,"2",1933,"1","1","1","3","NA","4","NA","NA","NA","NA","NA","NA",77,77,2397,"0.5","2","0","0"
"2011","DK",24371,565.59169550173,"2",1949,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",62,61,2437,"0.9011904762","0","0","0"
"2011","DK",24561,565.59169550173,"1",1943,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",68,67,2456,"99","2","0","0"
"2011","DK",25091,565.59169550173,"3",1977,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",33,33,2509,"1","0","0","0"
"2011","DK",25811,565.59169550173,"3",1931,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",80,79,2581,"0.5","0","0","0"
"2011","DK",25921,565.59169550173,"2",1967,"1","1","4","3","NA","NA","NA","NA","NA","NA","0","0",43,43,2592,"0","0","0","0"
"2011","DK",25951,565.59169550173,"1",1988,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",22,22,2595,"1","2","0","0"
"2011","DK",26471,565.59169550173,"2",1933,"1","1","3","3","13","NA","37","NA","NA","NA","NA","0",78,77,2647,"1","0","0","0"
"2011","DK",26771,565.59169550173,"1",1935,"2","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",76,75,2677,"1","0","0","0"
"2011","DK",27741,565.59169550173,"1",1977,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",34,33,2774,"1","2","0","0"
"2011","DK",28131,565.59169550173,"4",1956,"1","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",55,54,2813,"1","0","0","0"
"2011","DK",28691,565.59169550173,"3",1941,"2","1","3","2","13","3","NA","NA","NA","NA","NA","0",70,69,2869,"1","0","0","0"
"2011","DK",29091,565.59169550173,"3",1966,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",44,44,2909,"0","0","0","0"
"2011","DK",29161,565.59169550173,"2",1930,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",80,80,2916,"0.8857142857","2","0","0"
"2011","DK",29391,565.59169550173,"1",1981,"1","1","1","2","13","NA","35","NA","NA","NA","NA","NA",29,29,2939,"1","0","0","0"
"2011","DK",29711,565.59169550173,"3",1975,"2","1","3","4","13","5","NA","NA","NA","NA","NA","0",36,35,2971,"1","2","0","0"
"2011","DK",29891,565.59169550173,"4",1977,"1","1","3","3","13","3","NA","20","NA","0","NA","0",33,33,2989,"1","0","0","0"
"2011","DK",31131,565.59169550173,"2",1977,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",34,33,3113,"1","0","0","0"
"2011","DK",31221,565.59169550173,"3",1931,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",79,79,3122,"99","0","0","101"
"2011","DK",31531,565.59169550173,"4",1978,"2","1","1","2","NA","3","NA","20","NA","0","NA","NA",32,32,3153,"1","0","0","0"
"2011","DK",31801,565.59169550173,"2",1948,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",62,62,3180,"1","2","0","0"
"2011","DK",31931,565.59169550173,"2",1931,"2","1","4","3","13","3","35","NA","NA","NA","NA","NA",80,79,3193,"1","2","0","10"
"2011","DK",32011,565.59169550173,"4",1987,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",23,23,3201,"0","1","0","0"
"2011","DK",32171,565.59169550173,"4",1965,"1","1","1","3","13","5","NA","NA","16","NA","NA","NA",46,45,3217,"1","0","0","0"
"2011","DK",32561,565.59169550173,"2",1956,"2","1","1","4","13","3","NA","NA","0","NA","0","NA",54,54,3256,"1","0","0","0"
"2011","DK",32621,565.59169550173,"4",1988,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",22,22,3262,"1","0","0","0"
"2011","DK",32731,565.59169550173,"4",1966,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","0",44,44,3273,"1","1","0","0"
"2011","DK",33001,565.59169550173,"3",1980,"1","1","4","4","13","3","NA","NA","NA","NA","0","NA",30,30,3300,"1","0","0","100"
"2011","DK",33111,565.59169550173,"1",1989,"1","1","4","2","13","3","NA","NA","7","NA","0","NA",21,21,3311,"0.3333333333","2","0","0"
"2011","DK",33511,565.59169550173,"1",1947,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",63,63,3351,"99","2","0","100"
"2011","DK",34091,565.59169550173,"4",1953,"2","1","3","3","13","4","NA","NA","0","NA","NA","NA",57,57,3409,"1","2","0","0"
"2011","DK",34441,565.59169550173,"3",1985,"2","1","4","3","13","3","NA","NA","NA","NA","0","NA",25,25,3444,"99","0","0","0"
"2011","DK",34501,565.59169550173,"3",1932,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","0",78,78,3450,"0.8714285714","2","0","1"
"2011","DK",34611,565.59169550173,"1",1932,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",79,78,3461,"1","1","0","0"
"2011","DK",35301,565.59169550173,"1",1941,"1","1","4","3","NA","5","NA","NA","15","NA","NA","NA",70,69,3530,"1","0","0","0"
"2011","DK",35511,565.59169550173,"1",1941,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",69,69,3551,"1","0","0","0"
"2011","DK",35541,565.59169550173,"2",1937,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",74,73,3554,"0.9285714286","0","0","0"
"2011","DK",35621,565.59169550173,"1",1930,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",80,80,3562,"1","0","0","0"
"2011","DK",35691,565.59169550173,"3",1952,"1","1","2","2","NA","5","NA","NA","NA","NA","NA","NA",58,58,3569,"0.875","1","0","110"
"2011","DK",35881,565.59169550173,"2",1966,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",44,44,3588,"0.7560953249","0","0","100"
"2011","DK",35911,565.59169550173,"3",1989,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",22,21,3591,"99","2","0","0"
"2011","DK",36391,565.59169550173,"3",1960,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",51,50,3639,"1","1","0","101"
"2011","DK",36801,565.59169550173,"4",1930,"2","1","1","4","13","5","NA","25","NA","NA","NA","NA",80,80,3680,"1","0","0","0"
"2011","DK",37011,565.59169550173,"4",1930,"2","1","1","4","NA","NA","NA","25","NA","0","NA","0",80,80,3701,"0.8285714286","0","0","0"
"2011","DK",37051,565.59169550173,"1",1930,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",80,80,3705,"1","0","0","0"
"2011","DK",37101,565.59169550173,"4",1937,"2","1","1","4","13","NA","NA","NA","NA","NA","0","NA",73,73,3710,"0","0","0","1"
"2011","DK",37241,565.59169550173,"2",1931,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",79,79,3724,"1","0","0","100"
"2011","DK",37601,565.59169550173,"4",1981,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",30,29,3760,"0","1","0","0"
"2011","DK",37681,565.59169550173,"3",1963,"1","1","1","3","13","5","30","NA","NA","NA","NA","NA",48,47,3768,"1","0","0","0"
"2011","DK",37911,565.59169550173,"1",1945,"1","1","1","2","13","5","38","NA","NA","NA","NA","NA",65,65,3791,"0.6666666667","0","0","0"
"2011","DK",38501,565.59169550173,"4",1930,"1","1","4","3","NA","5","NA","NA","NA","0","0","NA",80,80,3850,"0.3231419492","2","0","0"
"2011","DK",38641,565.59169550173,"1",1930,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",80,80,3864,"1","0","0","0"
"2011","DK",38861,565.59169550173,"2",1973,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",38,37,3886,"1","0","1","0"
"2011","DK",39001,565.59169550173,"2",1945,"1","1","3","3","NA","3","30","NA","NA","NA","NA","NA",66,65,3900,"1","0","0","0"
"2011","DK",39441,565.59169550173,"1",1985,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",25,25,3944,"0.887736297","0","0","0"
"2011","DK",39581,565.59169550173,"2",1984,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",27,26,3958,"0.5","2","0","0"
"2011","DK",40271,565.59169550173,"3",1980,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","0",30,30,4027,"1","0","0","1"
"2011","DK",40571,565.59169550173,"3",1962,"1","1","3","2","13","3","42","NA","NA","NA","NA","NA",48,48,4057,"1","0","0","0"
"2011","DK",40941,565.59169550173,"2",1935,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",76,75,4094,"1","0","0","0"
"2011","DK",41351,565.59169550173,"3",1930,"2","1","1","3","NA","5","NA","NA","NA","NA","NA","NA",80,80,4135,"1","1","0","0"
"2011","DK",41571,565.59169550173,"4",1988,"1","1","3","3","NA","3","NA","25","NA","NA","0","NA",22,22,4157,"1","0","0","101"
"2011","DK",41601,565.59169550173,"3",1980,"1","1","2","2","NA","3","NA","NA","NA","NA","NA","NA",30,30,4160,"0.2916666667","2","0","100"
"2011","DK",42281,565.59169550173,"1",1952,"1","1","3","4","13","NA","NA","25","NA","NA","0","NA",58,58,4228,"0.2916666667","0","0","0"
"2011","DK",43161,565.59169550173,"1",1977,"2","1","1","3","NA","NA","NA","NA","NA","0","0","NA",33,33,4316,"1","0","0","0"
"2011","DK",43621,565.59169550173,"2",1952,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",59,58,4362,"1","2","0","0"
"2011","DK",44391,565.59169550173,"2",1944,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",66,66,4439,"1","0","0","0"
"2011","DK",44441,565.59169550173,"1",1953,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",57,57,4444,"1","0","0","0"
"2011","DK",44991,565.59169550173,"1",1973,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",37,37,4499,"0","0","0","0"
"2011","DK",45471,565.59169550173,"2",1932,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",78,78,4547,"99","2","0","0"
"2011","DK",45861,565.59169550173,"1",1937,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",73,73,4586,"99","0","0","11"
"2011","DK",46181,565.59169550173,"4",1949,"1","1","1","2","13","5","NA","NA","NA","NA","NA","0",61,61,4618,"1","2","0","100"
"2011","DK",46971,565.59169550173,"4",1989,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",21,21,4697,"1","2","0","0"
"2011","DK",47251,565.59169550173,"4",1956,"2","1","4","2","13","4","35","NA","NA","NA","NA","NA",54,54,4725,"0.5714285714","1","0","0"
"2011","DK",48131,565.59169550173,"1",1959,"2","1","4","3","13","3","NA","NA","10","NA","NA","NA",51,51,4813,"0.6666666667","0","0","0"
"2011","DK",48491,565.59169550173,"2",1944,"2","1","4","2","NA","5","NA","NA","NA","0","NA","NA",66,66,4849,"0.5","0","0","0"
"2011","DK",49121,565.59169550173,"1",1969,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",42,41,4912,"1","2","0","0"
"2011","DK",49191,565.59169550173,"2",1977,"1","1","1","3","13","NA","37","NA","NA","NA","0","NA",33,33,4919,"1","0","0","0"
"2011","DK",49261,565.59169550173,"3",1977,"1","1","1","2","13","5","30","NA","NA","NA","NA","NA",34,33,4926,"1","0","0","0"
"2011","DK",49671,565.59169550173,"3",1944,"1","1","1","4","13","4","NA","NA","NA","NA","NA","0",66,66,4967,"1","2","0","1"
"2011","DK",49911,565.59169550173,"2",1966,"2","1","3","3","13","NA","37","23","NA","NA","NA","NA",44,44,4991,"99","0","0","0"
"2011","DK",50231,565.59169550173,"3",1983,"2","1","1","4","13","4","NA","NA","NA","NA","NA","0",27,27,5023,"0.775472594","2","0","0"
"2011","DK",50451,565.59169550173,"3",1930,"1","1","3","4","13","3","NA","NA","NA","NA","0","NA",80,80,5045,"0.9285714286","0","0","0"
"2011","DK",50571,565.59169550173,"2",1930,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",80,80,5057,"1","0","0","0"
"2011","DK",50701,565.59169550173,"2",1987,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",24,23,5070,"1","0","0","0"
"2011","DK",50741,565.59169550173,"3",1946,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",64,64,5074,"1","1","0","0"
"2011","DK",50781,565.59169550173,"2",1930,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",80,80,5078,"0.5056605764","1","0","0"
"2011","DK",51091,565.59169550173,"2",1984,"1","1","1","2","13","5","NA","NA","0","NA","NA","NA",26,26,5109,"1","0","0","0"
"2011","DK",51201,565.59169550173,"3",1977,"1","1","1","2","13","5","NA","NA","NA","0","0","NA",34,33,5120,"99","2","0","0"
"2011","DK",51861,565.59169550173,"3",1981,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",29,29,5186,"99","0","0","0"
"2011","DK",51961,565.59169550173,"1",1960,"1","1","4","2","13","3","NA","NA","25","0","NA","0",50,50,5196,"1","0","0","0"
"2011","DK",52171,565.59169550173,"2",1965,"1","1","4","4","13","3","0","NA","NA","NA","0","0",45,45,5217,"1","2","0","0"
"2011","DK",52271,565.59169550173,"2",1981,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",29,29,5227,"0.75","0","0","0"
"2011","DK",52371,565.59169550173,"1",1987,"2","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",23,23,5237,"1","1","0","0"
"2011","DK",52771,565.59169550173,"4",1985,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","0",25,25,5277,"99","0","0","0"
"2011","DK",53131,565.59169550173,"2",1987,"1","1","1","2","13","3","37","NA","NA","NA","NA","0",23,23,5313,"1","0","0","101"
"2011","DK",53221,565.59169550173,"4",1984,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26,26,5322,"1","0","0","101"
"2011","DK",53311,565.59169550173,"4",1930,"1","1","2","3","13","3","NA","NA","NA","NA","NA","NA",80,80,5331,"99","0","0","0"
"2011","DK",53741,565.59169550173,"1",1986,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",24,24,5374,"1","1","0","0"
"2011","DK",54021,565.59169550173,"3",1951,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",59,59,5402,"99","0","0","101"
"2011","DK",54101,565.59169550173,"2",1974,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",36,36,5410,"99","2","0","0"
"2011","DK",54831,565.59169550173,"2",1969,"1","1","4","3","13","5","NA","25","NA","NA","0","NA",41,41,5483,"0.5714285714","0","0","0"
"2011","DK",55111,565.59169550173,"2",1935,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",76,75,5511,"99","1","0","0"
"2011","DK",55341,565.59169550173,"3",1944,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",66,66,5534,"1","0","0","100"
"2011","DK",55541,565.59169550173,"3",1954,"1","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",57,56,5554,"0.5","1","0","0"
"2011","DK",56191,565.59169550173,"1",1934,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",76,76,5619,"0.5","0","0","1"
"2011","DK",56231,565.59169550173,"2",1986,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",24,24,5623,"99","0","0","0"
"2011","DK",56811,565.59169550173,"1",1947,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",64,63,5681,"1","0","0","0"
"2011","DK",56821,565.59169550173,"2",1930,"1","1","1","3","13","3","NA","NA","NA","0","NA","NA",80,80,5682,"0.5","0","0","0"
"2011","DK",56861,565.59169550173,"1",1930,"2","1","3","4","13","3","NA","26","NA","NA","NA","NA",80,80,5686,"1","0","0","0"
"2011","DK",57051,565.59169550173,"4",1978,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",32,32,5705,"0.6666666667","2","0","0"
"2011","DK",57391,565.59169550173,"3",1930,"2","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",80,80,5739,"0","2","0","0"
"2011","DK",57931,565.59169550173,"2",1983,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",27,27,5793,"99","0","0","0"
"2011","DK",58321,565.59169550173,"3",1938,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",72,72,5832,"0.5","2","0","0"
"2011","DK",58501,565.59169550173,"3",1932,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",78,78,5850,"1","0","0","1"
