"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2009","DK",6121,505.861650485437,"1",1949,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",612,59,"0","0","0","0",60
"2009","DK",6311,505.861650485437,"2",1948,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",631,60,"2","0.9285714286","0","100",61
"2009","DK",6381,505.861650485437,"1",1954,"2","1","1","3","NA","NA","NA","NA","0","0","NA","0",638,54,"0","1","0","0",54
"2009","DK",7161,505.861650485437,"4",1928,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",716,80,"0","0.625","0","0",80
"2009","DK",7351,505.861650485437,"2",1982,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",735,26,"0","1","0","0",27
"2009","DK",7701,505.861650485437,"1",1950,"1","1","4","3","13","5","NA","NA","20","0","NA","0",770,58,"2","1","0","0",58
"2009","DK",8511,505.861650485437,"4",1977,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",851,31,"2","0.7142857143","0","0",31
"2009","DK",8861,505.861650485437,"3",1937,"1","1","3","3","13","5","NA","NA","NA","NA","NA","NA",886,71,"0","99","0","0",72
"2009","DK",8881,505.861650485437,"3",1954,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",888,54,"2","99","0","0",54
"2009","DK",8901,505.861650485437,"3",1933,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",890,75,"2","1","0","0",75
"2009","DK",8931,505.861650485437,"3",1985,"2","1","1","2","NA","3","NA","NA","NA","41","NA","NA",893,23,"2","1","0","0",23
"2009","DK",8981,505.861650485437,"4",1946,"2","1","4","2","13","NA","NA","NA","NA","NA","0","0",898,62,"0","1","0","0",62
"2009","DK",9541,505.861650485437,"2",1937,"2","1","3","2","NA","5","NA","NA","NA","NA","NA","NA",954,71,"0","1","0","0",72
"2009","DK",9641,505.861650485437,"2",1935,"1","1","4","3","13","3","NA","NA","NA","NA","0","NA",964,73,"0","1","0","0",73
"2009","DK",9931,505.861650485437,"3",1928,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",993,80,"0","0","0","0",80
"2009","DK",10361,505.861650485437,"4",1968,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",1036,40,"0","99","0","0",40
"2009","DK",10771,505.861650485437,"1",1943,"2","1","4","2","13","3","NA","NA","16","NA","NA","NA",1077,65,"0","0.9857142857","0","0",65
"2009","DK",11181,505.861650485437,"3",1942,"2","1","1","2","13","5","NA","NA","NA","40","0","0",1118,66,"0","1","0","0",66
"2009","DK",11481,505.861650485437,"4",1986,"2","1","4","3","13","5","NA","NA","10","NA","NA","NA",1148,22,"2","1","0","100",22
"2009","DK",11921,505.861650485437,"4",1968,"1","1","4","2","13","3","NA","30","0","NA","NA","NA",1192,40,"0","1","0","0",40
"2009","DK",12331,505.861650485437,"1",1961,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",1233,47,"0","1","0","100",47
"2009","DK",12421,505.861650485437,"1",1975,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",1242,33,"0","0.5","0","0",33
"2009","DK",13511,505.861650485437,"3",1954,"1","1","1","2","NA","4","NA","NA","NA","NA","NA","NA",1351,54,"1","1","0","0",54
"2009","DK",13621,505.861650485437,"3",1942,"1","1","3","2","13","3","NA","NA","NA","25","NA","NA",1362,66,"2","1","0","0",66
"2009","DK",13981,505.861650485437,"1",1949,"2","1","4","3","13","3","NA","NA","14","NA","NA","NA",1398,59,"0","99","0","0",59
"2009","DK",14011,505.861650485437,"2",1962,"1","1","1","3","13","NA","NA","NA","15","NA","NA","NA",1401,46,"2","99","0","100",46
"2009","DK",14081,505.861650485437,"2",1982,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",1408,26,"0","1","0","0",26
"2009","DK",14181,505.861650485437,"3",1986,"1","1","4","2","13","5","NA","28","NA","NA","NA","NA",1418,22,"0","99","0","0",22
"2009","DK",14461,505.861650485437,"2",1963,"1","1","3","4","13","NA","NA","30","NA","NA","0","NA",1446,45,"0","99","0","111",46
"2009","DK",14551,505.861650485437,"1",1984,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",1455,24,"2","0.5","0","0",24
"2009","DK",14721,505.861650485437,"1",1944,"1","1","3","2","13","4","NA","NA","NA","NA","NA","NA",1472,64,"0","0.9","0","0",64
"2009","DK",15381,505.861650485437,"2",1949,"2","1","4","2","13","NA","NA","NA","NA","0","NA","NA",1538,59,"2","99","0","0",59
"2009","DK",15871,505.861650485437,"2",1934,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",1587,74,"2","1","0","0",74
"2009","DK",16201,505.861650485437,"4",1968,"1","1","4","2","13","NA","NA","NA","NA","0","NA","NA",1620,40,"0","0","0","100",41
"2009","DK",16241,505.861650485437,"3",1972,"1","1","4","4","13","5","NA","NA","NA","NA","0","0",1624,36,"0","99","0","0",36
"2009","DK",16371,505.861650485437,"2",1928,"2","1","3","2","NA","4","NA","NA","NA","NA","NA","NA",1637,80,"2","0","1","0",80
"2009","DK",16441,505.861650485437,"4",1928,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",1644,80,"0","0","0","0",80
"2009","DK",16551,505.861650485437,"1",1966,"1","1","2","2","13","5","NA","NA","NA","NA","0","NA",1655,42,"0","1","0","0",43
"2009","DK",16581,505.861650485437,"2",1961,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",1658,47,"1","99","0","100",48
"2009","DK",17391,505.861650485437,"4",1963,"1","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",1739,45,"0","99","0","0",45
"2009","DK",17671,505.861650485437,"2",1974,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",1767,34,"2","1","0","101",34
"2009","DK",17731,505.861650485437,"3",1966,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",1773,42,"0","1","0","101",43
"2009","DK",17841,505.861650485437,"2",1957,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",1784,51,"0","1","0","0",51
"2009","DK",18131,505.861650485437,"2",1975,"1","1","1","2","NA","3","NA","NA","NA","0","NA","NA",1813,33,"2","1","0","0",33
"2009","DK",18501,505.861650485437,"2",1937,"1","1","1","3","13","3","NA","NA","NA","40","NA","NA",1850,71,"0","1","0","0",72
"2009","DK",19001,505.861650485437,"4",1948,"2","1","1","2","13","3","NA","NA","NA","0","NA","0",1900,60,"2","1","0","0",60
"2009","DK",19111,505.861650485437,"3",1984,"2","1","4","2","NA","5","35","NA","NA","NA","NA","NA",1911,24,"0","0","0","0",24
"2009","DK",20061,505.861650485437,"1",1971,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2006,37,"2","0.5","0","0",37
"2009","DK",20091,505.861650485437,"4",1928,"2","1","4","2","13","3","NA","NA","NA","0","0","NA",2009,80,"0","1","0","0",80
"2009","DK",20431,505.861650485437,"1",1941,"1","1","1","2","13","NA","NA","NA","6","30","NA","NA",2043,67,"0","0.5","0","0",68
"2009","DK",20911,505.861650485437,"1",1947,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",2091,61,"1","1","0","0",61
"2009","DK",20991,505.861650485437,"2",1931,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",2099,77,"0","1","0","0",78
"2009","DK",21121,505.861650485437,"2",1962,"1","1","1","2","13","3","NA","NA","0","NA","NA","NA",2112,46,"1","99","0","1",46
"2009","DK",21381,505.861650485437,"3",1981,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",2138,27,"0","0.9583333333","0","0",28
"2009","DK",21551,505.861650485437,"2",1953,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",2155,55,"0","1","0","0",55
"2009","DK",21721,505.861650485437,"4",1987,"2","1","1","3","NA","5","NA","NA","0","NA","NA","0",2172,21,"0","1","0","100",21
"2009","DK",22511,505.861650485437,"2",1942,"2","1","4","2","13","3","NA","NA","NA","NA","0","NA",2251,66,"0","99","0","100",67
"2009","DK",22531,505.861650485437,"3",1987,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",2253,21,"0","99","0","0",22
"2009","DK",22581,505.861650485437,"1",1980,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2258,28,"2","1","0","0",29
"2009","DK",22691,505.861650485437,"4",1975,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2269,33,"0","1","0","0",34
"2009","DK",23311,505.861650485437,"1",1928,"1","1","1","2","13","4","NA","NA","NA","NA","NA","NA",2331,80,"0","1","0","0",80
"2009","DK",23421,505.861650485437,"1",1983,"1","1","1","3","13","NA","NA","NA","NA","0","0","NA",2342,25,"2","0.4166666667","0","0",25
"2009","DK",23451,505.861650485437,"3",1959,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",2345,49,"0","0.9285714286","0","100",50
"2009","DK",23481,505.861650485437,"4",1983,"2","1","3","2","13","5","NA","NA","NA","0","NA","NA",2348,25,"0","0.5","0","1",26
"2009","DK",24471,505.861650485437,"3",1957,"1","1","3","2","13","4","NA","NA","NA","NA","0","NA",2447,51,"0","1","0","0",51
"2009","DK",24861,505.861650485437,"2",1958,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",2486,50,"0","99","0","1",51
"2009","DK",25051,505.861650485437,"4",1943,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",2505,65,"0","1","0","0",65
"2009","DK",25601,505.861650485437,"2",1955,"2","1","1","3","13","3","NA","NA","NA","NA","0","0",2560,53,"2","1","0","0",54
"2009","DK",26341,505.861650485437,"4",1988,"1","1","4","2","13","3","NA","NA","NA","0","NA","NA",2634,20,"2","1","0","0",20
"2009","DK",26451,505.861650485437,"4",1958,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",2645,50,"0","99","0","0",50
"2009","DK",26481,505.861650485437,"4",1981,"1","1","4","4","13","5","NA","NA","NA","0","NA","NA",2648,27,"0","99","0","0",27
"2009","DK",27011,505.861650485437,"3",1985,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",2701,23,"0","1","0","0",23
"2009","DK",27311,505.861650485437,"4",1962,"2","1","1","2","13","4","NA","NA","NA","NA","NA","0",2731,46,"0","99","0","0",47
"2009","DK",27991,505.861650485437,"2",1979,"1","1","1","2","13","NA","NA","NA","NA","NA","0","NA",2799,29,"0","0.7903656234","0","100",29
"2009","DK",28301,505.861650485437,"1",1988,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",2830,20,"0","0.875","0","0",20
"2009","DK",28421,505.861650485437,"3",1928,"1","1","4","4","13","3","NA","NA","NA","NA","NA","0",2842,80,"0","1","1","0",80
"2009","DK",28711,505.861650485437,"3",1969,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",2871,39,"0","0.875","0","0",40
"2009","DK",29101,505.861650485437,"1",1981,"1","1","2","4","13","5","NA","NA","NA","NA","NA","NA",2910,27,"0","0.6666666667","0","0",27
"2009","DK",29271,505.861650485437,"2",1946,"2","1","3","3","13","NA","NA","NA","0","NA","NA","0",2927,62,"2","1","0","0",62
"2009","DK",29681,505.861650485437,"3",1950,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2968,58,"2","0.9","0","100",59
"2009","DK",29771,505.861650485437,"1",1945,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",2977,63,"0","1","0","0",63
"2009","DK",29991,505.861650485437,"1",1982,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2999,26,"2","99","0","0",26
"2009","DK",30311,505.861650485437,"3",1982,"1","1","1","4","13","5","NA","NA","NA","NA","0","NA",3031,26,"0","1","0","0",26
"2009","DK",30511,505.861650485437,"1",1969,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",3051,39,"0","1","0","0",40
"2009","DK",31761,505.861650485437,"3",1949,"2","1","1","4","13","3","NA","NA","NA","0","NA","0",3176,59,"0","1","1","0",59
"2009","DK",31871,505.861650485437,"3",1943,"1","1","1","2","13","5","NA","NA","NA","0","NA","NA",3187,65,"0","99","0","0",65
"2009","DK",32161,505.861650485437,"4",1952,"1","1","4","3","13","3","NA","NA","NA","0","NA","0",3216,56,"0","0","0","0",56
"2009","DK",32191,505.861650485437,"3",1943,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3219,65,"0","1","0","0",66
"2009","DK",32441,505.861650485437,"1",1948,"1","1","4","3","NA","NA","NA","NA","NA","0","NA","NA",3244,60,"0","1","0","0",61
"2009","DK",32581,505.861650485437,"3",1984,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",3258,24,"0","1","0","0",25
"2009","DK",32661,505.861650485437,"4",1979,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",3266,29,"1","99","0","0",30
"2009","DK",32831,505.861650485437,"2",1985,"2","1","1","4","13","3","NA","23","NA","NA","NA","NA",3283,23,"2","99","0","0",23
"2009","DK",33181,505.861650485437,"1",1985,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",3318,23,"0","1","0","0",23
"2009","DK",33221,505.861650485437,"3",1928,"2","1","3","4","13","3","NA","NA","10","35","NA","NA",3322,80,"0","99","0","0",80
"2009","DK",33291,505.861650485437,"3",1966,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",3329,42,"1","1","0","0",42
"2009","DK",33381,505.861650485437,"3",1944,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",3338,64,"0","1","0","0",65
"2009","DK",33691,505.861650485437,"4",1928,"2","1","4","3","NA","NA","NA","NA","NA","0","0","NA",3369,80,"0","1","0","0",80
"2009","DK",33781,505.861650485437,"2",1928,"2","1","4","2","13","5","NA","NA","15","NA","NA","NA",3378,80,"0","0","0","0",80
"2009","DK",34141,505.861650485437,"4",1971,"1","1","1","3","NA","5","NA","NA","NA","NA","NA","NA",3414,37,"2","1","0","0",37
"2009","DK",34191,505.861650485437,"2",1939,"1","1","1","4","13","5","NA","20","NA","NA","NA","NA",3419,69,"2","0","0","0",70
"2009","DK",34791,505.861650485437,"3",1934,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3479,74,"0","1","0","100",74
"2009","DK",35161,505.861650485437,"3",1962,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",3516,46,"0","0.5833333333","0","0",47
"2009","DK",35221,505.861650485437,"1",1943,"1","1","3","3","13","NA","NA","NA","NA","NA","0","NA",3522,65,"1","99","0","0",65
"2009","DK",35311,505.861650485437,"4",1944,"1","1","1","4","NA","5","NA","NA","18","0","NA","NA",3531,64,"0","99","0","0",64
"2009","DK",36021,505.861650485437,"3",1937,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",3602,71,"0","99","0","111",71
"2009","DK",36231,505.861650485437,"2",1946,"2","1","1","2","13","5","NA","NA","NA","NA","0","NA",3623,62,"0","1","0","0",63
"2009","DK",36261,505.861650485437,"4",1985,"1","1","1","4","13","3","NA","NA","NA","0","NA","NA",3626,23,"0","1","0","0",24
"2009","DK",36351,505.861650485437,"1",1969,"2","1","4","4","13","4","NA","NA","0","NA","NA","0",3635,39,"0","0.5","0","0",40
"2009","DK",36421,505.861650485437,"2",1932,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3642,76,"0","99","0","0",77
"2009","DK",36621,505.861650485437,"2",1984,"2","1","3","2","13","5","0","NA","NA","NA","NA","NA",3662,24,"2","0.8571428571","0","0",24
"2009","DK",36631,505.861650485437,"4",1975,"2","1","2","2","13","5","NA","NA","NA","0","NA","NA",3663,33,"0","0","0","0",34
"2009","DK",37131,505.861650485437,"3",1963,"1","1","4","4","NA","NA","NA","0","0","NA","NA","NA",3713,45,"0","1","0","100",45
"2009","DK",37331,505.861650485437,"2",1928,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",3733,80,"0","1","0","0",80
"2009","DK",37551,505.861650485437,"1",1957,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",3755,51,"2","1","0","0",52
"2009","DK",37561,505.861650485437,"2",1928,"2","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",3756,80,"2","99","0","0",80
"2009","DK",37771,505.861650485437,"1",1985,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",3777,23,"2","1","0","0",23
"2009","DK",37821,505.861650485437,"2",1943,"2","1","4","4","13","5","NA","NA","NA","NA","NA","0",3782,65,"2","1","0","0",65
"2009","DK",37861,505.861650485437,"3",1928,"2","1","4","4","NA","3","22","NA","NA","NA","NA","0",3786,80,"0","99","0","0",80
"2009","DK",37991,505.861650485437,"1",1959,"2","1","4","2","NA","5","NA","NA","NA","NA","NA","NA",3799,49,"0","99","0","0",50
"2009","DK",38221,505.861650485437,"3",1928,"2","1","4","4","13","5","NA","NA","NA","NA","NA","NA",3822,80,"0","0.6666666667","0","100",80
"2009","DK",38351,505.861650485437,"3",1928,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",3835,80,"2","99","0","0",80
"2009","DK",38441,505.861650485437,"2",1978,"2","1","1","3","NA","NA","NA","NA","20","0","NA","NA",3844,30,"2","99","0","100",30
"2009","DK",38671,505.861650485437,"2",1967,"1","1","1","2","13","3","NA","NA","NA","0","NA","NA",3867,41,"0","1","0","0",42
"2009","DK",39281,505.861650485437,"3",1982,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","0",3928,26,"0","1","0","0",26
"2009","DK",39431,505.861650485437,"3",1934,"1","1","2","2","NA","5","NA","NA","NA","NA","0","0",3943,74,"0","0.9285714286","0","0",74
"2009","DK",39661,505.861650485437,"4",1986,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3966,22,"2","99","0","0",23
"2009","DK",39811,505.861650485437,"3",1955,"2","1","4","2","NA","5","NA","NA","15","NA","NA","NA",3981,53,"0","1","0","0",53
"2009","DK",40241,505.861650485437,"1",1987,"2","1","3","2","13","3","NA","NA","0","NA","NA","NA",4024,21,"2","1","0","0",22
"2009","DK",40371,505.861650485437,"4",1987,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",4037,21,"2","99","0","0",21
"2009","DK",41091,505.861650485437,"1",1956,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4109,52,"2","99","0","0",52
"2009","DK",41401,505.861650485437,"4",1971,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",4140,37,"2","99","0","0",38
"2009","DK",41791,505.861650485437,"3",1971,"2","1","4","3","13","3","NA","NA","NA","0","NA","NA",4179,37,"1","0","0","0",38
"2009","DK",42201,505.861650485437,"4",1972,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",4220,36,"2","99","0","0",36
"2009","DK",42411,505.861650485437,"2",1943,"2","1","4","2","13","5","NA","NA","NA","NA","NA","0",4241,65,"2","1","0","0",65
"2009","DK",42441,505.861650485437,"3",1947,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",4244,61,"0","0.9","0","0",61
"2009","DK",43141,505.861650485437,"1",1953,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",4314,55,"0","0.3333333333","0","100",56
"2009","DK",43631,505.861650485437,"1",1944,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",4363,64,"2","0.8871541645","0","0",64
"2009","DK",44031,505.861650485437,"2",1955,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",4403,53,"0","99","0","0",53
"2009","DK",44521,505.861650485437,"3",1933,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",4452,75,"0","1","0","0",75
"2009","DK",45231,505.861650485437,"4",1975,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",4523,33,"2","1","0","0",33
"2009","DK",45281,505.861650485437,"4",1937,"2","1","2","2","13","5","NA","NA","NA","NA","NA","NA",4528,71,"2","1","0","0",71
"2009","DK",45361,505.861650485437,"4",1978,"1","1","4","2","13","4","NA","NA","NA","40","0","NA",4536,30,"0","0","0","0",31
"2009","DK",45781,505.861650485437,"1",1944,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",4578,64,"2","0.9285714286","0","100",64
"2009","DK",45911,505.861650485437,"4",1988,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",4591,20,"0","0.8571428571","0","0",20
"2009","DK",46401,505.861650485437,"4",1964,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",4640,44,"0","1","0","0",44
"2009","DK",46811,505.861650485437,"2",1963,"1","1","3","4","13","5","NA","NA","NA","NA","NA","NA",4681,45,"0","99","0","0",46
"2009","DK",46821,505.861650485437,"3",1983,"1","1","1","4","13","5","NA","NA","NA","NA","NA","NA",4682,25,"0","0.8742117244","0","0",25
"2009","DK",47131,505.861650485437,"3",1948,"2","1","1","3","13","3","NA","24","NA","NA","0","NA",4713,60,"2","99","0","0",60
"2009","DK",47271,505.861650485437,"3",1954,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",4727,54,"0","0.6666666667","0","0",55
"2009","DK",47921,505.861650485437,"1",1928,"2","1","3","3","13","5","NA","NA","NA","0","0","0",4792,80,"0","0","0","0",80
"2009","DK",47991,505.861650485437,"4",1973,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",4799,35,"0","0.8270661032","0","111",35
"2009","DK",48201,505.861650485437,"4",1959,"2","1","3","4","NA","3","0","NA","NA","NA","NA","NA",4820,49,"2","99","0","101",49
"2009","DK",48901,505.861650485437,"4",1943,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",4890,65,"0","1","0","0",65
"2009","DK",49121,505.861650485437,"4",1986,"1","1","3","2","13","3","NA","NA","NA","NA","0","NA",4912,22,"0","0.5714285714","0","0",23
"2009","DK",49211,505.861650485437,"3",1980,"1","1","1","2","NA","NA","NA","NA","NA","0","NA","NA",4921,28,"0","1","0","0",29
"2009","DK",49471,505.861650485437,"4",1983,"2","1","4","4","13","NA","NA","NA","NA","25","NA","NA",4947,25,"0","0.8333333333","0","0",25
"2009","DK",50141,505.861650485437,"1",1950,"2","1","1","3","13","3","NA","NA","NA","0","NA","NA",5014,58,"0","1","0","0",58
"2009","DK",50211,505.861650485437,"2",1979,"1","1","4","4","13","NA","NA","30","NA","NA","NA","NA",5021,29,"0","0.9285714286","0","0",29
"2009","DK",50271,505.861650485437,"1",1950,"1","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",5027,58,"2","1","0","0",58
"2009","DK",50691,505.861650485437,"2",1944,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",5069,64,"0","0.6666666667","0","100",64
"2009","DK",50941,505.861650485437,"3",1988,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",5094,20,"2","99","0","101",20
"2009","DK",51241,505.861650485437,"2",1975,"2","1","1","2","NA","5","NA","29","NA","NA","NA","NA",5124,33,"0","0","0","100",33
"2009","DK",51501,505.861650485437,"3",1931,"2","1","3","4","13","3","NA","NA","NA","NA","NA","0",5150,77,"0","0.5","0","0",77
"2009","DK",51591,505.861650485437,"2",1981,"1","1","3","3","13","4","NA","NA","NA","0","NA","0",5159,27,"1","0.3333333333","0","0",28
"2009","DK",51721,505.861650485437,"3",1987,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",5172,21,"0","99","0","0",22
"2009","DK",51751,505.861650485437,"2",1987,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",5175,21,"0","0.7142857143","0","0",22
"2009","DK",51781,505.861650485437,"1",1982,"1","1","4","4","13","3","NA","NA","0","NA","NA","0",5178,26,"0","1","0","100",26
"2009","DK",51831,505.861650485437,"1",1928,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",5183,80,"0","1","0","0",80
"2009","DK",52151,505.861650485437,"1",1947,"1","1","3","3","13","3","NA","30","NA","NA","NA","NA",5215,61,"0","1","0","0",62
