"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2006","DK",3141,465.967431272982,"1",1933,"2","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",314,72,72
"2006","DK",3411,465.967431272982,"2",1944,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",341,61,62
"2006","DK",3721,465.967431272982,"2",1936,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",372,69,70
"2006","DK",3851,465.967431272982,"4",1925,"2","1","1","3","13","NA","NA","28","NA","NA","NA","NA",385,80,80
"2006","DK",3861,465.967431272982,"1",1982,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",386,23,24
"2006","DK",4111,465.967431272982,"2",1932,"2","1","1","2","13","5","NA","20","NA","NA","NA","NA",411,73,74
"2006","DK",4561,465.967431272982,"2",1977,"2","1","4","4","13","3","NA","NA","NA","NA","NA","NA",456,28,28
"2006","DK",4651,465.967431272982,"4",1930,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",465,75,75
"2006","DK",5191,465.967431272982,"2",1980,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",519,25,26
"2006","DK",5261,465.967431272982,"2",1964,"1","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",526,41,41
"2006","DK",5331,465.967431272982,"4",1956,"2","1","3","2","13","5","NA","NA","NA","NA","0","NA",533,49,50
"2006","DK",5391,465.967431272982,"1",1959,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",539,46,47
"2006","DK",5421,465.967431272982,"1",1976,"1","1","1","4","13","NA","NA","NA","NA","0","0","NA",542,29,29
"2006","DK",5601,465.967431272982,"2",1945,"2","1","1","2","13","3","NA","NA","NA","NA","NA","0",560,60,60
"2006","DK",5771,465.967431272982,"2",1931,"2","1","1","2","13","3","NA","NA","10","NA","NA","0",577,74,75
"2006","DK",5911,465.967431272982,"3",1946,"2","1","1","3","13","5","NA","NA","NA","NA","NA","0",591,59,60
"2006","DK",6061,465.967431272982,"2",1962,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",606,43,44
"2006","DK",6171,465.967431272982,"3",1940,"2","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",617,65,65
"2006","DK",6531,465.967431272982,"1",1943,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",653,62,63
"2006","DK",6821,465.967431272982,"4",1949,"2","1","4","2","13","5","0","NA","NA","NA","NA","0",682,56,57
"2006","DK",6931,465.967431272982,"4",1944,"2","1","4","2","13","NA","NA","25","NA","0","NA","NA",693,61,62
"2006","DK",7131,465.967431272982,"4",1974,"2","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",713,31,31
"2006","DK",7581,465.967431272982,"2",1980,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","0",758,25,25
"2006","DK",7661,465.967431272982,"2",1970,"1","1","4","3","13","NA","NA","NA","NA","35","NA","0",766,35,36
"2006","DK",7721,465.967431272982,"2",1930,"1","1","4","2","13","5","NA","NA","10","NA","NA","NA",772,75,75
"2006","DK",7761,465.967431272982,"3",1978,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","0",776,27,27
"2006","DK",8021,465.967431272982,"4",1982,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",802,23,24
"2006","DK",8051,465.967431272982,"1",1959,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",805,46,47
"2006","DK",8081,465.967431272982,"2",1957,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",808,48,49
"2006","DK",8091,465.967431272982,"3",1961,"2","1","4","2","13","3","NA","NA","0","NA","NA","NA",809,44,44
"2006","DK",8141,465.967431272982,"2",1925,"2","1","4","3","13","5","NA","NA","NA","NA","0","NA",814,80,80
"2006","DK",8161,465.967431272982,"1",1978,"1","1","1","3","13","5","NA","NA","15","NA","NA","0",816,27,27
"2006","DK",8241,465.967431272982,"2",1952,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",824,53,53
"2006","DK",8301,465.967431272982,"1",1925,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",830,80,80
"2006","DK",8411,465.967431272982,"2",1930,"1","1","1","2","13","3","NA","NA","33","NA","NA","NA",841,75,76
"2006","DK",8791,465.967431272982,"2",1980,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",879,25,26
"2006","DK",9331,465.967431272982,"1",1979,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",933,26,26
"2006","DK",9721,465.967431272982,"4",1973,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",972,32,32
"2006","DK",9761,465.967431272982,"3",1940,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",976,65,65
"2006","DK",9851,465.967431272982,"1",1981,"1","1","4","2","NA","NA","NA","20","NA","NA","NA","NA",985,24,24
"2006","DK",10001,465.967431272982,"1",1953,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",1000,52,52
"2006","DK",10141,465.967431272982,"3",1933,"2","1","3","2","13","3","NA","NA","NA","NA","0","NA",1014,72,72
"2006","DK",10761,465.967431272982,"2",1935,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",1076,70,70
"2006","DK",10841,465.967431272982,"2",1980,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",1084,25,26
"2006","DK",10901,465.967431272982,"4",1930,"2","1","2","2","13","3","NA","NA","0","NA","NA","NA",1090,75,75
"2006","DK",10951,465.967431272982,"3",1965,"1","1","1","2","13","3","NA","NA","NA","NA","NA","0",1095,40,41
"2006","DK",11141,465.967431272982,"2",1971,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",1114,34,34
"2006","DK",11431,465.967431272982,"2",1944,"1","1","1","3","13","3","NA","NA","NA","39","0","0",1143,61,62
"2006","DK",11511,465.967431272982,"2",1978,"1","1","1","2","NA","5","20","NA","10","NA","NA","0",1151,27,27
"2006","DK",12051,465.967431272982,"1",1973,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",1205,32,32
"2006","DK",12111,465.967431272982,"4",1982,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",1211,23,23
"2006","DK",12201,465.967431272982,"4",1982,"2","1","1","2","NA","5","NA","NA","15","NA","NA","NA",1220,23,24
"2006","DK",12321,465.967431272982,"2",1983,"2","1","1","2","13","3","NA","NA","NA","30","NA","NA",1232,22,23
"2006","DK",12771,465.967431272982,"3",1941,"2","1","1","3","13","5","NA","26","NA","NA","NA","NA",1277,64,65
"2006","DK",12911,465.967431272982,"3",1928,"2","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",1291,77,78
"2006","DK",13281,465.967431272982,"2",1981,"1","1","1","4","NA","NA","NA","25","NA","NA","NA","NA",1328,24,25
"2006","DK",13331,465.967431272982,"2",1956,"1","1","3","2","NA","5","NA","NA","NA","NA","NA","NA",1333,49,50
"2006","DK",13701,465.967431272982,"3",1975,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",1370,30,31
"2006","DK",13971,465.967431272982,"1",1945,"1","1","1","4","13","5","NA","NA","NA","NA","NA","NA",1397,60,60
"2006","DK",14021,465.967431272982,"2",1962,"1","1","1","4","13","5","NA","NA","NA","0","NA","NA",1402,43,43
"2006","DK",14191,465.967431272982,"4",1986,"1","1","4","2","13","3","NA","25","NA","NA","NA","0",1419,19,20
"2006","DK",14541,465.967431272982,"4",1944,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",1454,61,62
"2006","DK",14901,465.967431272982,"2",1925,"2","1","1","2","NA","3","NA","NA","30","NA","NA","0",1490,80,80
"2006","DK",14931,465.967431272982,"3",1930,"2","1","1","2","13","3","NA","NA","30","NA","0","NA",1493,75,75
"2006","DK",15121,465.967431272982,"3",1971,"1","1","1","3","13","4","NA","NA","NA","0","NA","NA",1512,34,34
"2006","DK",15381,465.967431272982,"1",1929,"2","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",1538,76,76
"2006","DK",15481,465.967431272982,"4",1954,"2","1","3","2","13","NA","NA","NA","NA","NA","0","NA",1548,51,52
"2006","DK",15511,465.967431272982,"2",1925,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",1551,80,80
"2006","DK",15531,465.967431272982,"3",1943,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",1553,62,62
"2006","DK",15591,465.967431272982,"1",1972,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",1559,33,34
"2006","DK",15911,465.967431272982,"2",1980,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","0",1591,25,25
"2006","DK",16001,465.967431272982,"2",1960,"1","1","1","4","NA","3","NA","20","NA","NA","0","NA",1600,45,46
"2006","DK",16031,465.967431272982,"3",1985,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",1603,20,21
"2006","DK",16271,465.967431272982,"2",1945,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",1627,60,61
"2006","DK",16351,465.967431272982,"2",1933,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",1635,72,73
"2006","DK",16771,465.967431272982,"1",1943,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",1677,62,63
"2006","DK",16871,465.967431272982,"3",1956,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",1687,49,49
"2006","DK",17161,465.967431272982,"2",1988,"2","1","3","3","13","NA","NA","NA","NA","0","NA","0",1716,17,17
"2006","DK",17611,465.967431272982,"2",1946,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",1761,59,59
"2006","DK",17641,465.967431272982,"4",1932,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",1764,73,74
"2006","DK",17991,465.967431272982,"3",1935,"2","1","1","2","13","3","NA","NA","22","NA","NA","NA",1799,70,70
"2006","DK",18351,465.967431272982,"2",1938,"2","1","3","3","13","3","NA","30","NA","NA","0","NA",1835,67,67
"2006","DK",18981,465.967431272982,"4",1943,"1","1","4","2","13","4","NA","7","NA","NA","NA","NA",1898,62,63
"2006","DK",19031,465.967431272982,"1",1927,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",1903,78,78
"2006","DK",19081,465.967431272982,"1",1980,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",1908,25,26
"2006","DK",19271,465.967431272982,"2",1959,"1","1","1","2","13","3","NA","NA","NA","NA","0","NA",1927,46,46
"2006","DK",19371,465.967431272982,"4",1948,"2","1","4","4","13","3","NA","NA","NA","NA","0","NA",1937,57,58
"2006","DK",19521,465.967431272982,"1",1939,"2","1","1","2","13","3","NA","25","NA","NA","NA","0",1952,66,66
"2006","DK",19541,465.967431272982,"4",1967,"1","1","1","2","13","5","NA","NA","NA","0","NA","NA",1954,38,38
"2006","DK",19571,465.967431272982,"2",1934,"1","1","1","4","13","5","NA","NA","NA","43","NA","NA",1957,71,71
"2006","DK",19611,465.967431272982,"4",1975,"2","1","1","2","13","3","NA","25","NA","NA","NA","NA",1961,30,30
"2006","DK",19751,465.967431272982,"1",1936,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",1975,69,69
"2006","DK",20231,465.967431272982,"3",1959,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",2023,46,46
"2006","DK",20411,465.967431272982,"3",1978,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",2041,27,27
"2006","DK",20501,465.967431272982,"2",1925,"2","1","4","2","13","3","NA","NA","38","0","NA","NA",2050,80,80
"2006","DK",20551,465.967431272982,"2",1971,"1","1","3","4","13","3","NA","NA","NA","40","0","NA",2055,34,35
"2006","DK",20801,465.967431272982,"1",1948,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2080,57,57
"2006","DK",21671,465.967431272982,"3",1925,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",2167,80,80
"2006","DK",21991,465.967431272982,"3",1983,"2","1","1","3","NA","3","NA","NA","NA","0","0","NA",2199,22,22
"2006","DK",22011,465.967431272982,"1",1925,"2","1","4","3","13","5","NA","NA","NA","37","NA","NA",2201,80,80
"2006","DK",22081,465.967431272982,"1",1947,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",2208,58,58
"2006","DK",22831,465.967431272982,"1",1952,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","0",2283,53,54
"2006","DK",22891,465.967431272982,"2",1960,"2","1","1","3","13","3","NA","NA","NA","37","NA","NA",2289,45,46
"2006","DK",23111,465.967431272982,"4",1925,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",2311,80,80
"2006","DK",23121,465.967431272982,"2",1962,"1","1","1","3","13","3","NA","30","NA","NA","NA","NA",2312,43,44
"2006","DK",23211,465.967431272982,"4",1950,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2321,55,55
"2006","DK",23711,465.967431272982,"1",1981,"1","1","3","3","13","5","NA","NA","NA","0","NA","NA",2371,24,25
"2006","DK",23891,465.967431272982,"2",1926,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",2389,79,80
"2006","DK",24011,465.967431272982,"2",1940,"2","1","1","2","13","3","NA","25","NA","NA","NA","NA",2401,65,65
"2006","DK",24171,465.967431272982,"3",1975,"1","1","2","2","13","5","NA","NA","NA","0","NA","NA",2417,30,30
"2006","DK",24671,465.967431272982,"1",1953,"1","1","3","3","13","5","NA","NA","NA","35","NA","NA",2467,52,52
"2006","DK",24951,465.967431272982,"4",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2495,27,27
"2006","DK",25131,465.967431272982,"2",1954,"2","1","1","2","13","NA","NA","25","NA","0","0","NA",2513,51,51
"2006","DK",25401,465.967431272982,"4",1979,"2","1","2","2","13","3","NA","NA","NA","NA","NA","NA",2540,26,27
"2006","DK",25431,465.967431272982,"4",1925,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",2543,80,80
"2006","DK",26521,465.967431272982,"1",1926,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",2652,79,80
"2006","DK",26531,465.967431272982,"3",1951,"1","1","4","4","13","3","NA","NA","NA","0","NA","0",2653,54,55
"2006","DK",26581,465.967431272982,"1",1962,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",2658,43,44
"2006","DK",27241,465.967431272982,"3",1931,"2","1","1","2","NA","NA","NA","NA","8","NA","NA","NA",2724,74,74
"2006","DK",27321,465.967431272982,"4",1955,"1","1","1","4","13","3","NA","24","NA","NA","NA","0",2732,50,51
"2006","DK",27341,465.967431272982,"3",1967,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",2734,38,38
"2006","DK",27611,465.967431272982,"4",1976,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",2761,29,30
"2006","DK",28561,465.967431272982,"3",1980,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2856,25,26
"2006","DK",28591,465.967431272982,"2",1983,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2859,22,23
"2006","DK",28641,465.967431272982,"1",1948,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2864,57,58
"2006","DK",28671,465.967431272982,"4",1942,"2","1","1","3","13","NA","NA","NA","0","NA","NA","NA",2867,63,64
"2006","DK",28751,465.967431272982,"2",1925,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",2875,80,80
"2006","DK",28901,465.967431272982,"3",1957,"1","1","1","2","13","4","NA","NA","NA","NA","0","0",2890,48,49
"2006","DK",28931,465.967431272982,"3",1977,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",2893,28,29
"2006","DK",28981,465.967431272982,"2",1925,"1","1","NA","4","13","NA","NA","NA","NA","NA","NA","NA",2898,80,80
"2006","DK",29031,465.967431272982,"3",1925,"2","1","4","3","NA","3","NA","NA","NA","NA","0","NA",2903,80,80
"2006","DK",29171,465.967431272982,"1",1980,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2917,25,25
"2006","DK",29241,465.967431272982,"1",1943,"1","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",2924,62,62
"2006","DK",29251,465.967431272982,"2",1981,"2","1","2","4","13","3","NA","NA","NA","NA","NA","NA",2925,24,25
"2006","DK",29271,465.967431272982,"3",1937,"2","1","2","4","NA","5","NA","NA","NA","NA","NA","NA",2927,68,69
"2006","DK",29671,465.967431272982,"1",1942,"2","1","1","3","13","5","NA","22","NA","NA","NA","0",2967,63,64
"2006","DK",29891,465.967431272982,"4",1959,"1","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",2989,46,46
"2006","DK",30261,465.967431272982,"4",1959,"2","1","4","4","13","5","NA","30","NA","NA","NA","NA",3026,46,47
"2006","DK",30331,465.967431272982,"3",1978,"1","1","1","4","13","5","NA","NA","NA","NA","NA","NA",3033,27,27
"2006","DK",30401,465.967431272982,"2",1925,"1","1","1","3","13","5","NA","NA","NA","0","0","NA",3040,80,80
"2006","DK",30431,465.967431272982,"1",1957,"1","1","1","2","13","5","NA","NA","0","NA","0","NA",3043,48,49
"2006","DK",30461,465.967431272982,"3",1978,"2","1","1","4","NA","3","NA","NA","NA","NA","0","0",3046,27,27
"2006","DK",30621,465.967431272982,"1",1955,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3062,50,51
"2006","DK",30971,465.967431272982,"3",1943,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3097,62,63
"2006","DK",31031,465.967431272982,"4",1946,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3103,59,60
"2006","DK",31121,465.967431272982,"3",1964,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",3112,41,42
"2006","DK",31531,465.967431272982,"3",1976,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",3153,29,30
"2006","DK",31671,465.967431272982,"3",1929,"2","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",3167,76,76
"2006","DK",31861,465.967431272982,"2",1972,"1","1","4","4","13","5","NA","30","NA","NA","NA","NA",3186,33,34
"2006","DK",31931,465.967431272982,"3",1942,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",3193,63,64
"2006","DK",32321,465.967431272982,"4",1973,"1","1","1","3","13","3","NA","25","NA","0","NA","NA",3232,32,32
"2006","DK",33121,465.967431272982,"3",1976,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",3312,29,29
"2006","DK",33151,465.967431272982,"1",1961,"1","1","1","2","13","3","NA","NA","15","0","NA","0",3315,44,45
"2006","DK",33781,465.967431272982,"2",1980,"1","1","3","4","13","3","NA","NA","NA","NA","NA","NA",3378,25,25
"2006","DK",34421,465.967431272982,"1",1934,"1","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",3442,71,72
"2006","DK",34441,465.967431272982,"4",1980,"1","1","1","2","13","5","NA","NA","NA","NA","NA","0",3444,25,26
"2006","DK",34741,465.967431272982,"1",1964,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",3474,41,41
"2006","DK",34781,465.967431272982,"1",1971,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",3478,34,34
"2006","DK",35431,465.967431272982,"3",1970,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",3543,35,35
"2006","DK",35491,465.967431272982,"1",1952,"2","1","4","2","13","3","NA","NA","NA","0","NA","NA",3549,53,54
"2006","DK",35611,465.967431272982,"1",1968,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3561,37,38
"2006","DK",36301,465.967431272982,"2",1952,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",3630,53,54
"2006","DK",36581,465.967431272982,"1",1925,"1","1","2","4","13","NA","NA","27","NA","NA","NA","NA",3658,80,80
"2006","DK",36671,465.967431272982,"2",1950,"1","1","1","2","13","3","NA","32","NA","NA","0","NA",3667,55,56
"2006","DK",36851,465.967431272982,"2",1972,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",3685,33,33
"2006","DK",36951,465.967431272982,"2",1950,"2","1","1","2","13","4","NA","NA","NA","NA","0","NA",3695,55,55
"2006","DK",37761,465.967431272982,"1",1949,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3776,56,57
"2006","DK",38311,465.967431272982,"4",1972,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3831,33,34
"2006","DK",38551,465.967431272982,"1",1944,"2","1","1","2","13","3","NA","NA","NA","38","NA","NA",3855,61,61
"2006","DK",38751,465.967431272982,"1",1952,"1","1","1","3","13","3","NA","NA","NA","42","NA","NA",3875,53,53
"2006","DK",39251,465.967431272982,"3",1947,"1","1","3","3","NA","3","NA","NA","NA","NA","0","NA",3925,58,59
"2006","DK",39261,465.967431272982,"1",1925,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","0",3926,80,80
"2006","DK",39371,465.967431272982,"2",1926,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",3937,79,79
"2006","DK",39481,465.967431272982,"4",1936,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",3948,69,70
"2006","DK",39951,465.967431272982,"3",1971,"1","1","2","4","NA","5","NA","NA","NA","NA","NA","NA",3995,34,34
"2006","DK",40161,465.967431272982,"3",1952,"1","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",4016,53,53
"2006","DK",40221,465.967431272982,"2",1986,"1","1","1","2","13","5","NA","NA","NA","0","NA","NA",4022,19,19
"2006","DK",40241,465.967431272982,"4",1963,"1","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",4024,42,42
"2006","DK",40361,465.967431272982,"1",1944,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",4036,61,62
"2006","DK",40741,465.967431272982,"1",1982,"1","1","4","2","NA","5","NA","NA","NA","0","NA","NA",4074,23,23
"2006","DK",40991,465.967431272982,"4",1975,"1","1","1","4","13","NA","NA","NA","NA","30","NA","0",4099,30,31
"2006","DK",41451,465.967431272982,"3",1934,"1","1","4","4","13","5","NA","NA","NA","NA","NA","0",4145,71,71
"2006","DK",42311,465.967431272982,"1",1975,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",4231,30,30
"2006","DK",42321,465.967431272982,"4",1973,"1","1","1","3","13","3","NA","NA","NA","NA","NA","0",4232,32,32
"2006","DK",42711,465.967431272982,"1",1977,"2","1","2","4","13","NA","NA","25","NA","0","NA","NA",4271,28,28
"2006","DK",42821,465.967431272982,"2",1943,"2","1","1","3","13","NA","20","NA","NA","NA","NA","NA",4282,62,62
"2006","DK",43001,465.967431272982,"1",1968,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",4300,37,37
"2006","DK",43091,465.967431272982,"2",1926,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",4309,79,79
"2006","DK",43321,465.967431272982,"1",1979,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",4332,26,26
"2006","DK",43691,465.967431272982,"3",1985,"1","1","NA","2","NA","3","NA","NA","NA","NA","NA","NA",4369,20,20
"2006","DK",44141,465.967431272982,"2",1946,"1","1","1","3","13","5","NA","NA","0","NA","NA","NA",4414,59,59
"2006","DK",44371,465.967431272982,"3",1954,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4437,51,52
"2006","DK",44461,465.967431272982,"3",1943,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",4446,62,62
"2006","DK",45011,465.967431272982,"4",1971,"1","1","4","4","13","NA","NA","NA","NA","0","NA","0",4501,34,35
"2006","DK",45051,465.967431272982,"4",1975,"2","1","4","2","13","4","NA","NA","NA","NA","NA","NA",4505,30,31
"2006","DK",45221,465.967431272982,"2",1926,"2","1","1","2","13","3","NA","NA","NA","NA","0","0",4522,79,80
"2006","DK",45721,465.967431272982,"1",1934,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","0",4572,71,71
"2006","DK",45731,465.967431272982,"1",1956,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",4573,49,49
"2006","DK",45941,465.967431272982,"4",1928,"2","1","3","3","13","3","NA","0","0","NA","NA","0",4594,77,77
"2006","DK",46201,465.967431272982,"1",1976,"2","1","3","2","13","3","40","NA","NA","30","NA","NA",4620,29,30
"2006","DK",46331,465.967431272982,"3",1975,"1","1","4","4","13","3","NA","NA","NA","NA","NA","NA",4633,30,30
"2006","DK",46681,465.967431272982,"3",1975,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",4668,30,31
"2006","DK",46761,465.967431272982,"4",1976,"1","1","1","2","NA","5","NA","NA","NA","0","NA","NA",4676,29,29
"2006","DK",47081,465.967431272982,"2",1949,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",4708,56,57
"2006","DK",47141,465.967431272982,"1",1988,"2","1","3","3","13","5","NA","NA","NA","35","NA","NA",4714,17,18
"2006","DK",47151,465.967431272982,"1",1925,"2","1","1","2","13","5","0","NA","NA","NA","0","NA",4715,80,80
"2006","DK",47321,465.967431272982,"1",1949,"2","1","1","3","13","4","0","NA","NA","NA","0","NA",4732,56,56
"2006","DK",47631,465.967431272982,"4",1947,"1","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4763,58,59
"2006","DK",47641,465.967431272982,"1",1965,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",4764,40,40
"2006","DK",47681,465.967431272982,"4",1964,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",4768,41,41
"2006","DK",48301,465.967431272982,"3",1944,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",4830,61,62
"2006","DK",48611,465.967431272982,"3",1966,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",4861,39,39
"2006","DK",48871,465.967431272982,"4",1925,"2","1","3","4","13","5","NA","NA","8","NA","NA","NA",4887,80,80
