"DB010","DB020","DB030","DB040","DB062","DB090"
"2007","DK",2089,"DK01","NA","330.3763"
"2007","DK",2165,"DK01","NA","348.9027"
"2007","DK",2167,"DK01","NA","972.8809"
"2007","DK",2173,"DK01","NA","1101.247"
"2007","DK",2185,"DK01","NA","1982.333"
"2007","DK",2244,"DK01","NA","538.4897"
"2007","DK",2254,"DK01","NA","639.6135"
"2007","DK",2257,"DK01","NA","669.193"
"2007","DK",2261,"DK01","NA","239.1654"
"2007","DK",2354,"DK01","NA","1583.58"
"2007","DK",2393,"DK01","NA","598.4417"
"2007","DK",2412,"DK01","NA","972.8809"
"2007","DK",2464,"DK01","NA","1950.584"
"2007","DK",2535,"DK01","NA","454.5869"
"2007","DK",2546,"DK01","NA","1492.111"
"2007","DK",2549,"DK01","NA","209.3814"
"2007","DK",2600,"DK01","NA","631.3238"
"2007","DK",2630,"DK01","NA","185.6121"
"2007","DK",2692,"DK01","NA","909.8007"
"2007","DK",2725,"DK01","NA","1175.778"
"2007","DK",2733,"DK01","NA","1030.677"
"2007","DK",2762,"DK01","NA","1020.919"
"2007","DK",2799,"DK01","NA","972.8809"
"2007","DK",2819,"DK01","NA","322.3926"
"2007","DK",2824,"DK01","NA","2117.15"
"2007","DK",2857,"DK01","NA","972.8809"
"2007","DK",2863,"DK01","NA","251.7924"
"2007","DK",2886,"DK01","NA","363.3261"
"2007","DK",2918,"DK01","NA","255.059"
"2007","DK",2935,"DK01","NA","299.6881"
"2007","DK",3058,"DK01","NA","279.8276"
"2007","DK",3065,"DK01","NA","1017.961"
"2007","DK",3093,"DK01","NA","132.5698"
"2007","DK",3096,"DK01","NA","327.4413"
"2007","DK",3123,"DK01","NA","2654.795"
"2007","DK",3136,"DK01","NA","642.6516"
"2007","DK",3144,"DK01","NA","2100.888"
"2007","DK",3158,"DK01","NA","628.2566"
"2007","DK",3190,"DK01","NA","221.2974"
"2007","DK",3199,"DK01","NA","1516.922"
"2007","DK",3203,"DK01","NA","1019.401"
"2007","DK",3215,"DK01","NA","1272.048"
"2007","DK",3241,"DK01","NA","811.3653"
"2007","DK",3252,"DK01","NA","786.5486"
"2007","DK",3284,"DK01","NA","775.2021"
"2007","DK",3291,"DK01","NA","644.8493"
"2007","DK",3347,"DK01","NA","405.3485"
"2007","DK",3382,"DK01","NA","744.8916"
"2007","DK",3388,"DK01","NA","560.3306"
"2007","DK",3400,"DK01","NA","1236.102"
"2007","DK",3466,"DK01","NA","1611.755"
"2007","DK",3487,"DK01","NA","316.9173"
"2007","DK",3491,"DK01","NA","268.9167"
"2007","DK",3499,"DK01","NA","532.9218"
"2007","DK",3504,"DK01","NA","314.2622"
"2007","DK",3523,"DK01","NA","2142.029"
"2007","DK",3528,"DK01","NA","1175.778"
"2007","DK",3573,"DK01","NA","224.2259"
"2007","DK",3590,"DK01","NA","997.5717"
"2007","DK",3614,"DK01","NA","441.5146"
"2007","DK",3634,"DK01","NA","669.193"
"2007","DK",3637,"DK01","NA","279.4563"
"2007","DK",3644,"DK01","NA","1408.7"
"2007","DK",3658,"DK01","NA","427.8269"
"2007","DK",3676,"DK01","NA","372.8557"
"2007","DK",3693,"DK01","NA","296.0588"
"2007","DK",3702,"DK01","NA","578.8668"
"2007","DK",3724,"DK01","NA","1166.735"
"2007","DK",3782,"DK01","NA","336.218"
"2007","DK",3795,"DK01","NA","1705.61"
"2007","DK",3816,"DK01","NA","847.2922"
"2007","DK",3829,"DK01","NA","266.9929"
"2007","DK",3874,"DK01","NA","242.223"
"2007","DK",3888,"DK01","NA","1336.28"
"2007","DK",3956,"DK01","NA","417.9953"
"2007","DK",3984,"DK01","NA","1067.193"
"2007","DK",4020,"DK01","NA","282.2193"
"2007","DK",4062,"DK01","NA","308.5477"
"2007","DK",4083,"DK01","NA","912.8012"
"2007","DK",4087,"DK01","NA","192.9639"
"2007","DK",4152,"DK01","NA","378.7282"
"2007","DK",4183,"DK01","NA","568.6795"
"2007","DK",4196,"DK01","NA","1587.98"
"2007","DK",4239,"DK01","NA","993.8883"
"2007","DK",4284,"DK01","NA","140.2585"
"2007","DK",4350,"DK01","NA","582.5448"
"2007","DK",4360,"DK01","NA","325.7927"
"2007","DK",4363,"DK01","NA","469.8819"
"2007","DK",4403,"DK01","NA","502.3627"
"2007","DK",4418,"DK01","NA","834.5775"
"2007","DK",4465,"DK01","NA","260.1168"
"2007","DK",4503,"DK01","NA","264.3145"
"2007","DK",4534,"DK01","NA","1147.723"
"2007","DK",4546,"DK01","NA","493.1008"
"2007","DK",4550,"DK01","NA","191.2343"
"2007","DK",4614,"DK01","NA","357.7704"
"2007","DK",4615,"DK01","NA","1090.101"
"2007","DK",4641,"DK01","NA","313.113"
"2007","DK",4703,"DK01","NA","692.4551"
"2007","DK",4705,"DK01","NA","769.3018"
"2007","DK",4726,"DK01","NA","1091.606"
"2007","DK",4733,"DK01","NA","2100.888"
"2007","DK",4763,"DK01","NA","406.2237"
"2007","DK",4824,"DK01","NA","616.4223"
"2007","DK",4831,"DK01","NA","520.9627"
"2007","DK",4838,"DK01","NA","1707.008"
"2007","DK",4877,"DK01","NA","1024.849"
"2007","DK",4901,"DK01","NA","346.6746"
"2007","DK",4934,"DK01","NA","1492.111"
"2007","DK",4953,"DK01","NA","963.4129"
"2007","DK",4968,"DK01","NA","301.8674"
"2007","DK",4974,"DK01","NA","401.4803"
"2007","DK",4978,"DK01","NA","1165.405"
"2007","DK",4983,"DK01","NA","1086.694"
"2007","DK",4986,"DK01","NA","312.1972"
"2007","DK",5016,"DK01","NA","301.6451"
"2007","DK",5028,"DK01","NA","189.6865"
"2007","DK",5094,"DK01","NA","429.5977"
"2007","DK",5102,"DK01","NA","268.2256"
"2007","DK",5122,"DK01","NA","445.8017"
"2007","DK",5135,"DK01","NA","1258.671"
"2007","DK",5144,"DK01","NA","1184.373"
"2007","DK",5182,"DK01","NA","882.2341"
"2007","DK",5217,"DK01","NA","733.6105"
"2007","DK",5227,"DK01","NA","430.7595"
"2007","DK",5235,"DK01","NA","851.4861"
"2007","DK",5280,"DK01","NA","1175.778"
"2007","DK",5307,"DK01","NA","423.7196"
"2007","DK",5312,"DK01","NA","261.4322"
"2007","DK",5386,"DK01","NA","687.6775"
"2007","DK",5406,"DK01","NA","698.845"
"2007","DK",5413,"DK01","NA","566.6477"
"2007","DK",5434,"DK01","NA","311.1931"
"2007","DK",5456,"DK01","NA","2142.029"
"2007","DK",5519,"DK01","NA","1707.008"
"2007","DK",5524,"DK01","NA","189.4281"
"2007","DK",5579,"DK01","NA","566.2068"
"2007","DK",5580,"DK01","NA","360.8379"
"2007","DK",5583,"DK01","NA","142.1"
"2007","DK",5604,"DK01","NA","1052.602"
"2007","DK",5636,"DK01","NA","1205.619"
"2007","DK",5640,"DK01","NA","469.2911"
"2007","DK",5685,"DK01","NA","505.9898"
"2007","DK",5688,"DK01","NA","213.8164"
"2007","DK",5728,"DK01","NA","587.5135"
"2007","DK",5746,"DK01","NA","322.0008"
"2007","DK",5747,"DK01","NA","926.8732"
"2007","DK",5748,"DK01","NA","236.8897"
"2007","DK",5783,"DK01","NA","1118.315"
"2007","DK",5840,"DK01","NA","371.2232"
"2007","DK",5881,"DK01","NA","863.7434"
"2007","DK",5890,"DK01","NA","157.3716"
"2007","DK",5898,"DK01","NA","1554.557"
"2007","DK",5943,"DK01","NA","1707.008"
"2007","DK",5982,"DK01","NA","468.0026"
"2007","DK",5987,"DK01","NA","791.3829"
"2007","DK",5992,"DK01","NA","457.6643"
"2007","DK",6045,"DK01","NA","396.9946"
"2007","DK",6047,"DK01","NA","1007.997"
"2007","DK",6067,"DK01","NA","415.6065"
"2007","DK",6068,"DK01","NA","284.9412"
"2007","DK",6071,"DK01","NA","786.5486"
"2007","DK",6082,"DK01","NA","805.4783"
"2007","DK",6106,"DK01","NA","330.6669"
"2007","DK",6200,"DK01","NA","872.2363"
"2007","DK",6220,"DK01","NA","863.7434"
"2007","DK",6271,"DK01","NA","1049.028"
"2007","DK",6298,"DK01","NA","184.3985"
"2007","DK",6307,"DK01","NA","2142.029"
"2007","DK",6359,"DK01","NA","1203.775"
"2007","DK",6362,"DK01","NA","543.4184"
"2007","DK",6408,"DK01","NA","612.6554"
"2007","DK",6433,"DK01","NA","455.3096"
"2007","DK",6440,"DK01","NA","236.5724"
"2007","DK",6464,"DK01","NA","954.5818"
"2007","DK",6473,"DK01","NA","943.9376"
"2007","DK",6531,"DK01","NA","272.1316"
"2007","DK",6575,"DK01","NA","375.4515"
"2007","DK",6584,"DK01","NA","309.0082"
"2007","DK",6593,"DK01","NA","698.0561"
"2007","DK",6662,"DK01","NA","448.8935"
"2007","DK",6676,"DK01","NA","368.8117"
"2007","DK",6679,"DK01","NA","466.3824"
"2007","DK",6685,"DK01","NA","652.0484"
"2007","DK",6700,"DK01","NA","307.0017"
"2007","DK",6719,"DK01","NA","1336.711"
"2007","DK",6822,"DK01","NA","1325.973"
"2007","DK",6825,"DK01","NA","486.577"
"2007","DK",6828,"DK01","NA","309.0082"
"2007","DK",6837,"DK01","NA","726.7104"
"2007","DK",6887,"DK01","NA","1175.778"
"2007","DK",6905,"DK01","NA","972.8809"
"2007","DK",6912,"DK01","NA","1382.718"
"2007","DK",6916,"DK01","NA","234.8796"
"2007","DK",6937,"DK01","NA","244.334"
"2007","DK",6943,"DK01","NA","558.3642"
"2007","DK",6991,"DK01","NA","1092.247"
"2007","DK",7005,"DK01","NA","1090.593"
"2007","DK",7007,"DK01","NA","721.7385"
"2007","DK",7019,"DK01","NA","417.4975"
"2007","DK",7021,"DK01","NA","1451.848"
"2007","DK",7056,"DK01","NA","718.4188"
"2007","DK",7063,"DK01","NA","360.1339"
"2007","DK",7068,"DK01","NA","606.4285"
"2007","DK",7083,"DK01","NA","972.8809"
"2007","DK",7084,"DK01","NA","1327.69"
"2007","DK",7121,"DK01","NA","129.2932"
"2007","DK",7125,"DK01","NA","260.9921"
"2007","DK",7149,"DK01","NA","2117.15"
"2007","DK",7159,"DK01","NA","535.8666"
"2007","DK",7165,"DK01","NA","491.347"
"2007","DK",7173,"DK01","NA","2132.638"
"2007","DK",7182,"DK01","NA","292.3856"
"2007","DK",7217,"DK01","NA","1086.19"
"2007","DK",7223,"DK01","NA","423.0846"
"2007","DK",7231,"DK01","NA","446.1987"
"2007","DK",7309,"DK01","NA","476.7939"
"2007","DK",7323,"DK01","NA","860.1039"
"2007","DK",7340,"DK01","NA","1067.193"
"2007","DK",7346,"DK01","NA","396.8792"
"2007","DK",7358,"DK01","NA","1090.101"
"2007","DK",7365,"DK01","NA","962.8443"
"2007","DK",7381,"DK01","NA","125.1076"
"2007","DK",7391,"DK01","NA","246.7016"
"2007","DK",7392,"DK01","NA","969.5559"
"2007","DK",7427,"DK01","NA","777.9691"
"2007","DK",7431,"DK01","NA","986.785"
"2007","DK",7445,"DK01","NA","1027.036"
"2007","DK",7478,"DK01","NA","1139.919"
"2007","DK",7486,"DK01","NA","1300.793"
"2007","DK",7515,"DK01","NA","543.4184"
"2007","DK",7560,"DK01","NA","354.1491"
"2007","DK",7580,"DK01","NA","354.4425"
"2007","DK",7603,"DK01","NA","412.6539"
"2007","DK",7629,"DK01","NA","792.3682"
"2007","DK",7645,"DK01","NA","2117.15"
"2007","DK",7648,"DK01","NA","308.5477"
"2007","DK",7668,"DK01","NA","1574.15"
"2007","DK",7687,"DK01","NA","194.4209"
"2007","DK",7703,"DK01","NA","1325.965"
"2007","DK",7733,"DK01","NA","621.902"
"2007","DK",7736,"DK01","NA","1201.514"
"2007","DK",7739,"DK01","NA","716.8448"
"2007","DK",7762,"DK01","NA","1793.793"
"2007","DK",7832,"DK01","NA","782.6445"
"2007","DK",7846,"DK01","NA","540.506"
"2007","DK",7864,"DK01","NA","1968.136"
"2007","DK",7909,"DK01","NA","388.4356"
"2007","DK",7977,"DK01","NA","933.6442"
"2007","DK",7986,"DK01","NA","1409.995"
"2007","DK",8030,"DK01","NA","1321.845"
"2007","DK",8041,"DK01","NA","786.5486"
"2007","DK",8063,"DK01","NA","455.4669"
"2007","DK",8095,"DK01","NA","193.1184"
"2007","DK",8115,"DK01","NA","936.4696"
"2007","DK",8143,"DK01","NA","798.9878"
"2007","DK",8157,"DK01","NA","929.5359"
"2007","DK",8201,"DK01","NA","1137.277"
"2007","DK",8206,"DK01","NA","682.0464"
"2007","DK",8211,"DK01","NA","1320.969"
"2007","DK",8235,"DK01","NA","229.5035"
"2007","DK",8279,"DK01","NA","288.1614"
"2007","DK",8283,"DK01","NA","262.312"
"2007","DK",8285,"DK01","NA","445.5793"
"2007","DK",8318,"DK01","NA","461.9062"
"2007","DK",8362,"DK01","NA","474.5005"
"2007","DK",8366,"DK01","NA","1090.101"
"2007","DK",8383,"DK01","NA","1950.584"
"2007","DK",8388,"DK01","NA","495.9513"
"2007","DK",8416,"DK01","NA","912.297"
"2007","DK",8421,"DK01","NA","564.1606"
"2007","DK",8424,"DK01","NA","532.6981"
"2007","DK",8463,"DK01","NA","834.5775"
"2007","DK",8467,"DK01","NA","366.7571"
"2007","DK",8488,"DK01","NA","337.2945"
"2007","DK",8527,"DK01","NA","1156.02"
"2007","DK",8533,"DK01","NA","336.6814"
"2007","DK",8540,"DK01","NA","1340.73"
"2007","DK",8550,"DK01","NA","1049.028"
"2007","DK",8579,"DK01","NA","332.1783"
"2007","DK",8628,"DK01","NA","1067.193"
"2007","DK",8629,"DK01","NA","1409.995"
"2007","DK",8662,"DK01","NA","392.9345"
"2007","DK",8664,"DK01","NA","1258.671"
"2007","DK",8687,"DK01","NA","733.6105"
"2007","DK",8688,"DK01","NA","1280.128"
"2007","DK",8716,"DK01","NA","416.1404"
"2007","DK",8736,"DK01","NA","234.7484"
"2007","DK",8799,"DK01","NA","385.9684"
"2007","DK",8809,"DK01","NA","2132.638"
"2007","DK",8813,"DK01","NA","1155.506"
"2007","DK",8834,"DK01","NA","342.7173"
"2007","DK",8848,"DK01","NA","1371.981"
"2007","DK",8854,"DK01","NA","407.6604"
"2007","DK",8880,"DK01","NA","382.8121"
"2007","DK",8894,"DK01","NA","857.2743"
"2007","DK",8951,"DK01","NA","693.2772"
"2007","DK",8975,"DK01","NA","454.7811"
"2007","DK",8979,"DK01","NA","369.1846"
"2007","DK",8997,"DK01","NA","337.6654"
"2007","DK",9073,"DK01","NA","572.0458"
"2007","DK",9078,"DK01","NA","511.1812"
"2007","DK",9090,"DK01","NA","316.7847"
"2007","DK",9091,"DK01","NA","939.8047"
"2007","DK",9098,"DK01","NA","389.5742"
"2007","DK",9112,"DK01","NA","329.6589"
"2007","DK",9121,"DK01","NA","1835.454"
"2007","DK",9133,"DK01","NA","1257.479"
"2007","DK",9137,"DK01","NA","1409.995"
"2007","DK",9213,"DK01","NA","912.297"
"2007","DK",9218,"DK01","NA","1968.136"
"2007","DK",9235,"DK01","NA","390.332"
"2007","DK",9241,"DK01","NA","107.1914"
"2007","DK",9278,"DK01","NA","872.346"
"2007","DK",9321,"DK01","NA","1325.965"
"2007","DK",9343,"DK01","NA","2225.225"
"2007","DK",9395,"DK01","NA","631.5852"
"2007","DK",9402,"DK01","NA","560.1482"
"2007","DK",9440,"DK01","NA","468.0451"
"2007","DK",9454,"DK01","NA","360.5016"
"2007","DK",9457,"DK01","NA","1175.778"
"2007","DK",9465,"DK01","NA","1265.381"
"2007","DK",9470,"DK01","NA","509.0238"
"2007","DK",9485,"DK01","NA","972.8809"
"2007","DK",9568,"DK01","NA","2195.111"
"2007","DK",9594,"DK01","NA","637.8935"
"2007","DK",9615,"DK01","NA","965.2994"
"2007","DK",9629,"DK01","NA","962.8443"
"2007","DK",9642,"DK01","NA","885.5197"
"2007","DK",9652,"DK01","NA","281.6124"
"2007","DK",9681,"DK01","NA","566.2068"
"2007","DK",9715,"DK01","NA","285.8611"
"2007","DK",9731,"DK01","NA","284.167"
"2007","DK",9762,"DK01","NA","395.2623"
"2007","DK",9844,"DK01","NA","1043.854"
"2007","DK",9886,"DK01","NA","301.3875"
"2007","DK",9895,"DK01","NA","2132.638"
"2007","DK",9898,"DK01","NA","866.395"
"2007","DK",9929,"DK01","NA","425.3057"
"2007","DK",9948,"DK01","NA","169.0881"
"2007","DK",9958,"DK01","NA","209.9177"
"2007","DK",9960,"DK01","NA","791.3829"
"2007","DK",9991,"DK01","NA","1371.981"
"2007","DK",9997,"DK01","NA","273.9946"
"2007","DK",9998,"DK01","NA","733.6105"
"2007","DK",10030,"DK01","NA","416.0964"
"2007","DK",10064,"DK01","NA","1325.965"
"2007","DK",10125,"DK01","NA","641.3561"
"2007","DK",10180,"DK01","NA","963.4129"
"2007","DK",10215,"DK01","NA","1258.671"
"2007","DK",10219,"DK01","NA","1157.486"
"2007","DK",10236,"DK01","NA","1261.952"
"2007","DK",10240,"DK01","NA","1175.778"
"2007","DK",10262,"DK01","NA","261.8277"
"2007","DK",10293,"DK01","NA","363.5279"
"2007","DK",10295,"DK01","NA","664.4289"
"2007","DK",10329,"DK01","NA","278.4814"
"2007","DK",10345,"DK01","NA","880.2832"
"2007","DK",10362,"DK01","NA","351.883"
"2007","DK",10367,"DK01","NA","409.2346"
"2007","DK",10406,"DK01","NA","821.7368"
"2007","DK",10411,"DK01","NA","1138.65"
"2007","DK",10489,"DK01","NA","1968.136"
"2007","DK",10529,"DK01","NA","253.633"
"2007","DK",10571,"DK01","NA","527.319"
"2007","DK",10581,"DK01","NA","385.9684"
"2007","DK",10611,"DK01","NA","209.516"
"2007","DK",10621,"DK01","NA","915.2651"
"2007","DK",10651,"DK01","NA","235.3925"
"2007","DK",10659,"DK01","NA","351.8343"
"2007","DK",10699,"DK01","NA","988.1029"
"2007","DK",10706,"DK01","NA","379.4751"
"2007","DK",10713,"DK01","NA","447.0762"
"2007","DK",10728,"DK01","NA","203.6077"
"2007","DK",10748,"DK01","NA","209.5455"
"2007","DK",10792,"DK01","NA","1024.507"
"2007","DK",10864,"DK01","NA","1236.102"
"2007","DK",10871,"DK01","NA","960.7523"
"2007","DK",10909,"DK01","NA","1138.65"
"2007","DK",10934,"DK01","NA","556.7856"
"2007","DK",10953,"DK01","NA","1175.546"
"2007","DK",10954,"DK01","NA","631.5852"
"2007","DK",11002,"DK01","NA","997.8328"
"2007","DK",11003,"DK01","NA","579.8167"
"2007","DK",11054,"DK01","NA","332.1783"
"2007","DK",11095,"DK01","NA","1104.11"
"2007","DK",11144,"DK01","NA","1218.057"
"2007","DK",11161,"DK01","NA","1352.939"
"2007","DK",11227,"DK01","NA","225.9649"
"2007","DK",11236,"DK01","NA","939.8047"
"2007","DK",11266,"DK01","NA","972.8809"
"2007","DK",11295,"DK01","NA","160.7586"
"2007","DK",11315,"DK01","NA","321.0784"
"2007","DK",11337,"DK01","NA","851.4861"
"2007","DK",11344,"DK01","NA","132.1651"
"2007","DK",11369,"DK01","NA","390.9719"
"2007","DK",11383,"DK01","NA","1147.781"
"2007","DK",11418,"DK01","NA","274.8517"
"2007","DK",11445,"DK01","NA","1487.048"
"2007","DK",11446,"DK01","NA","1129.145"
"2007","DK",11456,"DK01","NA","186.7259"
"2007","DK",11490,"DK01","NA","852.0827"
"2007","DK",11513,"DK01","NA","1128.945"
"2007","DK",11558,"DK01","NA","203.0569"
"2007","DK",11603,"DK01","NA","822.878"
"2007","DK",11626,"DK01","NA","945.1199"
"2007","DK",11661,"DK01","NA","473.2755"
"2007","DK",11669,"DK01","NA","242.3354"
"2007","DK",11678,"DK01","NA","1235.409"
"2007","DK",11698,"DK01","NA","565.9463"
"2007","DK",11781,"DK01","NA","327.3639"
"2007","DK",11785,"DK01","NA","972.8809"
"2007","DK",11786,"DK01","NA","572.0458"
"2007","DK",11819,"DK01","NA","972.8809"
"2007","DK",11826,"DK01","NA","240.4378"
"2007","DK",11852,"DK01","NA","1862.612"
"2007","DK",11922,"DK01","NA","568.6795"
"2007","DK",11943,"DK01","NA","1687.265"
"2007","DK",11962,"DK01","NA","398.5611"
"2007","DK",12018,"DK01","NA","1376.606"
"2007","DK",12021,"DK01","NA","409.952"
"2007","DK",12047,"DK01","NA","989.2626"
"2007","DK",12059,"DK01","NA","2226.861"
"2007","DK",12109,"DK01","NA","361.3295"
"2007","DK",12129,"DK01","NA","370.0287"
"2007","DK",12147,"DK01","NA","1024.507"
"2007","DK",12166,"DK01","NA","330.7399"
"2007","DK",12199,"DK01","NA","358.951"
"2007","DK",12293,"DK01","NA","972.8809"
"2007","DK",12303,"DK01","NA","116.0621"
"2007","DK",12312,"DK01","NA","997.1118"
"2007","DK",12317,"DK01","NA","2031.706"
"2007","DK",12327,"DK01","NA","1158.287"
"2007","DK",12390,"DK01","NA","657.5443"
"2007","DK",12413,"DK01","NA","308.5411"
"2007","DK",12440,"DK01","NA","425.5885"
"2007","DK",12481,"DK01","NA","247.8859"
"2007","DK",12489,"DK01","NA","1265.223"
"2007","DK",12509,"DK01","NA","1117.875"
"2007","DK",12511,"DK01","NA","1321.845"
"2007","DK",12573,"DK01","NA","407.8007"
"2007","DK",12610,"DK01","NA","356.1534"
"2007","DK",12649,"DK01","NA","363.2289"
"2007","DK",12652,"DK01","NA","805.4783"
"2007","DK",12700,"DK01","NA","1861.159"
"2007","DK",12707,"DK01","NA","1086.694"
"2007","DK",12730,"DK01","NA","330.2422"
"2007","DK",12766,"DK01","NA","317.5031"
"2007","DK",12794,"DK01","NA","279.4075"
"2007","DK",12814,"DK01","NA","1374.469"
"2007","DK",12842,"DK01","NA","314.2622"
"2007","DK",12900,"DK01","NA","351.1419"
"2007","DK",12901,"DK01","NA","920.0497"
"2007","DK",12949,"DK01","NA","1258.671"
"2007","DK",12955,"DK01","NA","1094.911"
"2007","DK",12987,"DK01","NA","378.7282"
"2007","DK",13005,"DK01","NA","1187.626"
"2007","DK",13031,"DK01","NA","1069.947"
"2007","DK",13038,"DK01","NA","868.3564"
"2007","DK",13067,"DK01","NA","464.8365"
"2007","DK",13142,"DK01","NA","407.9659"
"2007","DK",13143,"DK01","NA","202.0333"
"2007","DK",13160,"DK01","NA","423.7688"
"2007","DK",13170,"DK01","NA","1166.423"
"2007","DK",13187,"DK01","NA","972.8809"
"2007","DK",13193,"DK01","NA","355.9181"
"2007","DK",13201,"DK01","NA","1304.026"
"2007","DK",13203,"DK01","NA","1336.711"
"2007","DK",13262,"DK01","NA","600.1374"
"2007","DK",13263,"DK01","NA","412.1998"
"2007","DK",13274,"DK01","NA","215.6789"
"2007","DK",13346,"DK01","NA","436.0474"
"2007","DK",13348,"DK01","NA","1166.423"
"2007","DK",13415,"DK01","NA","429.2566"
"2007","DK",13436,"DK01","NA","886.033"
"2007","DK",13513,"DK01","NA","262.3151"
"2007","DK",13522,"DK01","NA","873.3883"
"2007","DK",13593,"DK01","NA","1024.507"
"2007","DK",13595,"DK01","NA","476.7939"
"2007","DK",13602,"DK01","NA","673.5913"
"2007","DK",13642,"DK01","NA","313.8832"
"2007","DK",13643,"DK01","NA","1982.333"
"2007","DK",13693,"DK01","NA","266.6375"
"2007","DK",13729,"DK01","NA","786.5486"
"2007","DK",13758,"DK01","NA","262.5659"
"2007","DK",13777,"DK01","NA","1205.619"
"2007","DK",13862,"DK01","NA","2292.191"
"2007","DK",13863,"DK01","NA","1492.111"
"2007","DK",13879,"DK01","NA","423.3974"
"2007","DK",13889,"DK01","NA","1184.373"
"2007","DK",13898,"DK01","NA","273.4358"
"2007","DK",13900,"DK01","NA","786.5486"
"2007","DK",13919,"DK01","NA","2142.029"
"2007","DK",13946,"DK01","NA","225.2812"
"2007","DK",13964,"DK01","NA","1486.72"
"2007","DK",13981,"DK01","NA","495.9513"
"2007","DK",13998,"DK01","NA","309.4856"
"2007","DK",14024,"DK01","NA","1001.884"
"2007","DK",14045,"DK01","NA","912.297"
