"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2008","DK",30931,499.090350338045,"2",1975,"1","1","1","2","13","5","NA","NA","NA","0","NA","NA",3093,32,"0","99","0","0",32
"2008","DK",31011,499.090350338045,"2",1934,"1","1","4","3","NA","3","NA","NA","NA","NA","0","NA",3101,73,"0","99","0","0",73
"2008","DK",31291,499.090350338045,"4",1978,"2","1","2","4","NA","5","NA","32","NA","NA","NA","NA",3129,29,"0","99","0","0",30
"2008","DK",31331,499.090350338045,"2",1966,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3133,41,"0","0.9285714286","0","0",42
"2008","DK",31591,499.090350338045,"1",1930,"2","1","1","2","13","3","NA","0","NA","NA","NA","NA",3159,77,"2","99","0","0",77
"2008","DK",31721,499.090350338045,"1",1942,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3172,65,"0","0.8857142857","0","0",65
"2008","DK",31801,499.090350338045,"2",1985,"1","1","1","2","NA","5","NA","25","NA","NA","NA","NA",3180,22,"2","1","0","0",23
"2008","DK",31951,499.090350338045,"4",1982,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3195,25,"1","1","0","0",26
"2008","DK",32281,499.090350338045,"3",1957,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",3228,50,"2","0","0","0",50
"2008","DK",32351,499.090350338045,"1",1952,"2","1","4","4","NA","5","NA","NA","NA","0","0","NA",3235,55,"0","0.9285714286","0","0",55
"2008","DK",32401,499.090350338045,"1",1973,"1","1","3","3","13","NA","NA","30","NA","NA","NA","NA",3240,34,"0","0.5","0","0",35
"2008","DK",32511,499.090350338045,"3",1980,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",3251,27,"0","99","0","0",27
"2008","DK",32791,499.090350338045,"4",1946,"1","1","1","3","13","5","NA","NA","NA","NA","0","NA",3279,61,"2","99","0","101",61
"2008","DK",32891,499.090350338045,"4",1939,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",3289,68,"0","1","0","101",69
"2008","DK",33221,499.090350338045,"4",1969,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",3322,38,"0","0","0","0",38
"2008","DK",33291,499.090350338045,"1",1979,"1","1","3","4","13","NA","NA","NA","NA","0","NA","NA",3329,28,"0","1","0","0",28
"2008","DK",33861,499.090350338045,"1",1970,"2","1","1","2","13","5","NA","30","NA","NA","NA","NA",3386,37,"0","1","0","0",37
"2008","DK",34211,499.090350338045,"3",1980,"2","1","1","2","13","5","NA","NA","NA","NA","0","NA",3421,27,"0","0.9345238095","0","0",27
"2008","DK",34271,499.090350338045,"1",1929,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",3427,78,"0","99","0","0",79
"2008","DK",34391,499.090350338045,"2",1964,"1","1","4","2","NA","5","NA","NA","NA","NA","NA","NA",3439,43,"0","0","0","100",43
"2008","DK",35071,499.090350338045,"3",1944,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3507,63,"0","1","0","0",64
"2008","DK",35281,499.090350338045,"2",1984,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3528,23,"1","1","0","0",23
"2008","DK",35311,499.090350338045,"4",1970,"1","1","4","4","13","NA","NA","NA","0","NA","NA","0",3531,37,"0","99","0","0",37
"2008","DK",35391,499.090350338045,"1",1927,"2","1","3","3","13","5","NA","20","10","NA","NA","NA",3539,80,"0","0.7857142857","0","0",80
"2008","DK",35451,499.090350338045,"2",1932,"2","1","4","2","13","NA","20","NA","NA","NA","NA","NA",3545,75,"0","1","0","0",75
"2008","DK",35641,499.090350338045,"2",1944,"2","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA",3564,63,"2","1","0","0",63
"2008","DK",35681,499.090350338045,"1",1927,"1","1","3","2","NA","5","NA","NA","NA","0","NA","NA",3568,80,"2","99","0","0",80
"2008","DK",36151,499.090350338045,"4",1944,"2","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",3615,63,"2","1","0","0",63
"2008","DK",36331,499.090350338045,"1",1949,"1","1","1","4","NA","NA","NA","NA","NA","NA","0","NA",3633,58,"0","99","0","1",58
"2008","DK",36561,499.090350338045,"3",1957,"2","1","3","3","13","3","NA","NA","NA","39","NA","0",3656,50,"0","1","0","0",50
"2008","DK",36761,499.090350338045,"4",1956,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3676,51,"0","99","0","0",51
"2008","DK",36801,499.090350338045,"1",1986,"1","1","1","3","13","5","NA","NA","NA","NA","0","NA",3680,21,"0","99","0","0",21
"2008","DK",36861,499.090350338045,"4",1961,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",3686,46,"0","1","0","0",46
"2008","DK",36991,499.090350338045,"4",1927,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3699,80,"1","0.75","0","0",80
"2008","DK",37191,499.090350338045,"4",1947,"2","1","1","2","13","3","NA","28","NA","NA","NA","NA",3719,60,"0","1","0","100",61
"2008","DK",37351,499.090350338045,"2",1972,"2","1","1","4","13","3","NA","NA","NA","NA","0","NA",3735,35,"0","0.4097655817","0","1",35
"2008","DK",37441,499.090350338045,"4",1979,"2","1","2","3","13","3","NA","NA","NA","0","NA","NA",3744,28,"0","1","0","0",28
"2008","DK",37661,499.090350338045,"4",1949,"1","1","4","4","13","3","NA","NA","NA","40","NA","NA",3766,58,"0","0","0","0",58
"2008","DK",38251,499.090350338045,"1",1930,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",3825,77,"1","99","0","0",77
"2008","DK",38381,499.090350338045,"1",1983,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",3838,24,"2","1","0","100",25
"2008","DK",38601,499.090350338045,"1",1979,"2","1","1","2","13","3","NA","NA","25","NA","NA","0",3860,28,"2","0.1781223071","0","0",28
"2008","DK",38741,499.090350338045,"3",1927,"2","1","3","4","13","3","NA","NA","NA","NA","NA","NA",3874,80,"0","99","0","0",80
"2008","DK",39181,499.090350338045,"4",1942,"2","1","2","3","13","3","NA","NA","NA","NA","NA","NA",3918,65,"0","99","0","0",65
"2008","DK",39331,499.090350338045,"2",1927,"2","1","4","2","NA","5","NA","NA","NA","0","NA","NA",3933,80,"0","99","0","0",80
"2008","DK",40011,499.090350338045,"4",1934,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4001,73,"2","99","0","101",74
"2008","DK",40301,499.090350338045,"1",1930,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",4030,77,"2","99","0","0",77
"2008","DK",40671,499.090350338045,"2",1973,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",4067,34,"0","1","0","0",34
"2008","DK",41091,499.090350338045,"2",1930,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",4109,77,"0","0.75","0","0",78
"2008","DK",41301,499.090350338045,"1",1931,"2","1","3","3","NA","NA","NA","NA","NA","NA","NA","NA",4130,76,"0","99","0","0",76
"2008","DK",41331,499.090350338045,"3",1974,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",4133,33,"0","1","0","100",33
"2008","DK",42001,499.090350338045,"3",1945,"2","1","4","2","13","NA","NA","NA","NA","0","NA","0",4200,62,"0","99","0","0",63
"2008","DK",42451,499.090350338045,"1",1927,"2","1","1","2","13","3","0","NA","NA","NA","0","NA",4245,80,"0","1","0","0",80
"2008","DK",42871,499.090350338045,"1",1927,"2","1","4","3","NA","NA","NA","NA","0","NA","NA","NA",4287,80,"0","1","0","0",80
"2008","DK",43341,499.090350338045,"3",1987,"2","1","1","2","NA","NA","NA","NA","30","0","NA","NA",4334,20,"0","1","0","0",20
"2008","DK",44011,499.090350338045,"3",1927,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",4401,80,"0","0","0","0",80
"2008","DK",44101,499.090350338045,"4",1967,"2","1","4","2","NA","3","NA","NA","NA","40","NA","NA",4410,40,"0","1","0","0",40
"2008","DK",44141,499.090350338045,"3",1961,"1","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",4414,46,"0","1","0","0",46
"2008","DK",44541,499.090350338045,"3",1939,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",4454,68,"0","1","0","110",69
"2008","DK",44691,499.090350338045,"3",1984,"1","1","4","3","13","5","NA","NA","NA","0","NA","NA",4469,23,"0","1","0","0",23
"2008","DK",45171,499.090350338045,"3",1927,"2","1","2","2","13","5","NA","NA","NA","NA","NA","NA",4517,80,"2","99","0","0",80
"2008","DK",45561,499.090350338045,"2",1958,"1","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",4556,49,"0","1","0","0",49
"2008","DK",45871,499.090350338045,"2",1978,"2","1","1","3","13","5","NA","NA","NA","NA","0","NA",4587,29,"0","99","0","0",29
"2008","DK",46001,499.090350338045,"1",1938,"1","1","4","3","13","5","NA","26","NA","NA","NA","NA",4600,69,"0","0.9285714286","0","0",70
"2008","DK",46661,499.090350338045,"1",1979,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",4666,28,"0","1","0","0",29
"2008","DK",46691,499.090350338045,"1",1927,"2","1","4","2","13","3","NA","NA","15","0","NA","NA",4669,80,"0","99","0","0",80
"2008","DK",46941,499.090350338045,"2",1956,"1","1","1","3","13","3","NA","NA","NA","40","NA","NA",4694,51,"0","99","0","0",52
"2008","DK",47581,499.090350338045,"2",1970,"1","1","1","2","13","3","NA","NA","20","NA","NA","NA",4758,37,"0","0.7916666667","0","0",37
"2008","DK",47811,499.090350338045,"3",1949,"1","1","2","2","13","5","NA","NA","NA","NA","NA","NA",4781,58,"0","1","0","0",58
"2008","DK",47891,499.090350338045,"3",1954,"2","1","4","2","13","3","NA","NA","NA","0","0","NA",4789,53,"0","1","0","0",54
"2008","DK",48171,499.090350338045,"1",1969,"2","1","3","3","13","5","NA","NA","NA","NA","NA","NA",4817,38,"0","99","0","0",39
"2008","DK",48801,499.090350338045,"1",1944,"1","1","4","3","13","5","NA","NA","10","NA","NA","NA",4880,63,"0","0.9","0","0",63
"2008","DK",48871,499.090350338045,"4",1945,"1","1","4","3","13","NA","NA","30","NA","NA","0","NA",4887,62,"0","0.6666666667","0","0",63
"2008","DK",48941,499.090350338045,"2",1935,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",4894,72,"2","1","0","0",72
"2008","DK",49341,499.090350338045,"1",1943,"1","1","4","2","13","5","NA","NA","12","NA","NA","0",4934,64,"1","1","0","1",64
"2008","DK",49581,499.090350338045,"2",1948,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",4958,59,"2","1","0","0",59
"2008","DK",49901,499.090350338045,"4",1943,"2","1","1","4","13","3","NA","NA","NA","0","NA","0",4990,64,"0","0.5","0","0",64
"2008","DK",50121,499.090350338045,"3",1980,"2","1","1","3","NA","3","NA","NA","NA","0","NA","NA",5012,27,"1","1","0","0",27
"2008","DK",50241,499.090350338045,"2",1983,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",5024,24,"0","0","0","0",24
"2008","DK",50331,499.090350338045,"4",1961,"1","1","4","3","13","NA","NA","NA","NA","NA","0","NA",5033,46,"0","1","0","0",47
"2008","DK",50371,499.090350338045,"1",1927,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",5037,80,"0","0.25","0","100",80
"2008","DK",50411,499.090350338045,"4",1985,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",5041,22,"2","0.3428571429","0","0",22
"2008","DK",50451,499.090350338045,"1",1962,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",5045,45,"2","1","0","0",45
"2008","DK",50751,499.090350338045,"3",1979,"1","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",5075,28,"0","1","0","0",29
"2008","DK",50871,499.090350338045,"3",1927,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",5087,80,"1","1","0","0",80
"2008","DK",51521,499.090350338045,"1",1983,"1","1","4","2","13","3","0","NA","NA","NA","0","NA",5152,24,"0","1","0","0",24
"2008","DK",51611,499.090350338045,"2",1963,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",5161,44,"0","0.6666666667","1","0",45
