"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","DK",22411,553.155080213904,"2",1977,"2","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",34,34,2241,"0.9583333333","2","0","10"
"2012","DK",22521,553.155080213904,"1",1965,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",46,46,2252,"0","0","0","0"
"2012","DK",23141,553.155080213904,"1",1987,"1","1","4","2","13","NA","NA","30","NA","NA","0","NA",25,24,2314,"1","1","0","100"
"2012","DK",23251,553.155080213904,"1",1981,"1","1","2","2","13","4","NA","NA","NA","NA","NA","NA",30,30,2325,"0","0","0","100"
"2012","DK",23271,553.155080213904,"4",1931,"1","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",80,80,2327,"1","0","0","1"
"2012","DK",23311,553.155080213904,"1",1982,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",29,29,2331,"0.9112612152","0","0","0"
"2012","DK",24281,553.155080213904,"3",1942,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",69,69,2428,"1","0","0","100"
"2012","DK",24681,553.155080213904,"1",1931,"2","1","1","3","13","4","NA","NA","NA","NA","0","NA",80,80,2468,"1","0","0","100"
"2012","DK",24871,553.155080213904,"2",1963,"2","1","4","4","NA","4","NA","NA","NA","NA","0","NA",49,48,2487,"0.75","2","0","0"
"2012","DK",25411,553.155080213904,"1",1984,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",27,27,2541,"1","2","0","0"
"2012","DK",26141,553.155080213904,"3",1983,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",29,28,2614,"99","2","0","0"
"2012","DK",26261,553.155080213904,"4",1977,"2","1","3","3","13","NA","NA","20","NA","NA","NA","NA",34,34,2626,"1","0","0","0"
"2012","DK",26281,553.155080213904,"3",1960,"1","1","1","3","13","3","NA","NA","0","NA","0","0",51,51,2628,"99","2","0","0"
"2012","DK",26811,553.155080213904,"3",1982,"2","1","4","2","13","4","NA","NA","NA","NA","0","NA",29,29,2681,"0.25","0","0","0"
"2012","DK",27111,553.155080213904,"2",1966,"1","1","4","2","13","4","NA","NA","NA","NA","NA","0",46,45,2711,"0.375","0","0","0"
"2012","DK",28091,553.155080213904,"2",1948,"1","1","4","4","13","4","NA","NA","NA","NA","NA","NA",63,63,2809,"1","0","0","0"
"2012","DK",28491,553.155080213904,"1",1931,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",80,80,2849,"1","2","0","100"
"2012","DK",29051,553.155080213904,"4",1939,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",72,72,2905,"0","0","0","0"
"2012","DK",29461,553.155080213904,"4",1988,"1","1","1","3","13","NA","NA","NA","NA","NA","NA","0",23,23,2946,"1","2","0","0"
"2012","DK",29541,553.155080213904,"3",1963,"1","1","1","3","13","4","NA","NA","NA","NA","NA","NA",48,48,2954,"0.6666666667","0","0","100"
"2012","DK",29771,553.155080213904,"1",1980,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",31,31,2977,"0.8571428571","0","0","100"
"2012","DK",30081,553.155080213904,"1",1946,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",65,65,3008,"1","0","0","0"
"2012","DK",30281,553.155080213904,"2",1931,"2","1","4","4","NA","5","NA","NA","NA","0","NA","NA",80,80,3028,"0.5","0","0","0"
"2012","DK",31521,553.155080213904,"1",1979,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","NA",32,32,3152,"0.5","0","0","0"
"2012","DK",31621,553.155080213904,"3",1970,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",41,41,3162,"0","0","0","0"
"2012","DK",31911,553.155080213904,"3",1931,"2","1","4","2","13","4","NA","NA","NA","0","NA","NA",80,80,3191,"0.6666666667","0","0","0"
"2012","DK",31941,553.155080213904,"3",1934,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",77,77,3194,"0.9583333333","0","0","0"
"2012","DK",32201,553.155080213904,"4",1965,"1","1","2","2","13","NA","NA","NA","NA","0","NA","NA",46,46,3220,"1","2","0","0"
"2012","DK",32331,553.155080213904,"3",1949,"2","1","1","4","13","5","NA","NA","NA","NA","NA","NA",63,62,3233,"0.9285714286","0","0","0"
"2012","DK",32421,553.155080213904,"4",1932,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",79,79,3242,"99","0","0","1"
"2012","DK",32581,553.155080213904,"4",1935,"2","1","1","2","13","NA","NA","NA","NA","NA","0","NA",77,76,3258,"1","0","0","0"
"2012","DK",32971,553.155080213904,"2",1950,"1","1","4","3","13","3","35","NA","NA","NA","NA","0",61,61,3297,"99","0","1","0"
"2012","DK",33041,553.155080213904,"2",1965,"2","1","4","4","NA","5","NA","NA","NA","NA","NA","NA",46,46,3304,"0.746031746","2","0","0"
"2012","DK",33141,553.155080213904,"4",1951,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",61,60,3314,"0.5416666667","2","0","0"
"2012","DK",33431,553.155080213904,"3",1931,"1","1","1","2","13","4","NA","23","NA","NA","NA","NA",80,80,3343,"0.9334459114","0","0","0"
"2012","DK",33531,553.155080213904,"3",1974,"1","1","1","3","13","5","44","NA","NA","NA","0","NA",38,37,3353,"1","0","0","0"
"2012","DK",33881,553.155080213904,"4",1966,"2","1","1","2","13","4","NA","NA","NA","NA","0","NA",45,45,3388,"0.3427176794","0","0","0"
"2012","DK",33931,553.155080213904,"2",1947,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","0",65,64,3393,"1","0","1","0"
"2012","DK",34531,553.155080213904,"3",1989,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",22,22,3453,"99","2","0","0"
"2012","DK",34891,553.155080213904,"1",1944,"1","1","3","3","13","4","25","NA","NA","NA","NA","NA",67,67,3489,"99","0","0","0"
"2012","DK",34951,553.155080213904,"2",1966,"1","1","1","4","13","4","NA","NA","NA","NA","0","NA",45,45,3495,"0","0","0","0"
"2012","DK",35051,553.155080213904,"1",1935,"2","1","4","2","13","NA","NA","NA","NA","0","NA","NA",77,76,3505,"1","0","0","0"
"2012","DK",35751,553.155080213904,"2",1978,"1","1","4","2","13","3","NA","NA","NA","0","NA","NA",34,33,3575,"1","0","0","0"
"2012","DK",35961,553.155080213904,"2",1935,"2","1","1","2","NA","5","NA","NA","NA","0","NA","NA",76,76,3596,"1","0","0","0"
"2012","DK",35991,553.155080213904,"3",1934,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",77,77,3599,"1","0","0","0"
"2012","DK",36081,553.155080213904,"1",1941,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",70,70,3608,"0.9112612152","2","0","0"
"2012","DK",36151,553.155080213904,"1",1985,"2","1","1","2","13","3","NA","NA","NA","0","NA","NA",27,26,3615,"0.5","2","0","0"
"2012","DK",36351,553.155080213904,"3",1934,"2","1","1","3","13","4","40","NA","NA","NA","NA","NA",77,77,3635,"0.9285714286","2","0","1"
"2012","DK",36361,553.155080213904,"2",1943,"1","1","1","2","13","4","NA","25","NA","NA","NA","NA",68,68,3636,"1","0","0","0"
"2012","DK",36851,553.155080213904,"4",1933,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",78,78,3685,"99","1","0","0"
"2012","DK",37051,553.155080213904,"3",1931,"2","1","3","3","13","5","NA","24","0","NA","NA","NA",80,80,3705,"99","0","0","0"
"2012","DK",37271,553.155080213904,"3",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",30,30,3727,"99","0","0","0"
"2012","DK",37281,553.155080213904,"3",1982,"1","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",30,29,3728,"99","0","0","101"
"2012","DK",37481,553.155080213904,"3",1985,"2","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",26,26,3748,"0.75","0","1","0"
"2012","DK",37531,553.155080213904,"1",1932,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",79,79,3753,"99","2","0","0"
"2012","DK",37581,553.155080213904,"3",1958,"1","1","4","3","13","NA","NA","NA","NA","NA","0","0",54,53,3758,"99","0","0","0"
"2012","DK",37711,553.155080213904,"4",1933,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",79,78,3771,"1","0","0","0"
"2012","DK",38071,553.155080213904,"1",1978,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",34,33,3807,"0.5","0","0","0"
"2012","DK",38161,553.155080213904,"3",1987,"2","1","4","2","13","3","NA","NA","NA","NA","NA","0",24,24,3816,"1","2","0","0"
"2012","DK",38381,553.155080213904,"4",1957,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",54,54,3838,"0.9583333333","1","0","0"
"2012","DK",38991,553.155080213904,"4",1944,"2","1","1","2","NA","3","NA","NA","NA","0","0","NA",67,67,3899,"0.9166666667","0","0","0"
"2012","DK",39131,553.155080213904,"1",1977,"2","1","4","3","13","4","NA","20","NA","NA","NA","0",34,34,3913,"99","0","0","0"
"2012","DK",39361,553.155080213904,"3",1941,"2","1","4","2","NA","NA","NA","NA","NA","NA","NA","NA",70,70,3936,"1","0","0","0"
"2012","DK",39511,553.155080213904,"3",1979,"1","1","3","2","13","4","NA","NA","NA","NA","NA","NA",32,32,3951,"1","0","0","0"
"2012","DK",39941,553.155080213904,"4",1980,"1","1","1","2","13","NA","NA","25","NA","NA","NA","NA",31,31,3994,"0","0","0","0"
"2012","DK",40081,553.155080213904,"3",1963,"2","1","3","4","13","5","28","NA","NA","NA","NA","0",48,48,4008,"0","0","0","0"
"2012","DK",40791,553.155080213904,"1",1953,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",59,58,4079,"0","0","0","0"
"2012","DK",41091,553.155080213904,"4",1941,"2","1","1","3","13","5","NA","NA","NA","NA","NA","0",70,70,4109,"1","0","0","101"
"2012","DK",41471,553.155080213904,"1",1973,"2","1","4","2","13","5","NA","26","NA","NA","NA","NA",38,38,4147,"0.5","0","0","0"
"2012","DK",41881,553.155080213904,"4",1939,"2","1","4","2","13","NA","NA","NA","NA","NA","0","NA",73,72,4188,"1","0","0","1"
"2012","DK",42091,553.155080213904,"3",1950,"2","1","2","3","NA","NA","NA","NA","NA","NA","NA","0",61,61,4209,"0.4583333333","0","0","100"
"2012","DK",42131,553.155080213904,"2",1970,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",41,41,4213,"99","2","0","0"
"2012","DK",42821,553.155080213904,"4",1965,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",46,46,4282,"1","1","0","0"
"2012","DK",43711,553.155080213904,"4",1956,"1","1","1","2","13","4","NA","NA","NA","NA","NA","NA",55,55,4371,"0.8571428571","1","0","0"
"2012","DK",44181,553.155080213904,"4",1933,"2","1","4","2","13","4","NA","NA","NA","NA","NA","0",78,78,4418,"0.8571428571","2","0","0"
"2012","DK",44941,553.155080213904,"1",1984,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",28,27,4494,"1","0","0","0"
"2012","DK",45011,553.155080213904,"3",1949,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",62,62,4501,"1","1","0","11"
"2012","DK",45561,553.155080213904,"1",1960,"1","1","3","4","13","NA","NA","NA","NA","NA","NA","NA",51,51,4556,"1","0","0","101"
"2012","DK",46051,553.155080213904,"1",1935,"2","1","1","4","13","NA","NA","NA","6","NA","NA","NA",76,76,4605,"1","0","0","0"
"2012","DK",46451,553.155080213904,"2",1972,"1","1","1","3","13","3","NA","NA","12","NA","0","NA",40,39,4645,"1","0","0","0"
"2012","DK",46461,553.155080213904,"2",1948,"1","1","1","4","13","5","NA","23","NA","NA","NA","NA",63,63,4646,"0","0","0","0"
"2012","DK",46771,553.155080213904,"1",1953,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","0",58,58,4677,"99","2","0","0"
"2012","DK",47561,553.155080213904,"3",1938,"2","1","1","2","13","5","NA","NA","NA","0","NA","NA",74,73,4756,"99","0","0","100"
"2012","DK",47851,553.155080213904,"3",1931,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",80,80,4785,"1","1","0","0"
"2012","DK",48751,553.155080213904,"1",1933,"1","1","4","3","NA","NA","NA","NA","NA","NA","NA","NA",79,78,4875,"0","0","0","0"
"2012","DK",48841,553.155080213904,"3",1931,"2","1","4","3","NA","3","NA","NA","NA","NA","NA","NA",80,80,4884,"0.8333333333","0","0","0"
"2012","DK",49101,553.155080213904,"2",1989,"2","1","3","3","NA","5","NA","22","NA","NA","NA","NA",22,22,4910,"0.8571428571","0","0","100"
"2012","DK",49761,553.155080213904,"4",1932,"2","1","3","3","13","3","NA","25","NA","NA","NA","NA",79,79,4976,"1","0","0","10"
"2012","DK",49831,553.155080213904,"2",1990,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",22,21,4983,"0.8333333333","0","0","0"
"2012","DK",49891,553.155080213904,"2",1976,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",35,35,4989,"0.9065690422","0","0","0"
"2012","DK",50311,553.155080213904,"1",1980,"1","1","3","4","13","5","NA","NA","NA","NA","NA","NA",31,31,5031,"0.8571428571","2","0","0"
"2012","DK",50551,553.155080213904,"3",1959,"2","1","3","4","13","NA","NA","NA","NA","0","NA","NA",53,52,5055,"0.0238095238","0","0","0"
"2012","DK",50861,553.155080213904,"4",1931,"2","1","1","3","13","4","NA","25","NA","NA","NA","NA",80,80,5086,"99","0","0","0"
"2012","DK",51111,553.155080213904,"3",1985,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",26,26,5111,"0.5833333333","0","0","0"
"2012","DK",51211,553.155080213904,"2",1944,"1","1","4","3","13","5","NA","NA","NA","0","NA","NA",67,67,5121,"1","0","0","0"
"2012","DK",51321,553.155080213904,"1",1987,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",25,24,5132,"1","2","0","0"
"2012","DK",51361,553.155080213904,"4",1947,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",64,64,5136,"1","2","0","0"
"2012","DK",51391,553.155080213904,"2",1931,"1","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",80,80,5139,"0.5833333333","0","0","0"
"2012","DK",51441,553.155080213904,"1",1962,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",49,49,5144,"0.6666666667","0","0","0"
"2012","DK",51751,553.155080213904,"2",1943,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",68,68,5175,"0.9700611526","0","0","0"
"2012","DK",51861,553.155080213904,"4",1961,"2","1","3","3","NA","4","NA","NA","NA","NA","0","NA",50,50,5186,"0","0","0","0"
"2012","DK",52511,553.155080213904,"3",1937,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",74,74,5251,"99","0","0","0"
"2012","DK",52621,553.155080213904,"4",1966,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",45,45,5262,"1","0","0","0"
"2012","DK",52851,553.155080213904,"3",1950,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",61,61,5285,"99","0","0","0"
"2012","DK",52931,553.155080213904,"1",1941,"2","1","3","3","13","5","NA","30","NA","NA","NA","NA",70,70,5293,"0.6380952381","2","1","0"
"2012","DK",53031,553.155080213904,"1",1950,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",61,61,5303,"99","0","0","0"
"2012","DK",53451,553.155080213904,"3",1931,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",80,80,5345,"99","2","0","10"
"2012","DK",53821,553.155080213904,"1",1979,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",32,32,5382,"0","0","0","101"
"2012","DK",53891,553.155080213904,"1",1974,"1","1","1","2","NA","4","NA","30","NA","NA","NA","NA",37,37,5389,"1","2","0","0"
"2012","DK",54001,553.155080213904,"1",1988,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",23,23,5400,"99","0","0","1"
"2012","DK",54421,553.155080213904,"4",1946,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",65,65,5442,"1","0","0","0"
"2012","DK",54701,553.155080213904,"3",1940,"1","1","3","2","NA","NA","NA","20","NA","NA","NA","NA",71,71,5470,"0.5","0","0","0"
"2012","DK",54801,553.155080213904,"4",1942,"2","1","4","2","13","4","NA","NA","NA","NA","NA","NA",69,69,5480,"99","2","0","0"
