"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","DK",12171,544.437041972019,"3",1932,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",80,80,1217,"1","0","0","1"
"2013","DK",13251,544.437041972019,"3",1959,"1","1","3","3","13","4","NA","NA","NA","NA","0","NA",53,53,1325,"1","0","0","1"
"2013","DK",13341,544.437041972019,"4",1932,"1","1","3","4","NA","4","NA","NA","NA","NA","NA","NA",80,80,1334,"99","0","0","0"
"2013","DK",13701,544.437041972019,"1",1949,"1","1","1","2","13","3","35","NA","NA","NA","NA","NA",63,63,1370,"99","0","0","0"
"2013","DK",13721,544.437041972019,"2",1932,"2","1","4","3","13","5","NA","NA","NA","NA","0","NA",80,80,1372,"0.5416666667","2","0","0"
"2013","DK",13801,544.437041972019,"4",1938,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",74,74,1380,"1","0","0","0"
"2013","DK",13891,544.437041972019,"4",1935,"1","1","4","3","13","3","NA","NA","NA","NA","NA","0",77,77,1389,"1","0","0","0"
"2013","DK",14161,544.437041972019,"2",1952,"2","1","1","3","13","5","NA","25","NA","NA","NA","0",61,60,1416,"0.9166666667","0","0","0"
"2013","DK",14261,544.437041972019,"2",1944,"2","1","4","2","NA","4","NA","25","NA","NA","NA","0",68,68,1426,"1","0","0","0"
"2013","DK",14431,544.437041972019,"2",1943,"2","1","4","2","13","5","NA","NA","NA","NA","0","NA",69,69,1443,"0.9285714286","1","0","0"
"2013","DK",15071,544.437041972019,"2",1976,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",37,36,1507,"99","2","0","100"
"2013","DK",15561,544.437041972019,"4",1988,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",25,24,1556,"0.5","2","0","11"
"2013","DK",15871,544.437041972019,"2",1975,"1","1","3","2","NA","4","40","NA","NA","NA","NA","NA",38,37,1587,"0","2","0","100"
"2013","DK",15911,544.437041972019,"4",1959,"1","1","4","3","13","5","NA","NA","NA","NA","0","NA",53,53,1591,"0","2","0","100"
"2013","DK",16041,544.437041972019,"3",1932,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",80,80,1604,"1","0","0","0"
"2013","DK",16111,544.437041972019,"2",1965,"2","1","1","4","13","4","NA","NA","15","0","NA","NA",47,47,1611,"1","1","1","0"
"2013","DK",16221,544.437041972019,"4",1979,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",34,33,1622,"0","0","0","0"
"2013","DK",16241,544.437041972019,"2",1932,"2","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",80,80,1624,"0","2","0","11"
"2013","DK",17041,544.437041972019,"1",1933,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",79,79,1704,"1","0","0","0"
"2013","DK",17311,544.437041972019,"1",1974,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",38,38,1731,"99","0","0","0"
"2013","DK",17371,544.437041972019,"2",1932,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",80,80,1737,"1","0","0","0"
"2013","DK",17481,544.437041972019,"3",1990,"2","1","3","4","13","4","NA","NA","NA","NA","0","NA",22,22,1748,"1","1","0","1"
"2013","DK",17771,544.437041972019,"3",1965,"1","1","3","3","NA","5","NA","NA","NA","NA","NA","NA",47,47,1777,"1","0","0","0"
"2013","DK",18131,544.437041972019,"4",1948,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","NA",65,64,1813,"99","0","0","1"
"2013","DK",19661,544.437041972019,"1",1932,"2","1","3","4","NA","4","NA","NA","NA","NA","NA","0",80,80,1966,"1","2","0","100"
"2013","DK",20031,544.437041972019,"3",1963,"1","1","4","3","13","NA","NA","NA","20","NA","NA","NA",50,49,2003,"99","0","0","0"
"2013","DK",20501,544.437041972019,"4",1937,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",75,75,2050,"1","0","0","0"
"2013","DK",20561,544.437041972019,"1",1947,"1","1","1","2","13","4","NA","NA","NA","NA","NA","0",65,65,2056,"1","0","0","0"
"2013","DK",20691,544.437041972019,"1",1954,"2","1","3","4","13","5","NA","32","NA","NA","NA","NA",58,58,2069,"0.5","0","0","0"
"2013","DK",20941,544.437041972019,"1",1947,"2","1","1","2","NA","NA","NA","NA","NA","0","NA","NA",65,65,2094,"1","0","0","0"
"2013","DK",21121,544.437041972019,"3",1967,"1","1","4","2","NA","5","NA","NA","NA","NA","NA","NA",45,45,2112,"1","0","0","100"
"2013","DK",22051,544.437041972019,"4",1977,"1","1","1","2","13","5","NA","25","NA","NA","NA","NA",35,35,2205,"1","0","0","0"
"2013","DK",22121,544.437041972019,"1",1938,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",74,74,2212,"99","0","0","0"
"2013","DK",22241,544.437041972019,"2",1947,"1","1","1","3","13","5","NA","NA","NA","0","NA","NA",65,65,2224,"0","0","0","111"
"2013","DK",22851,544.437041972019,"1",1981,"2","1","4","4","13","4","NA","NA","NA","NA","NA","NA",31,31,2285,"99","2","0","0"
"2013","DK",22951,544.437041972019,"3",1932,"2","1","1","4","13","3","NA","30","NA","NA","NA","NA",80,80,2295,"0.8571428571","0","0","0"
"2013","DK",22981,544.437041972019,"4",1958,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",54,54,2298,"0.6666666667","2","0","0"
"2013","DK",23011,544.437041972019,"3",1945,"2","1","4","2","NA","NA","NA","NA","NA","NA","NA","0",67,67,2301,"0.5338942264","0","0","0"
"2013","DK",23971,544.437041972019,"3",1966,"1","1","1","2","NA","4","NA","NA","NA","NA","NA","NA",46,46,2397,"1","0","0","0"
"2013","DK",24361,544.437041972019,"4",1954,"1","1","4","3","13","3","NA","NA","NA","NA","0","NA",58,58,2436,"99","0","0","100"
"2013","DK",24551,544.437041972019,"1",1983,"2","1","2","3","NA","NA","NA","NA","NA","NA","NA","0",29,29,2455,"0","2","0","0"
"2013","DK",25091,544.437041972019,"3",1990,"1","1","4","3","13","3","NA","NA","12","NA","NA","NA",22,22,2509,"99","1","1","0"
"2013","DK",25811,544.437041972019,"3",1988,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",25,24,2581,"99","0","0","100"
"2013","DK",25921,544.437041972019,"2",1932,"2","1","1","2","NA","5","NA","NA","NA","NA","NA","NA",80,80,2592,"0.9761904762","1","0","0"
"2013","DK",25951,544.437041972019,"3",1932,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",80,80,2595,"0.4166666667","0","0","0"
"2013","DK",26471,544.437041972019,"3",1944,"1","1","NA","4","13","NA","NA","NA","NA","NA","0","NA",69,68,2647,"1","0","0","0"
"2013","DK",26771,544.437041972019,"3",1977,"1","1","3","2","13","4","NA","NA","NA","NA","NA","NA",35,35,2677,"0.3333333333","0","0","0"
"2013","DK",27741,544.437041972019,"2",1944,"2","1","4","3","13","4","NA","30","3","NA","0","NA",68,68,2774,"99","2","0","0"
"2013","DK",28131,544.437041972019,"4",1972,"1","1","4","3","13","5","NA","NA","16","NA","0","NA",40,40,2813,"99","2","0","0"
"2013","DK",28691,544.437041972019,"3",1961,"1","1","4","2","NA","5","NA","NA","NA","NA","NA","NA",51,51,2869,"0.5","2","0","0"
"2013","DK",29081,544.437041972019,"1",1960,"1","1","4","3","13","4","NA","NA","NA","NA","0","NA",53,52,2908,"99","2","0","1"
"2013","DK",29161,544.437041972019,"1",1969,"1","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",44,43,2916,"1","0","0","0"
"2013","DK",29391,544.437041972019,"1",1976,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",36,36,2939,"0.25","0","0","0"
"2013","DK",29701,544.437041972019,"2",1953,"2","1","1","2","13","4","37","NA","NA","NA","NA","NA",60,59,2970,"0.5","2","0","0"
"2013","DK",29891,544.437041972019,"3",1990,"1","1","4","2","13","4","NA","NA","NA","0","NA","0",22,22,2989,"99","0","0","0"
"2013","DK",31131,544.437041972019,"3",1935,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",77,77,3113,"1","0","0","0"
"2013","DK",31211,544.437041972019,"1",1980,"2","1","1","2","13","3","NA","NA","10","NA","NA","NA",32,32,3121,"1","2","0","0"
"2013","DK",31501,544.437041972019,"2",1935,"2","1","1","4","13","5","NA","NA","6","NA","NA","NA",77,77,3150,"0.5","2","0","0"
"2013","DK",31531,544.437041972019,"3",1965,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",47,47,3153,"0.6666666667","0","0","101"
"2013","DK",31791,544.437041972019,"4",1932,"2","1","1","4","13","NA","NA","NA","NA","NA","NA","NA",80,80,3179,"99","0","0","0"
"2013","DK",31921,544.437041972019,"3",1953,"1","1","4","3","13","5","NA","NA","NA","NA","NA","NA",59,59,3192,"1","2","0","0"
"2013","DK",32001,544.437041972019,"3",1932,"1","1","3","3","NA","5","NA","NA","NA","NA","NA","NA",80,80,3200,"1","0","0","1"
"2013","DK",32161,544.437041972019,"1",1943,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",70,69,3216,"1","0","0","100"
"2013","DK",32561,544.437041972019,"2",1944,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",68,68,3256,"0","2","0","0"
"2013","DK",32621,544.437041972019,"2",1989,"1","1","3","2","13","5","NA","NA","0","NA","NA","NA",23,23,3262,"0.5","0","0","0"
"2013","DK",32721,544.437041972019,"2",1961,"1","1","4","4","13","5","NA","NA","NA","NA","NA","NA",51,51,3272,"99","0","0","0"
"2013","DK",33001,544.437041972019,"4",1988,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",25,24,3300,"1","2","0","0"
"2013","DK",33111,544.437041972019,"2",1989,"1","1","3","2","13","3","NA","NA","NA","0","NA","NA",23,23,3311,"1","0","0","0"
"2013","DK",33441,544.437041972019,"3",1977,"1","1","3","2","13","NA","NA","NA","8","NA","0","NA",36,35,3344,"0.5","0","0","0"
"2013","DK",33501,544.437041972019,"2",1983,"1","1","1","2","13","5","NA","NA","0","NA","NA","NA",29,29,3350,"99","1","0","0"
"2013","DK",34091,544.437041972019,"3",1958,"1","1","4","4","13","4","NA","NA","NA","NA","0","0",54,54,3409,"99","0","0","0"
"2013","DK",34441,544.437041972019,"4",1938,"2","1","3","2","NA","5","NA","NA","NA","NA","NA","NA",74,74,3444,"0.9142857143","0","0","100"
"2013","DK",34501,544.437041972019,"4",1965,"1","1","2","2","13","5","NA","NA","NA","NA","NA","NA",47,47,3450,"99","2","0","0"
"2013","DK",34611,544.437041972019,"2",1932,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",80,80,3461,"0.7142857143","0","0","0"
"2013","DK",35291,544.437041972019,"4",1956,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",56,56,3529,"0","0","0","0"
"2013","DK",35501,544.437041972019,"2",1977,"1","1","1","2","NA","4","NA","NA","NA","0","NA","0",35,35,3550,"1","0","0","0"
"2013","DK",35541,544.437041972019,"1",1954,"1","1","3","4","13","4","NA","NA","NA","NA","NA","0",59,58,3554,"1","0","0","1"
"2013","DK",35621,544.437041972019,"3",1933,"1","2","4","2","13","3","NA","NA","NA","0","NA","NA",80,79,3562,"99","1","0","101"
"2013","DK",35681,544.437041972019,"1",1988,"2","1","4","2","13","4","NA","NA","NA","NA","NA","NA",24,24,3568,"1","0","0","0"
"2013","DK",35881,544.437041972019,"2",1932,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",80,80,3588,"99","0","0","100"
"2013","DK",35911,544.437041972019,"3",1990,"1","1","4","3","13","3","NA","30","NA","NA","NA","0",23,22,3591,"0.75","0","0","0"
"2013","DK",36381,544.437041972019,"3",1948,"2","1","3","2","13","5","NA","NA","NA","NA","NA","0",65,64,3638,"1","0","0","0"
"2013","DK",36571,544.437041972019,"1",1956,"1","1","4","3","NA","5","NA","NA","NA","NA","NA","NA",56,56,3657,"1","0","0","0"
"2013","DK",36801,544.437041972019,"4",1986,"1","1","1","3","13","5","NA","NA","NA","35","0","NA",27,26,3680,"1","0","0","0"
"2013","DK",37001,544.437041972019,"4",1987,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",26,25,3700,"99","1","0","110"
"2013","DK",37041,544.437041972019,"3",1935,"2","1","1","3","NA","4","NA","NA","NA","NA","NA","NA",78,77,3704,"1","0","0","0"
"2013","DK",37101,544.437041972019,"2",1947,"1","1","1","2","13","5","NA","NA","NA","0","NA","NA",66,65,3710,"1","1","0","100"
"2013","DK",37231,544.437041972019,"3",1956,"1","1","4","2","13","NA","NA","NA","NA","0","NA","NA",56,56,3723,"1","2","0","0"
"2013","DK",37591,544.437041972019,"1",1961,"1","1","3","2","13","NA","NA","NA","NA","NA","NA","0",52,51,3759,"99","0","0","0"
"2013","DK",37681,544.437041972019,"1",1946,"2","1","3","2","13","NA","NA","NA","11","NA","NA","NA",66,66,3768,"0.5","0","0","0"
"2013","DK",37901,544.437041972019,"1",1969,"1","1","1","3","13","4","NA","NA","NA","NA","NA","NA",43,43,3790,"99","0","0","0"
"2013","DK",38501,544.437041972019,"2",1947,"1","1","2","4","13","NA","NA","NA","NA","NA","NA","NA",66,65,3850,"1","0","0","0"
"2013","DK",38631,544.437041972019,"1",1932,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",80,80,3863,"0.7083333333","1","0","0"
"2013","DK",38851,544.437041972019,"4",1950,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",62,62,3885,"1","0","0","0"
"2013","DK",39001,544.437041972019,"2",1946,"2","1","3","2","13","5","NA","13","NA","NA","NA","NA",66,66,3900,"1","0","0","0"
"2013","DK",39441,544.437041972019,"3",1953,"1","1","1","3","13","5","NA","NA","NA","NA","NA","NA",60,59,3944,"1","0","0","0"
"2013","DK",39581,544.437041972019,"3",1992,"2","1","1","3","13","4","34","27","NA","NA","NA","NA",20,20,3958,"0","1","0","0"
"2013","DK",40271,544.437041972019,"3",1977,"1","1","3","2","13","3","NA","NA","NA","NA","NA","0",35,35,4027,"0.9571428571","2","0","0"
"2013","DK",40561,544.437041972019,"2",1932,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",80,80,4056,"99","2","0","0"
"2013","DK",40941,544.437041972019,"3",1939,"1","1","1","3","13","4","NA","NA","NA","NA","NA","NA",73,73,4094,"1","1","0","0"
"2013","DK",41351,544.437041972019,"1",1938,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",74,74,4135,"1","0","0","0"
"2013","DK",41561,544.437041972019,"2",1959,"2","1","1","2","NA","4","NA","NA","NA","NA","NA","NA",54,53,4156,"0.8571428571","2","0","0"
"2013","DK",41601,544.437041972019,"2",1945,"1","1","4","2","13","4","NA","NA","NA","NA","NA","0",68,67,4160,"1","0","0","100"
"2013","DK",42271,544.437041972019,"1",1983,"2","1","1","2","13","NA","NA","NA","0","NA","0","NA",30,29,4227,"0.7857142857","1","0","101"
"2013","DK",43151,544.437041972019,"4",1950,"2","1","4","3","13","4","45","NA","NA","0","NA","NA",62,62,4315,"0.5","2","0","0"
"2013","DK",43621,544.437041972019,"2",1987,"2","1","3","2","13","4","NA","NA","NA","NA","NA","NA",25,25,4362,"0.6666666667","2","0","0"
"2013","DK",44381,544.437041972019,"2",1955,"1","1","1","4","13","3","NA","NA","NA","NA","0","NA",57,57,4438,"1","0","0","0"
"2013","DK",44441,544.437041972019,"4",1945,"1","1","1","4","13","4","NA","NA","NA","NA","NA","NA",68,67,4444,"0","2","0","0"
"2013","DK",44981,544.437041972019,"1",1965,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",47,47,4498,"99","0","0","1"
"2013","DK",45461,544.437041972019,"3",1937,"2","1","3","2","NA","NA","NA","NA","NA","NA","NA","NA",75,75,4546,"0.994047619","2","0","0"
"2013","DK",45861,544.437041972019,"1",1941,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",72,71,4586,"0.7711538114","0","0","100"
"2013","DK",46171,544.437041972019,"2",1944,"1","1","4","2","13","4","NA","NA","NA","NA","NA","NA",68,68,4617,"0","0","0","0"
"2013","DK",46961,544.437041972019,"4",1960,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",52,52,4696,"99","2","0","0"
"2013","DK",47241,544.437041972019,"1",1955,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",57,57,4724,"0.5","0","0","0"
"2013","DK",48121,544.437041972019,"3",1976,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",36,36,4812,"0.5","0","1","100"
"2013","DK",48211,544.437041972019,"1",1932,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",80,80,4821,"0.5","0","0","0"
"2013","DK",48481,544.437041972019,"2",1951,"2","1","4","3","13","4","NA","NA","NA","NA","NA","NA",61,61,4848,"99","0","0","0"
"2013","DK",49121,544.437041972019,"4",1954,"1","1","1","2","13","5","NA","NA","NA","NA","0","NA",58,58,4912,"0.9428571429","2","0","0"
"2013","DK",49191,544.437041972019,"3",1959,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",53,53,4919,"99","1","0","0"
"2013","DK",49261,544.437041972019,"1",1965,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",47,47,4926,"0.5","0","0","0"
"2013","DK",49661,544.437041972019,"1",1955,"1","1","4","3","13","NA","NA","NA","NA","NA","NA","NA",58,57,4966,"1","0","0","0"
"2013","DK",49911,544.437041972019,"1",1941,"2","1","4","2","NA","3","NA","NA","NA","NA","0","NA",72,71,4991,"99","2","0","0"
"2013","DK",50221,544.437041972019,"1",1935,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",78,77,5022,"0","0","0","0"
"2013","DK",50451,544.437041972019,"2",1974,"2","1","4","2","13","4","NA","NA","NA","0","NA","NA",38,38,5045,"1","2","0","0"
"2013","DK",50571,544.437041972019,"2",1954,"1","1","1","4","NA","4","NA","NA","NA","NA","NA","NA",59,58,5057,"1","2","0","0"
"2013","DK",50661,544.437041972019,"4",1982,"1","1","1","2","NA","5","NA","NA","NA","NA","NA","0",30,30,5066,"0.5","0","1","0"
"2013","DK",50701,544.437041972019,"4",1961,"1","1","4","3","13","4","NA","NA","NA","NA","NA","0",52,51,5070,"99","2","0","0"
"2013","DK",50731,544.437041972019,"3",1956,"2","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",57,56,5073,"99","2","0","10"
"2013","DK",50781,544.437041972019,"2",1977,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",36,35,5078,"0.6666666667","2","0","0"
"2013","DK",51081,544.437041972019,"4",1988,"2","1","1","4","13","4","NA","NA","NA","NA","0","NA",24,24,5108,"0.375","2","0","101"
"2013","DK",51201,544.437041972019,"1",1940,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",73,72,5120,"0.5","2","0","0"
"2013","DK",51851,544.437041972019,"4",1986,"1","1","3","2","13","5","43","NA","NA","NA","NA","NA",26,26,5185,"99","0","0","0"
"2013","DK",51951,544.437041972019,"3",1954,"1","1","4","3","13","4","NA","30","NA","NA","NA","NA",58,58,5195,"0","2","0","0"
"2013","DK",52171,544.437041972019,"2",1978,"2","1","4","2","13","4","NA","NA","NA","NA","NA","NA",34,34,5217,"0.8055555556","0","0","0"
"2013","DK",52261,544.437041972019,"2",1954,"2","1","3","3","NA","4","35","NA","NA","NA","NA","NA",59,58,5226,"0.3960841546","0","0","0"
"2013","DK",52361,544.437041972019,"1",1977,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",35,35,5236,"0","0","0","0"
"2013","DK",52771,544.437041972019,"3",1966,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",46,46,5277,"1","1","0","0"
"2013","DK",53131,544.437041972019,"3",1948,"1","1","1","2","13","4","NA","NA","NA","NA","0","NA",64,64,5313,"1","2","0","0"
"2013","DK",53211,544.437041972019,"2",1972,"1","1","4","2","13","5","NA","NA","NA","NA","0","NA",40,40,5321,"0.6320280515","1","0","1"
"2013","DK",53311,544.437041972019,"4",1960,"2","1","4","2","13","5","NA","26","NA","NA","NA","NA",52,52,5331,"0.5","0","0","100"
"2013","DK",53741,544.437041972019,"1",1957,"1","1","3","2","NA","4","NA","NA","NA","NA","NA","NA",55,55,5374,"0.4571428571","1","0","0"
"2013","DK",54011,544.437041972019,"1",1980,"2","1","1","3","13","5","NA","NA","NA","NA","NA","0",32,32,5401,"1","0","0","0"
"2013","DK",54091,544.437041972019,"4",1939,"2","1","1","2","13","5","NA","25","NA","NA","NA","NA",73,73,5409,"0.3142857143","0","0","0"
"2013","DK",54831,544.437041972019,"4",1952,"1","1","1","2","13","NA","NA","NA","NA","NA","NA","NA",60,60,5483,"0.9571428571","0","0","0"
"2013","DK",55101,544.437041972019,"2",1954,"2","1","1","2","13","4","NA","NA","NA","NA","NA","NA",58,58,5510,"99","2","0","1"
