"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2010","DK",15881,511.860036832413,"1",1975,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",1588,34,"0","99","0","0",35
"2010","DK",16211,511.860036832413,"4",1979,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",1621,30,"0","0","0","0",30
"2010","DK",16241,511.860036832413,"1",1929,"2","1","3","3","NA","4","NA","NA","NA","NA","NA","NA",1624,80,"2","1","0","1",80
"2010","DK",16371,511.860036832413,"3",1970,"2","1","4","2","13","5","NA","NA","NA","NA","NA","NA",1637,39,"0","0.8714285714","0","0",40
"2010","DK",16441,511.860036832413,"4",1953,"1","1","4","3","13","3","NA","NA","NA","0","NA","NA",1644,56,"0","0.7142857143","0","0",56
"2010","DK",16561,511.860036832413,"1",1985,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",1656,24,"0","99","0","0",24
"2010","DK",16581,511.860036832413,"2",1935,"2","1","1","3","13","3","0","NA","NA","NA","NA","NA",1658,74,"0","0.3236237777","0","0",75
"2010","DK",17391,511.860036832413,"1",1977,"1","1","1","2","13","4","NA","NA","NA","NA","NA","NA",1739,32,"0","1","0","0",32
"2010","DK",17681,511.860036832413,"4",1981,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",1768,28,"2","0.7560634493","0","100",28
"2010","DK",17731,511.860036832413,"1",1935,"1","1","2","4","13","3","NA","NA","NA","NA","NA","NA",1773,74,"0","0","0","0",75
"2010","DK",17851,511.860036832413,"1",1951,"2","1","1","3","13","NA","NA","NA","NA","NA","NA","0",1785,58,"2","0.6666666667","0","101",58
"2010","DK",18141,511.860036832413,"4",1974,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",1814,35,"0","0","0","0",35
"2010","DK",18511,511.860036832413,"3",1938,"1","1","4","2","13","5","NA","NA","NA","0","NA","NA",1851,71,"2","0","0","0",71
"2010","DK",19121,511.860036832413,"3",1933,"2","1","1","3","13","5","NA","NA","NA","NA","NA","NA",1912,76,"0","1","0","0",76
"2010","DK",20071,511.860036832413,"1",1933,"2","1","3","2","13","NA","NA","NA","NA","NA","NA","0",2007,76,"0","0.8714285714","0","0",77
"2010","DK",20091,511.860036832413,"3",1956,"1","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",2009,53,"0","1","0","0",53
"2010","DK",20441,511.860036832413,"2",1983,"1","1","3","3","13","3","NA","NA","NA","NA","NA","NA",2044,26,"2","99","0","0",27
"2010","DK",20921,511.860036832413,"2",1970,"2","1","4","2","13","3","NA","30","NA","NA","NA","NA",2092,39,"0","1","0","11",39
"2010","DK",20991,511.860036832413,"1",1963,"1","1","3","2","13","5","0","NA","NA","0","NA","NA",2099,46,"0","1","0","100",47
"2010","DK",21131,511.860036832413,"1",1963,"2","1","4","3","13","3","NA","NA","NA","NA","NA","NA",2113,46,"0","1","0","1",46
"2010","DK",21381,511.860036832413,"2",1943,"1","1","1","4","13","3","NA","NA","NA","NA","NA","0",2138,66,"0","99","0","0",66
"2010","DK",21561,511.860036832413,"3",1933,"2","1","4","2","13","5","NA","22","10","NA","NA","NA",2156,76,"2","0.5714285714","0","0",77
"2010","DK",21731,511.860036832413,"3",1940,"2","1","1","4","NA","NA","NA","NA","NA","35","NA","NA",2173,69,"0","99","0","0",70
"2010","DK",22521,511.860036832413,"1",1960,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",2252,49,"1","1","1","100",50
"2010","DK",22541,511.860036832413,"1",1939,"2","1","4","4","13","3","0","NA","NA","NA","NA","NA",2254,70,"0","1","0","0",71
"2010","DK",22581,511.860036832413,"1",1956,"2","1","1","3","13","5","NA","NA","NA","0","0","NA",2258,53,"0","1","0","0",53
"2010","DK",22691,511.860036832413,"1",1963,"2","1","1","4","NA","NA","0","NA","NA","NA","NA","NA",2269,46,"0","99","0","100",46
"2010","DK",23311,511.860036832413,"3",1929,"2","1","3","3","NA","3","NA","NA","NA","NA","NA","NA",2331,80,"0","0.75","1","0",80
"2010","DK",23431,511.860036832413,"1",1929,"2","1","1","3","13","3","NA","NA","NA","NA","NA","NA",2343,80,"1","1","0","0",80
"2010","DK",23451,511.860036832413,"1",1959,"2","1","3","2","NA","3","NA","NA","NA","NA","NA","NA",2345,50,"0","1","1","0",50
"2010","DK",23491,511.860036832413,"2",1948,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",2349,61,"0","99","0","0",62
"2010","DK",24471,511.860036832413,"2",1962,"2","1","1","4","13","3","NA","25","NA","NA","NA","NA",2447,47,"0","0","0","0",47
"2010","DK",24871,511.860036832413,"2",1929,"2","1","1","3","NA","3","NA","NA","NA","NA","NA","NA",2487,80,"0","1","0","0",80
"2010","DK",25061,511.860036832413,"4",1944,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",2506,65,"0","1","0","0",65
"2010","DK",25611,511.860036832413,"3",1940,"2","1","4","2","13","NA","NA","NA","0","NA","NA","0",2561,69,"0","99","0","0",69
"2010","DK",26351,511.860036832413,"1",1943,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","0",2635,66,"0","0","0","100",66
"2010","DK",26461,511.860036832413,"4",1958,"1","1","4","2","13","3","25","NA","NA","NA","0","NA",2646,51,"0","1","0","100",51
"2010","DK",26491,511.860036832413,"4",1958,"2","1","1","4","NA","NA","NA","NA","10","0","NA","NA",2649,51,"0","99","0","0",52
"2010","DK",27021,511.860036832413,"2",1953,"1","1","3","3","13","5","NA","NA","NA","NA","0","NA",2702,56,"2","1","0","0",56
"2010","DK",27321,511.860036832413,"3",1956,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",2732,53,"0","0","0","0",53
"2010","DK",27991,511.860036832413,"3",1929,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",2799,80,"2","0","0","0",80
"2010","DK",28311,511.860036832413,"3",1981,"1","1","1","3","13","5","NA","6","NA","NA","NA","NA",2831,28,"0","0.9285714286","0","0",29
"2010","DK",28421,511.860036832413,"2",1989,"2","1","4","2","13","3","0","NA","NA","NA","NA","0",2842,20,"2","0.8780317247","0","0",20
"2010","DK",28711,511.860036832413,"1",1984,"2","1","4","4","13","5","NA","NA","NA","NA","NA","NA",2871,25,"1","99","0","100",25
"2010","DK",29111,511.860036832413,"2",1978,"1","1","4","2","13","3","NA","NA","9","38","NA","NA",2911,31,"0","1","0","0",32
"2010","DK",29271,511.860036832413,"1",1974,"1","1","3","4","13","5","NA","NA","NA","NA","NA","NA",2927,35,"0","1","0","0",35
"2010","DK",29681,511.860036832413,"2",1978,"1","1","4","3","NA","3","NA","NA","15","NA","0","NA",2968,31,"0","0.4285714286","0","1",31
"2010","DK",29771,511.860036832413,"2",1943,"1","1","1","4","13","NA","NA","23","NA","NA","NA","NA",2977,66,"0","0.5","0","0",66
"2010","DK",30001,511.860036832413,"3",1975,"1","1","1","2","13","3","15","NA","NA","37","NA","NA",3000,34,"0","99","0","0",34
"2010","DK",30311,511.860036832413,"3",1937,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",3031,72,"2","99","0","11",72
"2010","DK",30521,511.860036832413,"2",1967,"2","1","1","2","13","3","0","NA","NA","NA","NA","NA",3052,42,"0","0","0","100",42
"2010","DK",31761,511.860036832413,"1",1929,"1","1","3","3","13","3","NA","NA","NA","NA","NA","0",3176,80,"1","99","0","0",80
"2010","DK",31871,511.860036832413,"2",1929,"2","1","1","2","13","3","0","NA","0","0","NA","NA",3187,80,"0","99","0","0",80
"2010","DK",32161,511.860036832413,"1",1979,"1","1","1","2","13","3","0","30","NA","NA","NA","NA",3216,30,"1","0","0","0",31
"2010","DK",32191,511.860036832413,"1",1940,"2","1","3","2","13","NA","0","NA","NA","NA","NA","NA",3219,69,"0","1","0","0",70
"2010","DK",32451,511.860036832413,"2",1979,"2","1","1","3","13","3","NA","NA","NA","NA","NA","0",3245,30,"0","99","0","0",31
"2010","DK",32581,511.860036832413,"1",1969,"1","1","1","3","13","4","NA","NA","NA","0","NA","0",3258,40,"2","99","0","0",40
"2010","DK",32671,511.860036832413,"3",1978,"2","1","1","4","NA","3","0","20","NA","NA","NA","0",3267,31,"0","1","0","0",31
"2010","DK",32841,511.860036832413,"4",1974,"1","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",3284,35,"0","0","0","0",36
"2010","DK",33181,511.860036832413,"3",1989,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3318,20,"0","1","0","100",20
"2010","DK",33221,511.860036832413,"4",1965,"2","1","1","2","NA","NA","NA","NA","0","NA","NA","0",3322,44,"0","1","0","0",45
"2010","DK",33301,511.860036832413,"3",1961,"1","1","1","4","13","5","NA","NA","NA","NA","NA","0",3330,48,"0","0.75","0","0",48
"2010","DK",33391,511.860036832413,"4",1987,"2","1","3","3","13","NA","NA","NA","NA","NA","NA","NA",3339,22,"2","99","0","0",22
"2010","DK",33691,511.860036832413,"3",1978,"1","1","2","2","13","3","NA","NA","NA","NA","NA","NA",3369,31,"0","1","0","0",31
"2010","DK",33781,511.860036832413,"1",1944,"1","1","1","2","13","3","NA","28","NA","NA","NA","0",3378,65,"2","1","0","0",66
"2010","DK",34151,511.860036832413,"3",1956,"1","1","3","2","13","3","NA","0","NA","NA","NA","NA",3415,53,"0","1","0","0",53
"2010","DK",34201,511.860036832413,"3",1961,"1","1","4","2","NA","5","NA","NA","NA","NA","NA","NA",3420,48,"0","1","0","0",49
"2010","DK",34801,511.860036832413,"3",1963,"1","1","3","4","13","3","NA","NA","10","NA","NA","NA",3480,46,"2","1","0","0",46
"2010","DK",35161,511.860036832413,"2",1975,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3516,34,"1","99","0","0",34
"2010","DK",35221,511.860036832413,"1",1935,"2","1","3","4","13","3","NA","25","NA","NA","NA","NA",3522,74,"1","1","0","0",74
"2010","DK",35311,511.860036832413,"3",1982,"2","1","1","2","13","3","NA","NA","NA","NA","0","NA",3531,27,"0","99","0","0",28
"2010","DK",36031,511.860036832413,"1",1955,"1","1","4","4","13","5","NA","NA","NA","0","NA","NA",3603,54,"2","99","0","0",55
"2010","DK",36241,511.860036832413,"3",1962,"1","1","4","2","13","3","NA","NA","NA","NA","0","NA",3624,47,"0","99","0","0",48
"2010","DK",36271,511.860036832413,"3",1946,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","NA",3627,63,"0","0.9857142857","0","0",64
"2010","DK",36361,511.860036832413,"2",1930,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",3636,79,"2","99","1","0",79
"2010","DK",36431,511.860036832413,"1",1944,"2","1","1","2","13","3","NA","NA","0","NA","NA","NA",3643,65,"0","0","0","101",66
"2010","DK",36631,511.860036832413,"1",1932,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",3663,77,"2","1","0","0",77
"2010","DK",36641,511.860036832413,"3",1949,"1","1","1","3","13","3","0","NA","NA","NA","NA","NA",3664,60,"0","1","1","0",60
"2010","DK",37141,511.860036832413,"4",1942,"2","1","1","4","13","5","NA","NA","NA","0","NA","NA",3714,67,"0","1","0","0",68
"2010","DK",37341,511.860036832413,"2",1975,"1","1","3","2","13","5","NA","NA","NA","NA","NA","NA",3734,34,"0","1","0","0",34
"2010","DK",37561,511.860036832413,"4",1961,"2","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3756,48,"0","1","0","0",48
"2010","DK",37571,511.860036832413,"1",1986,"2","1","1","3","13","NA","NA","0","NA","NA","NA","0",3757,23,"0","1","0","0",23
"2010","DK",37781,511.860036832413,"2",1964,"2","1","3","3","13","3","NA","NA","NA","NA","NA","0",3778,45,"0","1","0","100",46
"2010","DK",37821,511.860036832413,"2",1957,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",3782,52,"0","0.25","0","10",53
"2010","DK",37871,511.860036832413,"3",1950,"1","1","1","3","13","NA","NA","NA","NA","NA","0","0",3787,59,"2","99","0","110",60
"2010","DK",38001,511.860036832413,"3",1987,"1","1","1","2","NA","3","NA","30","NA","0","NA","NA",3800,22,"2","0.9285714286","0","0",23
"2010","DK",38231,511.860036832413,"1",1929,"2","1","1","2","NA","NA","NA","NA","NA","NA","NA","NA",3823,80,"2","0.9285714286","0","0",80
"2010","DK",38361,511.860036832413,"2",1958,"1","1","1","2","13","3","NA","NA","NA","30","NA","NA",3836,51,"0","1","0","101",52
"2010","DK",38451,511.860036832413,"1",1961,"2","1","3","2","13","5","NA","NA","NA","NA","NA","NA",3845,48,"1","99","0","0",48
"2010","DK",38681,511.860036832413,"2",1987,"2","1","3","2","13","5","NA","NA","NA","NA","0","NA",3868,22,"2","1","0","0",22
"2010","DK",39281,511.860036832413,"2",1984,"2","1","1","3","13","5","NA","NA","NA","0","NA","NA",3928,25,"0","1","0","0",26
"2010","DK",39431,511.860036832413,"2",1972,"1","1","1","2","13","3","NA","NA","NA","40","0","NA",3943,37,"0","0.5714285714","0","101",37
"2010","DK",39661,511.860036832413,"1",1985,"2","1","4","2","NA","3","NA","NA","NA","NA","NA","NA",3966,24,"1","1","0","0",25
"2010","DK",39821,511.860036832413,"4",1940,"2","1","4","2","13","5","0","NA","NA","NA","0","0",3982,69,"0","1","0","0",69
"2010","DK",40241,511.860036832413,"1",1942,"2","1","4","3","13","5","NA","NA","NA","NA","NA","NA",4024,67,"2","1","0","0",67
"2010","DK",40381,511.860036832413,"4",1949,"2","1","1","3","13","3","0","NA","NA","NA","NA","NA",4038,60,"2","1","0","0",61
"2010","DK",41101,511.860036832413,"2",1933,"2","1","4","2","13","NA","NA","29","10","NA","NA","NA",4110,76,"0","1","0","0",77
"2010","DK",41411,511.860036832413,"1",1953,"1","1","1","2","13","5","NA","NA","NA","NA","NA","NA",4141,56,"2","1","1","0",56
"2010","DK",41791,511.860036832413,"1",1980,"2","1","4","4","13","5","NA","NA","NA","0","NA","0",4179,29,"2","0","0","0",29
"2010","DK",42201,511.860036832413,"1",1956,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",4220,53,"0","0.4285714286","0","0",53
"2010","DK",42421,511.860036832413,"1",1932,"1","1","1","2","NA","3","0","NA","NA","NA","NA","NA",4242,77,"0","0.8571428571","0","0",78
"2010","DK",42451,511.860036832413,"2",1987,"2","1","4","2","13","5","NA","NA","NA","NA","0","NA",4245,22,"0","99","0","0",22
"2010","DK",43151,511.860036832413,"4",1943,"1","1","2","4","13","3","NA","NA","NA","NA","0","NA",4315,66,"0","1","0","0",66
"2010","DK",43641,511.860036832413,"4",1982,"2","1","1","4","13","3","NA","NA","NA","NA","NA","NA",4364,27,"0","1","1","0",27
"2010","DK",44041,511.860036832413,"1",1956,"1","1","4","2","13","5","NA","NA","NA","NA","NA","NA",4404,53,"0","0.6666666667","0","0",53
"2010","DK",44531,511.860036832413,"3",1949,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",4453,60,"1","0.5","0","0",60
"2010","DK",45241,511.860036832413,"1",1978,"1","1","3","2","13","3","NA","NA","NA","NA","NA","NA",4524,31,"0","0.7202380952","0","0",32
"2010","DK",45291,511.860036832413,"1",1972,"2","1","1","4","NA","5","NA","NA","NA","NA","NA","NA",4529,37,"0","1","0","0",37
"2010","DK",45371,511.860036832413,"4",1946,"2","1","3","2","13","3","NA","NA","NA","NA","NA","NA",4537,63,"0","1","0","0",63
"2010","DK",45791,511.860036832413,"1",1933,"2","1","1","3","13","3","0","NA","NA","NA","NA","NA",4579,76,"2","0.8666666667","0","0",76
"2010","DK",45921,511.860036832413,"1",1929,"2","1","3","2","13","3","NA","NA","NA","0","NA","NA",4592,80,"0","0.4410370121","0","0",80
"2010","DK",46411,511.860036832413,"1",1980,"2","1","4","2","13","NA","NA","NA","NA","NA","NA","0",4641,29,"0","1","0","0",29
"2010","DK",46821,511.860036832413,"3",1935,"1","1","1","2","NA","3","NA","NA","NA","NA","NA","NA",4682,74,"2","1","0","0",74
"2010","DK",46831,511.860036832413,"2",1977,"1","1","1","2","NA","3","NA","NA","NA","37","NA","NA",4683,32,"0","99","0","0",33
"2010","DK",47141,511.860036832413,"3",1929,"2","1","1","3","13","4","NA","NA","NA","NA","NA","NA",4714,80,"0","1","1","0",80
"2010","DK",47281,511.860036832413,"3",1967,"1","1","4","3","13","4","NA","NA","NA","NA","NA","NA",4728,42,"0","1","0","101",42
"2010","DK",47931,511.860036832413,"1",1975,"1","1","1","3","13","5","NA","NA","NA","NA","0","NA",4793,34,"0","99","0","0",34
"2010","DK",48001,511.860036832413,"4",1933,"2","1","1","3","NA","5","NA","NA","NA","NA","0","NA",4800,76,"2","1","0","0",76
"2010","DK",48211,511.860036832413,"1",1960,"1","1","4","3","13","3","NA","NA","NA","NA","NA","NA",4821,49,"1","0.6666666667","0","0",50
"2010","DK",48911,511.860036832413,"4",1988,"1","1","4","2","13","3","NA","NA","NA","NA","NA","0",4891,21,"1","1","0","0",22
"2010","DK",49131,511.860036832413,"3",1987,"2","1","1","3","13","3","NA","NA","NA","NA","0","NA",4913,22,"0","1","0","0",22
"2010","DK",49221,511.860036832413,"3",1933,"1","1","4","2","13","NA","NA","NA","NA","NA","0","NA",4922,76,"0","0.5","0","0",76
"2010","DK",49481,511.860036832413,"3",1985,"2","1","3","4","13","3","NA","NA","NA","0","0","NA",4948,24,"2","1","0","0",24
"2010","DK",50151,511.860036832413,"3",1929,"2","1","4","2","13","3","NA","NA","NA","NA","NA","NA",5015,80,"0","0.7827539581","0","1",80
"2010","DK",50221,511.860036832413,"3",1930,"1","1","4","2","13","3","NA","NA","NA","NA","NA","NA",5022,79,"0","1","0","101",79
"2010","DK",50281,511.860036832413,"3",1949,"1","1","1","2","13","3","NA","NA","NA","NA","NA","NA",5028,60,"2","99","0","0",60
"2010","DK",50701,511.860036832413,"3",1969,"1","1","1","2","13","NA","0","NA","NA","NA","0","NA",5070,40,"0","1","0","0",40
"2010","DK",50951,511.860036832413,"4",1933,"2","1","4","4","13","NA","NA","NA","NA","NA","NA","NA",5095,76,"0","1","0","0",76
"2010","DK",51251,511.860036832413,"3",1981,"1","1","2","2","13","3","NA","0","NA","NA","NA","NA",5125,28,"0","0.375","0","0",29
"2010","DK",51511,511.860036832413,"4",1944,"2","1","3","2","13","3","NA","25","NA","NA","NA","0",5151,65,"2","1","0","0",66
"2010","DK",51601,511.860036832413,"3",1982,"2","1","4","2","NA","3","NA","NA","NA","37","NA","NA",5160,27,"0","0.9583333333","0","0",28
"2010","DK",51731,511.860036832413,"3",1976,"1","1","4","4","13","NA","NA","NA","NA","NA","0","NA",5173,33,"0","0.5","0","0",33
"2010","DK",51761,511.860036832413,"2",1980,"2","1","1","2","13","3","NA","NA","NA","NA","NA","NA",5176,29,"0","0.4285714286","0","0",29
"2010","DK",51791,511.860036832413,"4",1986,"1","1","3","4","NA","3","NA","28","NA","NA","NA","NA",5179,23,"0","1","0","0",24
"2010","DK",51841,511.860036832413,"4",1957,"1","1","1","3","13","3","NA","NA","NA","NA","NA","NA",5184,52,"0","0.8780317247","0","100",53
