"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX010"
"2006","AT",3371,484.955752212389,"3",1925,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",337,80,80
"2006","AT",3731,484.955752212389,"2",1925,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",373,80,80
"2006","AT",3811,484.955752212389,"2",1925,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",381,80,80
"2006","AT",3831,484.955752212389,"4",1930,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",383,75,75
"2006","AT",3921,484.955752212389,"3",1930,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",392,75,75
"2006","AT",4141,484.955752212389,"4",1926,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",414,79,79
"2006","AT",4281,484.955752212389,"1",1925,"2","1","3","1","NA","5","NA","NA","NA","NA","NA","NA",428,80,80
"2006","AT",4361,484.955752212389,"2",1965,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",436,40,41
"2006","AT",4511,484.955752212389,"4",1926,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",451,79,79
"2006","AT",4521,484.955752212389,"1",1925,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",452,80,80
"2006","AT",4611,484.955752212389,"4",1973,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",461,32,32
"2006","AT",4761,484.955752212389,"2",1925,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",476,80,80
"2006","AT",4801,484.955752212389,"2",1925,"2","1","4","1","11","2","NA","NA","0","0","0","NA",480,80,80
"2006","AT",4911,484.955752212389,"1",1945,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",491,60,61
"2006","AT",5131,484.955752212389,"3",1925,"2","1","4","1","11","NA","NA","NA","0","NA","NA","NA",513,80,80
"2006","AT",5391,484.955752212389,"1",1926,"2","1","4","1","11","2","NA","NA","NA","0","6","NA",539,79,80
"2006","AT",5401,484.955752212389,"1",1926,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",540,79,80
"2006","AT",5511,484.955752212389,"3",1926,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",551,79,80
"2006","AT",5561,484.955752212389,"2",1965,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",556,40,41
"2006","AT",5621,484.955752212389,"1",1928,"2","1","3","4","NA","5","0","NA","NA","NA","NA","NA",562,77,77
"2006","AT",5641,484.955752212389,"1",1935,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",564,70,71
"2006","AT",5681,484.955752212389,"4",1926,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",568,79,80
"2006","AT",5831,484.955752212389,"1",1935,"2","1","1","1","11","2","NA","0","NA","NA","NA","NA",583,70,71
"2006","AT",5961,484.955752212389,"3",1939,"1","1","2","1","11","2","NA","NA","NA","0","NA","NA",596,66,67
"2006","AT",6001,484.955752212389,"4",1965,"1","1","1","4","NA","5","NA","NA","NA","NA","NA","0",600,40,41
"2006","AT",6091,484.955752212389,"3",1979,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",609,26,27
"2006","AT",6092,484.955752212389,"3",1979,"2","1","4","1","11","NA","0","NA","NA","NA","NA","NA",609,26,27
"2006","AT",6131,484.955752212389,"1",1931,"1","1","3","1","11","5","NA","NA","NA","NA","0","NA",613,74,75
"2006","AT",6132,484.955752212389,"4",1936,"2","1","4","4","NA","2","NA","NA","NA","NA","NA","0",613,69,69
"2006","AT",6201,484.955752212389,"3",1926,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",620,79,80
"2006","AT",6202,484.955752212389,"1",1925,"1","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",620,80,80
"2006","AT",6251,484.955752212389,"4",1933,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",625,72,72
"2006","AT",6252,484.955752212389,"1",1933,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",625,72,73
"2006","AT",6491,484.955752212389,"2",1965,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",649,40,41
"2006","AT",6492,484.955752212389,"1",1977,"2","1","3","4","11","2","NA","NA","NA","NA","NA","0",649,28,28
"2006","AT",6791,484.955752212389,"3",1925,"1","1","1","1","11","2","NA","NA","0","NA","NA","0",679,80,80
"2006","AT",6792,484.955752212389,"4",1925,"2","1","1","4","11","5","NA","NA","0","NA","NA","NA",679,80,80
"2006","AT",6811,484.955752212389,"2",1938,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",681,67,68
"2006","AT",6812,484.955752212389,"3",1934,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",681,71,71
"2006","AT",6821,484.955752212389,"2",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",682,59,60
"2006","AT",6822,484.955752212389,"4",1943,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","0",682,62,63
"2006","AT",7041,484.955752212389,"1",1946,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","0",704,59,59
"2006","AT",7042,484.955752212389,"1",1946,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",704,59,59
"2006","AT",7121,484.955752212389,"2",1960,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",712,45,46
"2006","AT",7122,484.955752212389,"3",1966,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",712,39,39
"2006","AT",7141,484.955752212389,"2",1948,"2","1","1","1","11","NA","NA","25","NA","NA","NA","NA",714,57,58
"2006","AT",7142,484.955752212389,"1",1945,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",714,60,60
"2006","AT",7211,484.955752212389,"4",1931,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",721,74,75
"2006","AT",7212,484.955752212389,"1",1934,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",721,71,72
"2006","AT",7301,484.955752212389,"1",1931,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","0",730,74,75
"2006","AT",7302,484.955752212389,"3",1936,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",730,69,70
"2006","AT",7441,484.955752212389,"1",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",744,45,45
"2006","AT",7442,484.955752212389,"2",1966,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",744,39,40
"2006","AT",7471,484.955752212389,"4",1943,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",747,62,62
"2006","AT",7472,484.955752212389,"3",1948,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",747,57,57
"2006","AT",7541,484.955752212389,"3",1933,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",754,72,72
"2006","AT",7542,484.955752212389,"4",1930,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",754,75,76
"2006","AT",7551,484.955752212389,"2",1933,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",755,72,73
"2006","AT",7552,484.955752212389,"2",1933,"1","1","1","1","11","2","0","NA","NA","NA","NA","16",755,72,72
"2006","AT",7571,484.955752212389,"3",1929,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",757,76,77
"2006","AT",7572,484.955752212389,"4",1925,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",757,80,80
"2006","AT",7581,484.955752212389,"3",1949,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",758,56,56
"2006","AT",7582,484.955752212389,"3",1944,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",758,61,61
"2006","AT",7731,484.955752212389,"2",1925,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",773,80,80
"2006","AT",7732,484.955752212389,"2",1925,"1","1","1","1","NA","2","NA","NA","NA","NA","0","NA",773,80,80
"2006","AT",7851,484.955752212389,"2",1936,"1","1","1","1","11","5","0","25","NA","NA","NA","NA",785,69,70
"2006","AT",7852,484.955752212389,"3",1939,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",785,66,66
"2006","AT",8131,484.955752212389,"4",1942,"2","2","1","1","11","NA","NA","NA","NA","NA","0","NA",813,63,64
"2006","AT",8132,484.955752212389,"4",1937,"1","1","1","1","11","5","NA","NA","0","NA","NA","NA",813,68,69
"2006","AT",8181,484.955752212389,"4",1930,"1","1","1","4","11","2","NA","30","NA","NA","NA","NA",818,75,76
"2006","AT",8182,484.955752212389,"4",1952,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",818,53,54
"2006","AT",8201,484.955752212389,"3",1942,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",820,63,63
"2006","AT",8202,484.955752212389,"3",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",820,66,67
"2006","AT",8291,484.955752212389,"4",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",829,74,74
"2006","AT",8292,484.955752212389,"2",1925,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",829,80,80
"2006","AT",8311,484.955752212389,"4",1939,"1","1","1","1","NA","3","NA","NA","NA","NA","NA","NA",831,66,66
"2006","AT",8312,484.955752212389,"3",1941,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",831,64,65
"2006","AT",8391,484.955752212389,"4",1960,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",839,45,46
"2006","AT",8392,484.955752212389,"4",1966,"2","1","4","1","11","5","NA","0","NA","NA","NA","NA",839,39,39
"2006","AT",8551,484.955752212389,"1",1926,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",855,79,80
"2006","AT",8552,484.955752212389,"3",1925,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",855,80,80
"2006","AT",8561,484.955752212389,"4",1932,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",856,73,73
"2006","AT",8562,484.955752212389,"4",1929,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",856,76,76
"2006","AT",8591,484.955752212389,"4",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",859,45,45
"2006","AT",8592,484.955752212389,"3",1966,"2","1","4","1","11","5","NA","NA","NA","NA","0","NA",859,39,39
"2006","AT",8611,484.955752212389,"2",1948,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",861,57,58
"2006","AT",8612,484.955752212389,"3",1945,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",861,60,60
"2006","AT",8711,484.955752212389,"3",1942,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",871,63,63
"2006","AT",8712,484.955752212389,"3",1937,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",871,68,69
"2006","AT",9161,484.955752212389,"1",1949,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",916,56,56
"2006","AT",9162,484.955752212389,"3",1944,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",916,61,62
"2006","AT",9181,484.955752212389,"1",1938,"2","1","4","4","11","2","NA","25","NA","NA","0","0",918,67,67
"2006","AT",9182,484.955752212389,"4",1935,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",918,70,71
"2006","AT",9221,484.955752212389,"3",1960,"1","1","1","1","11","2","NA","NA","0","NA","0","NA",922,45,45
"2006","AT",9222,484.955752212389,"2",1966,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",922,39,39
"2006","AT",9251,484.955752212389,"3",1979,"1","1","1","4","11","NA","NA","NA","NA","0","NA","NA",925,26,27
"2006","AT",9252,484.955752212389,"2",1979,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",925,26,27
"2006","AT",9281,484.955752212389,"3",1983,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",928,22,23
"2006","AT",9282,484.955752212389,"2",1984,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",928,21,22
"2006","AT",9291,484.955752212389,"1",1977,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",929,28,28
"2006","AT",9292,484.955752212389,"4",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",929,23,23
"2006","AT",9311,484.955752212389,"1",1938,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",931,67,68
"2006","AT",9312,484.955752212389,"4",1941,"2","1","2","1","11","2","NA","NA","NA","0","NA","NA",931,64,65
"2006","AT",9351,484.955752212389,"4",1933,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",935,72,73
"2006","AT",9352,484.955752212389,"1",1938,"2","1","1","4","NA","2","NA","NA","NA","0","NA","NA",935,67,68
"2006","AT",9481,484.955752212389,"1",1931,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",948,74,74
"2006","AT",9482,484.955752212389,"1",1936,"2","1","3","1","11","5","NA","NA","NA","NA","NA","0",948,69,70
"2006","AT",9571,484.955752212389,"2",1931,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",957,74,75
"2006","AT",9572,484.955752212389,"3",1936,"2","1","1","1","NA","NA","NA","21","NA","NA","NA","NA",957,69,69
"2006","AT",9591,484.955752212389,"2",1946,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",959,59,59
"2006","AT",9592,484.955752212389,"1",1946,"2","1","1","1","11","2","NA","NA","0","NA","0","NA",959,59,59
"2006","AT",9671,484.955752212389,"3",1938,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",967,67,68
"2006","AT",9672,484.955752212389,"2",1937,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",967,68,69
"2006","AT",9681,484.955752212389,"2",1954,"1","1","4","1","11","2","25","NA","0","NA","NA","NA",968,51,51
"2006","AT",9682,484.955752212389,"1",1956,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",968,49,50
"2006","AT",9771,484.955752212389,"1",1956,"1","1","3","1","NA","2","NA","25","NA","NA","NA","0",977,49,50
"2006","AT",9772,484.955752212389,"2",1955,"2","1","4","1","11","2","NA","NA","NA","NA","2","NA",977,50,51
"2006","AT",9811,484.955752212389,"3",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",981,45,45
"2006","AT",9812,484.955752212389,"3",1966,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",981,39,40
"2006","AT",9861,484.955752212389,"2",1965,"2","1","1","1","11","2","NA","25","NA","0","0","NA",986,40,41
"2006","AT",9862,484.955752212389,"3",1989,"1","1","4","4","11","2","NA","NA","NA","NA","0","NA",986,16,17
"2006","AT",9911,484.955752212389,"3",1943,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",991,62,62
"2006","AT",9912,484.955752212389,"3",1948,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",991,57,58
"2006","AT",10241,484.955752212389,"3",1925,"2","1","1","1","NA","NA","NA","32","NA","NA","NA","NA",1024,80,80
"2006","AT",10242,484.955752212389,"4",1957,"1","2","2","4","NA","2","NA","NA","NA","NA","NA","NA",1024,48,48
"2006","AT",10271,484.955752212389,"3",1947,"2","1","3","1","11","2","NA","31","NA","NA","NA","NA",1027,58,59
"2006","AT",10272,484.955752212389,"4",1938,"1","1","4","1","11","2","0","NA","NA","NA","NA","NA",1027,67,68
"2006","AT",10321,484.955752212389,"4",1929,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1032,76,77
"2006","AT",10322,484.955752212389,"2",1930,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1032,75,76
"2006","AT",10401,484.955752212389,"3",1931,"1","1","4","1","NA","2","NA","NA","NA","0","NA","NA",1040,74,74
"2006","AT",10402,484.955752212389,"4",1936,"2","1","3","1","11","2","NA","NA","NA","0","0","NA",1040,69,70
"2006","AT",10641,484.955752212389,"2",1947,"1","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",1064,58,58
"2006","AT",10642,484.955752212389,"3",1945,"2","1","1","4","11","NA","NA","NA","NA","0","0","NA",1064,60,61
"2006","AT",10881,484.955752212389,"3",1942,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",1088,63,63
"2006","AT",10882,484.955752212389,"1",1939,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1088,66,67
"2006","AT",10891,484.955752212389,"3",1930,"1","1","3","1","11","2","NA","25","0","NA","NA","NA",1089,75,75
"2006","AT",10892,484.955752212389,"3",1952,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",1089,53,54
"2006","AT",11271,484.955752212389,"2",1930,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",1127,75,75
"2006","AT",11272,484.955752212389,"1",1952,"1","1","3","1","NA","5","NA","NA","NA","NA","NA","0",1127,53,53
"2006","AT",11311,484.955752212389,"4",1954,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",1131,51,52
"2006","AT",11312,484.955752212389,"1",1944,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",1131,61,62
"2006","AT",11441,484.955752212389,"2",1940,"2","1","4","1","NA","2","NA","NA","NA","0","0","NA",1144,65,65
"2006","AT",11442,484.955752212389,"3",1937,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1144,68,68
"2006","AT",11511,484.955752212389,"2",1955,"2","1","3","1","11","2","0","NA","NA","NA","NA","NA",1151,50,50
"2006","AT",11512,484.955752212389,"2",1953,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",1151,52,52
"2006","AT",11521,484.955752212389,"3",1943,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",1152,62,63
"2006","AT",11522,484.955752212389,"3",1925,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1152,80,80
"2006","AT",11611,484.955752212389,"4",1943,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",1161,62,62
"2006","AT",11612,484.955752212389,"2",1925,"2","1","1","4","12","NA","NA","NA","NA","0","0","NA",1161,80,80
"2006","AT",11791,484.955752212389,"4",1951,"1","1","1","1","11","NA","NA","25","NA","NA","NA","NA",1179,54,55
"2006","AT",11792,484.955752212389,"2",1954,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",1179,51,52
"2006","AT",11881,484.955752212389,"3",1938,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",1188,67,67
"2006","AT",11882,484.955752212389,"3",1937,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",1188,68,68
"2006","AT",12121,484.955752212389,"2",1965,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1212,40,41
"2006","AT",12122,484.955752212389,"3",1977,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",1212,28,29
"2006","AT",12321,484.955752212389,"1",1961,"1","1","2","4","NA","2","NA","NA","NA","NA","NA","NA",1232,44,45
"2006","AT",12322,484.955752212389,"2",1964,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1232,41,41
"2006","AT",12411,484.955752212389,"2",1951,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",1241,54,54
"2006","AT",12412,484.955752212389,"2",1954,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1241,51,51
"2006","AT",12871,484.955752212389,"3",1939,"1","1","3","1","11","5","NA","NA","NA","NA","0","NA",1287,66,67
"2006","AT",12872,484.955752212389,"4",1941,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",1287,64,65
"2006","AT",13071,484.955752212389,"1",1925,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1307,80,80
"2006","AT",13072,484.955752212389,"1",1925,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1307,80,80
"2006","AT",13121,484.955752212389,"1",1931,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1312,74,75
"2006","AT",13122,484.955752212389,"2",1936,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1312,69,69
"2006","AT",13181,484.955752212389,"2",1931,"1","1","1","1","NA","2","15","NA","NA","NA","0","NA",1318,74,74
"2006","AT",13182,484.955752212389,"2",1936,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1318,69,69
"2006","AT",13261,484.955752212389,"2",1946,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",1326,59,59
"2006","AT",13262,484.955752212389,"1",1940,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",1326,65,65
"2006","AT",13331,484.955752212389,"2",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1333,49,49
"2006","AT",13332,484.955752212389,"3",1955,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","5",1333,50,51
"2006","AT",13341,484.955752212389,"4",1930,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",1334,75,76
"2006","AT",13342,484.955752212389,"4",1933,"2","1","1","1","11","NA","NA","NA","0","NA","0","NA",1334,72,73
"2006","AT",13531,484.955752212389,"4",1926,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",1353,79,80
"2006","AT",13532,484.955752212389,"3",1925,"1","1","3","4","11","2","NA","25","NA","NA","NA","NA",1353,80,80
"2006","AT",13601,484.955752212389,"2",1930,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1360,75,76
"2006","AT",13602,484.955752212389,"2",1952,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1360,53,53
"2006","AT",13641,484.955752212389,"2",1933,"1","1","1","1","11","5","NA","40","0","NA","0","NA",1364,72,72
"2006","AT",13642,484.955752212389,"1",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1364,67,68
"2006","AT",13671,484.955752212389,"1",1931,"1","1","1","1","11","2","30","NA","NA","0","NA","3",1367,74,75
"2006","AT",13672,484.955752212389,"4",1936,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1367,69,69
"2006","AT",13711,484.955752212389,"1",1938,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1371,67,67
"2006","AT",13712,484.955752212389,"2",1937,"1","1","1","1","11","2","NA","NA","NA","NA","NA","5",1371,68,69
"2006","AT",13751,484.955752212389,"4",1979,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",1375,26,27
"2006","AT",13752,484.955752212389,"4",1979,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1375,26,26
"2006","AT",13921,484.955752212389,"1",1967,"1","1","1","1","11","2","NA","20","NA","NA","NA","NA",1392,38,38
"2006","AT",13922,484.955752212389,"1",1978,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1392,27,28
"2006","AT",13923,484.955752212389,"1",2005,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",1392,0,0
"2006","AT",14111,484.955752212389,"1",1950,"1","1","1","1","11","2","45","NA","NA","NA","NA","NA",1411,55,55
"2006","AT",14112,484.955752212389,"1",1949,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",1411,56,57
"2006","AT",14113,484.955752212389,"4",1980,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1411,25,26
"2006","AT",14121,484.955752212389,"1",1974,"1","1","2","1","11","5","NA","NA","NA","NA","NA","10",1412,31,32
"2006","AT",14122,484.955752212389,"4",1984,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",1412,21,21
"2006","AT",14123,484.955752212389,"3",2001,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1412,4,4
"2006","AT",14201,484.955752212389,"1",1962,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",1420,43,44
"2006","AT",14202,484.955752212389,"2",1965,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1420,40,41
"2006","AT",14203,484.955752212389,"3",2000,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1420,5,6
"2006","AT",14591,484.955752212389,"2",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1459,31,31
"2006","AT",14592,484.955752212389,"1",1984,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1459,21,22
"2006","AT",14593,484.955752212389,"1",2001,"1","1","2","1","11","5","NA","NA","0","0","NA","NA",1459,4,5
"2006","AT",14771,484.955752212389,"3",1958,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1477,47,47
"2006","AT",14772,484.955752212389,"1",1957,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1477,48,48
"2006","AT",14773,484.955752212389,"3",1987,"1","1","1","1","11","2","NA","0","NA","NA","NA","NA",1477,18,19
"2006","AT",14821,484.955752212389,"1",1952,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",1482,53,54
"2006","AT",14822,484.955752212389,"2",1984,"2","1","3","4","NA","2","NA","NA","0","NA","NA","NA",1482,21,22
