"DB010","DB020","DB030","DB040","DB062","DB090"
"2007","AT",1831,"AT11","NA","552.9299"
"2007","AT",1838,"AT11","NA","469.5029"
"2007","AT",1842,"AT11","NA","746.7"
"2007","AT",1854,"AT11","NA","520.662"
"2007","AT",1870,"AT11","NA","614.2743"
"2007","AT",1875,"AT11","NA","1172.38"
"2007","AT",1891,"AT11","NA","314.4382"
"2007","AT",1897,"AT11","NA","568.4513"
"2007","AT",1914,"AT11","NA","967.1813"
"2007","AT",1918,"AT11","NA","577.0312"
"2007","AT",1935,"AT11","NA","411.1228"
"2007","AT",1937,"AT11","NA","408.371"
"2007","AT",1944,"AT11","NA","262.7804"
"2007","AT",1953,"AT11","NA","478.4573"
"2007","AT",1976,"AT11","NA","1226.82"
"2007","AT",1979,"AT11","NA","252.3366"
"2007","AT",1981,"AT11","NA","1197.447"
"2007","AT",1984,"AT11","NA","730.4448"
"2007","AT",1986,"AT11","NA","438.7402"
"2007","AT",1987,"AT11","NA","467.8826"
"2007","AT",1989,"AT11","NA","657.5635"
"2007","AT",2001,"AT11","NA","325.2301"
"2007","AT",2006,"AT11","NA","565.4687"
"2007","AT",2008,"AT11","NA","648.1901"
"2007","AT",2009,"AT11","NA","667.7156"
"2007","AT",2011,"AT11","NA","696.0623"
"2007","AT",2015,"AT11","NA","436.2966"
"2007","AT",2017,"AT11","NA","327.7657"
"2007","AT",2021,"AT11","NA","1029.75"
"2007","AT",2025,"AT11","NA","936.7119"
"2007","AT",2026,"AT11","NA","569.5691"
"2007","AT",2045,"AT11","NA","2562.859"
"2007","AT",2058,"AT11","NA","652.3893"
"2007","AT",2059,"AT11","NA","1057.34"
"2007","AT",2066,"AT11","NA","850.1874"
"2007","AT",2070,"AT11","NA","542.1729"
"2007","AT",2077,"AT11","NA","513.3009"
"2007","AT",2087,"AT11","NA","380.5231"
"2007","AT",2096,"AT11","NA","379.9032"
"2007","AT",2106,"AT11","NA","598.3026"
"2007","AT",2107,"AT11","NA","361.6386"
"2007","AT",2111,"AT11","NA","348.9462"
"2007","AT",2112,"AT11","NA","496.4777"
"2007","AT",2147,"AT11","NA","420.0975"
"2007","AT",2156,"AT11","NA","901.5879"
"2007","AT",2158,"AT11","NA","483.6168"
"2007","AT",2169,"AT11","NA","533.3458"
"2007","AT",2204,"AT11","NA","477.5534"
"2007","AT",2232,"AT12","NA","328.5656"
"2007","AT",2250,"AT12","NA","338.3895"
"2007","AT",2254,"AT12","NA","647.8723"
"2007","AT",2258,"AT12","NA","908.3203"
"2007","AT",2271,"AT12","NA","698.1875"
"2007","AT",2277,"AT12","NA","334.0034"
"2007","AT",2279,"AT12","NA","340.184"
"2007","AT",2280,"AT12","NA","908.3203"
"2007","AT",2281,"AT12","NA","564.4969"
"2007","AT",2282,"AT12","NA","255.6796"
"2007","AT",2286,"AT12","NA","540.5429"
"2007","AT",2295,"AT12","NA","454.7855"
"2007","AT",2300,"AT12","NA","355.0022"
"2007","AT",2302,"AT12","NA","354.5856"
"2007","AT",2308,"AT12","NA","587.2864"
"2007","AT",2314,"AT12","NA","455.2437"
"2007","AT",2318,"AT12","NA","2477.35"
"2007","AT",2331,"AT12","NA","471.5726"
"2007","AT",2342,"AT12","NA","2862.634"
"2007","AT",2345,"AT12","NA","453.911"
"2007","AT",2347,"AT12","NA","2078.565"
"2007","AT",2350,"AT12","NA","715.3873"
"2007","AT",2376,"AT12","NA","223.2375"
"2007","AT",2380,"AT12","NA","546.8593"
"2007","AT",2382,"AT12","NA","801.2578"
"2007","AT",2387,"AT12","NA","458.9496"
"2007","AT",2395,"AT12","NA","452.0296"
"2007","AT",2398,"AT12","NA","466.7879"
"2007","AT",2423,"AT12","NA","413.2217"
"2007","AT",2439,"AT12","NA","510.5752"
"2007","AT",2463,"AT12","NA","657.2641"
"2007","AT",2471,"AT12","NA","842.1143"
"2007","AT",2473,"AT12","NA","384.8319"
"2007","AT",2474,"AT12","NA","411.4309"
"2007","AT",2476,"AT12","NA","303.3562"
"2007","AT",2481,"AT12","NA","657.8801"
"2007","AT",2503,"AT12","NA","454.7855"
"2007","AT",2504,"AT12","NA","795.0729"
"2007","AT",2505,"AT12","NA","979.6321"
"2007","AT",2514,"AT12","NA","416.1798"
"2007","AT",2534,"AT12","NA","610.7915"
"2007","AT",2578,"AT12","NA","850.9995"
"2007","AT",2580,"AT12","NA","283.7786"
"2007","AT",2592,"AT12","NA","366.8257"
"2007","AT",2609,"AT12","NA","433.6818"
"2007","AT",2621,"AT12","NA","418.2185"
"2007","AT",2624,"AT12","NA","466.5565"
"2007","AT",2630,"AT12","NA","430.8405"
"2007","AT",2631,"AT12","NA","449.2705"
"2007","AT",2638,"AT12","NA","525.8544"
"2007","AT",2650,"AT12","NA","358.5638"
"2007","AT",2660,"AT12","NA","954.1734"
"2007","AT",2665,"AT12","NA","482.2291"
"2007","AT",2667,"AT12","NA","910.4009"
"2007","AT",2692,"AT12","NA","256.6188"
"2007","AT",2695,"AT12","NA","425.4131"
"2007","AT",2703,"AT12","NA","416.1136"
"2007","AT",2704,"AT12","NA","448.9999"
"2007","AT",2712,"AT12","NA","267.7252"
"2007","AT",2713,"AT12","NA","923.5309"
"2007","AT",2729,"AT12","NA","479.7873"
"2007","AT",2731,"AT12","NA","699.6807"
"2007","AT",2734,"AT12","NA","633.0671"
"2007","AT",2744,"AT12","NA","389.0864"
"2007","AT",2754,"AT12","NA","2695.06"
"2007","AT",2756,"AT12","NA","343.1643"
"2007","AT",2828,"AT12","NA","565.7646"
"2007","AT",2838,"AT12","NA","313.5401"
"2007","AT",2844,"AT12","NA","369.7286"
"2007","AT",2846,"AT12","NA","919.0591"
"2007","AT",2849,"AT12","NA","688.4028"
"2007","AT",2865,"AT12","NA","787.5476"
"2007","AT",2867,"AT12","NA","1155.821"
"2007","AT",2868,"AT12","NA","301.2485"
"2007","AT",2895,"AT12","NA","262.9899"
"2007","AT",2920,"AT12","NA","404.6132"
"2007","AT",2929,"AT12","NA","532.0471"
"2007","AT",2933,"AT12","NA","504.171"
"2007","AT",2935,"AT12","NA","685.8954"
"2007","AT",2939,"AT12","NA","931.7042"
"2007","AT",2961,"AT12","NA","633.0671"
"2007","AT",2980,"AT12","NA","1494.559"
"2007","AT",2990,"AT12","NA","618.2631"
"2007","AT",3011,"AT12","NA","677.5239"
"2007","AT",3016,"AT12","NA","850.3871"
"2007","AT",3022,"AT12","NA","456.7161"
"2007","AT",3028,"AT12","NA","664.5491"
"2007","AT",3031,"AT12","NA","401.9447"
"2007","AT",3076,"AT12","NA","668.548"
"2007","AT",3083,"AT12","NA","562.4256"
"2007","AT",3084,"AT12","NA","705.7735"
"2007","AT",3107,"AT12","NA","749.4253"
"2007","AT",3110,"AT12","NA","688.0557"
"2007","AT",3129,"AT12","NA","419.1071"
"2007","AT",3145,"AT12","NA","460.053"
"2007","AT",3151,"AT12","NA","605.5471"
"2007","AT",3155,"AT12","NA","687.3957"
"2007","AT",3164,"AT12","NA","672.4133"
"2007","AT",3175,"AT12","NA","1145.281"
"2007","AT",3210,"AT12","NA","683.6738"
"2007","AT",3211,"AT12","NA","453.2335"
"2007","AT",3214,"AT12","NA","1218.074"
"2007","AT",3217,"AT12","NA","421.6946"
"2007","AT",3245,"AT12","NA","488.3556"
"2007","AT",3249,"AT12","NA","568.133"
"2007","AT",3255,"AT12","NA","491.6196"
"2007","AT",3267,"AT12","NA","1579.41"
"2007","AT",3287,"AT12","NA","445.9309"
"2007","AT",3292,"AT12","NA","497.0373"
"2007","AT",3304,"AT12","NA","276.7537"
"2007","AT",3317,"AT12","NA","398.7778"
"2007","AT",3325,"AT12","NA","896.92"
"2007","AT",3327,"AT12","NA","492.0585"
"2007","AT",3329,"AT12","NA","507.366"
"2007","AT",3333,"AT12","NA","695.6964"
"2007","AT",3337,"AT12","NA","379.3442"
"2007","AT",3340,"AT12","NA","389.1473"
"2007","AT",3348,"AT12","NA","412.7047"
"2007","AT",3356,"AT12","NA","417.5875"
"2007","AT",3364,"AT12","NA","1252.767"
"2007","AT",3383,"AT12","NA","426.3003"
"2007","AT",3395,"AT12","NA","568.0232"
"2007","AT",3399,"AT12","NA","903.3686"
"2007","AT",3414,"AT12","NA","245.4579"
"2007","AT",3415,"AT12","NA","458.6958"
"2007","AT",3422,"AT12","NA","327.069"
"2007","AT",3451,"AT12","NA","682.6639"
"2007","AT",3458,"AT12","NA","417.9118"
"2007","AT",3468,"AT12","NA","400.0828"
"2007","AT",3476,"AT12","NA","966.7877"
"2007","AT",3513,"AT12","NA","662.8441"
"2007","AT",3523,"AT12","NA","418.6187"
"2007","AT",3527,"AT12","NA","621.0877"
"2007","AT",3533,"AT12","NA","336.2242"
"2007","AT",3541,"AT12","NA","720.7725"
"2007","AT",3549,"AT12","NA","436.2966"
"2007","AT",3557,"AT12","NA","809.8025"
"2007","AT",3558,"AT12","NA","290.0198"
"2007","AT",3565,"AT12","NA","1490.104"
"2007","AT",3582,"AT12","NA","511.9924"
"2007","AT",3596,"AT12","NA","525.9746"
"2007","AT",3607,"AT12","NA","579.8293"
"2007","AT",3626,"AT12","NA","452.2686"
"2007","AT",3654,"AT12","NA","411.3573"
"2007","AT",3669,"AT12","NA","695.1242"
"2007","AT",3711,"AT12","NA","555.9731"
"2007","AT",3712,"AT12","NA","492.1008"
"2007","AT",3718,"AT12","NA","899.0247"
"2007","AT",3719,"AT12","NA","604.1354"
"2007","AT",3724,"AT12","NA","1356.899"
"2007","AT",3730,"AT12","NA","620.7687"
"2007","AT",3744,"AT12","NA","1194.933"
"2007","AT",3745,"AT12","NA","1345.79"
"2007","AT",3747,"AT12","NA","288.1018"
"2007","AT",3752,"AT12","NA","414.7779"
"2007","AT",3753,"AT12","NA","677.4743"
"2007","AT",3762,"AT12","NA","625.145"
"2007","AT",3775,"AT12","NA","467.3928"
"2007","AT",3776,"AT12","NA","795.703"
"2007","AT",3782,"AT12","NA","471.3205"
"2007","AT",3806,"AT12","NA","564.5316"
"2007","AT",3812,"AT12","NA","2165.114"
"2007","AT",3819,"AT12","NA","505.0688"
"2007","AT",3825,"AT12","NA","707.9497"
"2007","AT",3828,"AT12","NA","453.8143"
"2007","AT",3848,"AT12","NA","800.1944"
"2007","AT",3851,"AT12","NA","608.7511"
"2007","AT",3857,"AT12","NA","461.5563"
"2007","AT",3881,"AT12","NA","399.1904"
"2007","AT",3891,"AT12","NA","489.3422"
"2007","AT",3904,"AT12","NA","560.5237"
"2007","AT",3933,"AT12","NA","507.3852"
"2007","AT",3940,"AT12","NA","454.0076"
"2007","AT",3941,"AT12","NA","1066.192"
"2007","AT",3957,"AT12","NA","577.058"
"2007","AT",3964,"AT12","NA","493.9501"
"2007","AT",3965,"AT12","NA","848.887"
"2007","AT",3973,"AT12","NA","408.476"
"2007","AT",3978,"AT12","NA","570.7999"
"2007","AT",3987,"AT12","NA","908.6453"
"2007","AT",3998,"AT12","NA","376.1199"
"2007","AT",4006,"AT12","NA","621.7649"
"2007","AT",4023,"AT12","NA","3791.112"
"2007","AT",4042,"AT12","NA","484.2393"
"2007","AT",4048,"AT12","NA","913.5648"
"2007","AT",4061,"AT12","NA","966.1103"
"2007","AT",4066,"AT12","NA","724.2159"
"2007","AT",4073,"AT12","NA","1194.933"
"2007","AT",4075,"AT12","NA","251.4377"
"2007","AT",4078,"AT12","NA","350.568"
"2007","AT",4081,"AT12","NA","1239.167"
"2007","AT",4083,"AT12","NA","620.3844"
"2007","AT",4086,"AT12","NA","335.2994"
"2007","AT",4087,"AT12","NA","632.1652"
"2007","AT",4098,"AT12","NA","906.5791"
"2007","AT",4132,"AT12","NA","434.6982"
"2007","AT",4134,"AT12","NA","344.9356"
"2007","AT",4153,"AT12","NA","396.7123"
"2007","AT",4154,"AT12","NA","609.3555"
"2007","AT",4191,"AT12","NA","273.5335"
"2007","AT",4193,"AT12","NA","481.5456"
"2007","AT",4271,"AT12","NA","558.3814"
"2007","AT",4273,"AT12","NA","976.3746"
"2007","AT",4283,"AT12","NA","728.0789"
"2007","AT",4285,"AT12","NA","439.7392"
"2007","AT",4287,"AT12","NA","459.6873"
"2007","AT",4295,"AT12","NA","436.018"
"2007","AT",4302,"AT12","NA","520.2987"
"2007","AT",4304,"AT12","NA","658.2614"
"2007","AT",4318,"AT12","NA","559.6797"
"2007","AT",4323,"AT12","NA","421.5841"
"2007","AT",4324,"AT12","NA","517.8356"
"2007","AT",4334,"AT12","NA","1065.101"
"2007","AT",4349,"AT12","NA","1396.59"
"2007","AT",4362,"AT12","NA","336.1223"
"2007","AT",4364,"AT12","NA","999.2193"
"2007","AT",4378,"AT12","NA","1793.923"
"2007","AT",4384,"AT12","NA","2466.577"
"2007","AT",4385,"AT12","NA","464.8602"
"2007","AT",4391,"AT12","NA","415.1781"
"2007","AT",4395,"AT12","NA","325.4673"
"2007","AT",4410,"AT12","NA","342.4692"
"2007","AT",4427,"AT12","NA","388.6324"
"2007","AT",4431,"AT12","NA","1064.315"
"2007","AT",4436,"AT12","NA","670.9656"
"2007","AT",4445,"AT12","NA","1866.138"
"2007","AT",4449,"AT12","NA","1516.074"
"2007","AT",4456,"AT12","NA","884.3299"
"2007","AT",4457,"AT12","NA","839.8687"
"2007","AT",4476,"AT12","NA","489.9928"
"2007","AT",4484,"AT12","NA","703.8399"
"2007","AT",4486,"AT12","NA","500.3964"
"2007","AT",4487,"AT12","NA","396.2075"
"2007","AT",4489,"AT12","NA","437.8316"
"2007","AT",4492,"AT12","NA","938.9632"
"2007","AT",4494,"AT12","NA","817.862"
"2007","AT",4504,"AT12","NA","430.6001"
"2007","AT",4508,"AT12","NA","407.1987"
"2007","AT",4521,"AT12","NA","386.2443"
"2007","AT",4531,"AT12","NA","790.1812"
"2007","AT",4547,"AT12","NA","470.2041"
"2007","AT",4549,"AT12","NA","2695.06"
"2007","AT",4558,"AT12","NA","551.4866"
"2007","AT",4564,"AT12","NA","601.0969"
"2007","AT",4577,"AT12","NA","671.5879"
"2007","AT",4579,"AT12","NA","538.0304"
"2007","AT",4587,"AT12","NA","631.0996"
"2007","AT",4591,"AT12","NA","642.4083"
"2007","AT",4598,"AT12","NA","354.2573"
"2007","AT",4602,"AT12","NA","321.5731"
"2007","AT",4617,"AT12","NA","2372.821"
"2007","AT",4618,"AT12","NA","1019.048"
"2007","AT",4630,"AT12","NA","559.4932"
"2007","AT",4642,"AT12","NA","480.1691"
"2007","AT",4650,"AT12","NA","379.8034"
"2007","AT",4701,"AT12","NA","490.6369"
"2007","AT",4709,"AT12","NA","547.208"
"2007","AT",4734,"AT12","NA","1192.842"
"2007","AT",4742,"AT12","NA","399.7264"
"2007","AT",4743,"AT12","NA","594.3896"
"2007","AT",4747,"AT12","NA","554.7739"
"2007","AT",4753,"AT12","NA","1429.729"
"2007","AT",4757,"AT12","NA","467.6013"
"2007","AT",4760,"AT12","NA","674.7194"
"2007","AT",4779,"AT12","NA","373.3601"
"2007","AT",4780,"AT12","NA","488.3306"
"2007","AT",4791,"AT12","NA","544.7635"
"2007","AT",4796,"AT12","NA","1131.221"
"2007","AT",4812,"AT12","NA","720.5738"
"2007","AT",4814,"AT12","NA","425.6902"
"2007","AT",4817,"AT12","NA","617.3483"
"2007","AT",4820,"AT12","NA","326.5769"
"2007","AT",4845,"AT12","NA","3791.112"
"2007","AT",4851,"AT12","NA","2078.565"
"2007","AT",4858,"AT12","NA","820.0198"
"2007","AT",4883,"AT12","NA","802.9005"
"2007","AT",4884,"AT12","NA","495.9566"
"2007","AT",4886,"AT12","NA","584.4354"
"2007","AT",4890,"AT12","NA","324.2124"
"2007","AT",4901,"AT12","NA","756.9253"
"2007","AT",4904,"AT12","NA","313.2382"
"2007","AT",4905,"AT12","NA","542.316"
"2007","AT",4922,"AT12","NA","545.8507"
"2007","AT",4934,"AT12","NA","375.2883"
"2007","AT",4939,"AT12","NA","715.0287"
"2007","AT",4952,"AT12","NA","1119.02"
"2007","AT",4958,"AT12","NA","662.2368"
"2007","AT",4978,"AT12","NA","706.9834"
"2007","AT",4997,"AT12","NA","987.3824"
"2007","AT",5000,"AT12","NA","709.2094"
"2007","AT",5007,"AT12","NA","560.5237"
"2007","AT",5013,"AT12","NA","550.3406"
"2007","AT",5031,"AT12","NA","511.6464"
"2007","AT",5040,"AT12","NA","781.6584"
"2007","AT",5047,"AT12","NA","489.3262"
"2007","AT",5062,"AT12","NA","478.4051"
"2007","AT",5065,"AT12","NA","355.4351"
"2007","AT",5082,"AT12","NA","1594.32"
"2007","AT",5091,"AT12","NA","508.2286"
"2007","AT",5101,"AT12","NA","601.9795"
"2007","AT",5107,"AT12","NA","704.1251"
"2007","AT",5141,"AT12","NA","483.1336"
"2007","AT",5152,"AT12","NA","479.9597"
"2007","AT",5167,"AT12","NA","639.9587"
"2007","AT",5169,"AT12","NA","1398.472"
"2007","AT",5175,"AT12","NA","594.8792"
"2007","AT",5178,"AT12","NA","786.0071"
"2007","AT",5179,"AT12","NA","588.823"
"2007","AT",5190,"AT12","NA","470.1957"
"2007","AT",5221,"AT12","NA","434.348"
"2007","AT",5223,"AT12","NA","795.1254"
"2007","AT",5227,"AT12","NA","633.0237"
"2007","AT",5232,"AT12","NA","605.7241"
"2007","AT",5250,"AT12","NA","571.6473"
"2007","AT",5258,"AT12","NA","738.0314"
"2007","AT",5259,"AT12","NA","567.341"
"2007","AT",5281,"AT12","NA","768.9497"
"2007","AT",5288,"AT12","NA","293.9311"
"2007","AT",5308,"AT12","NA","404.2763"
"2007","AT",5310,"AT12","NA","428.9096"
"2007","AT",5311,"AT12","NA","389.1451"
"2007","AT",5312,"AT12","NA","541.8866"
"2007","AT",5318,"AT12","NA","576.3536"
"2007","AT",5328,"AT12","NA","569.5396"
"2007","AT",5331,"AT12","NA","529.4139"
"2007","AT",5332,"AT12","NA","516.2536"
"2007","AT",5348,"AT12","NA","1292.378"
"2007","AT",5359,"AT12","NA","2005.694"
"2007","AT",5365,"AT12","NA","336.7621"
"2007","AT",5376,"AT12","NA","470.251"
"2007","AT",5379,"AT12","NA","578.4824"
"2007","AT",5392,"AT12","NA","406.2074"
"2007","AT",5395,"AT12","NA","724.2159"
"2007","AT",5404,"AT12","NA","803.3772"
"2007","AT",5406,"AT12","NA","379.7177"
"2007","AT",5430,"AT12","NA","426.9794"
"2007","AT",5440,"AT12","NA","965.3921"
"2007","AT",5456,"AT12","NA","365.5255"
"2007","AT",5478,"AT12","NA","357.1101"
"2007","AT",5504,"AT12","NA","666.0298"
