"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2009","AT",4241,497.777777777778,"3",1928,"2","1","3","4","11","3","NA","NA","NA","NA","NA","NA",424,80,"0","99","0","0",80
"2009","AT",4381,497.777777777778,"2",1955,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",438,53,"0","0.8928571429","0","0",54
"2009","AT",4461,497.777777777778,"3",1929,"2","1","4","1","11","2","NA","40","NA","NA","NA","NA",446,79,"2","99","0","0",80
"2009","AT",4611,497.777777777778,"1",1941,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",461,67,"0","1","0","0",68
"2009","AT",4631,497.777777777778,"3",1961,"1","1","3","1","11","2","0","NA","NA","NA","NA","NA",463,47,"2","99","0","0",48
"2009","AT",4721,497.777777777778,"1",1955,"1","1","1","1","11","3","NA","22","NA","0","NA","NA",472,53,"0","0.8055555556","0","0",53
"2009","AT",4871,497.777777777778,"3",1946,"1","1","3","1","11","3","NA","NA","0","NA","NA","NA",487,62,"0","0.3333333333","0","0",63
"2009","AT",4872,497.777777777778,"3",1947,"2","1","1","1","11","3","NA","23","NA","0","0","NA",487,61,"0","0.9428571429","0","0",62
"2009","AT",4881,497.777777777778,"4",1939,"1","1","1","1","11","5","NA","NA","NA","NA","0","0",488,69,"0","1","0","0",70
"2009","AT",4882,497.777777777778,"2",1947,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",488,61,"0","1","0","0",62
"2009","AT",4911,497.777777777778,"1",1928,"1","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",491,80,"0","1","0","0",80
"2009","AT",4912,497.777777777778,"4",1928,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",491,80,"0","0.7142857143","0","0",80
"2009","AT",5021,497.777777777778,"4",1935,"1","1","3","1","11","2","40","NA","NA","NA","NA","NA",502,73,"0","1","0","0",73
"2009","AT",5022,497.777777777778,"3",1941,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",502,67,"0","1","0","0",67
"2009","AT",5251,497.777777777778,"4",1928,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",525,80,"0","1","0","101",80
"2009","AT",5252,497.777777777778,"3",1951,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",525,57,"0","0.5","0","0",58
"2009","AT",5501,497.777777777778,"4",1962,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",550,46,"2","99","0","100",47
"2009","AT",5502,497.777777777778,"3",1963,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",550,45,"0","0.9285714286","0","0",46
"2009","AT",5521,497.777777777778,"2",1948,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",552,60,"0","0.4785714286","0","101",60
"2009","AT",5522,497.777777777778,"1",1951,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",552,57,"0","99","0","0",58
"2009","AT",5631,497.777777777778,"2",1929,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",563,79,"0","0.8198863338","0","0",79
"2009","AT",5632,497.777777777778,"1",1930,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",563,78,"0","0.25","0","0",79
"2009","AT",5691,497.777777777778,"1",1948,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",569,60,"0","0","0","100",60
"2009","AT",5692,497.777777777778,"3",1951,"2","1","1","1","NA","3","NA","NA","NA","NA","NA","NA",569,57,"2","0.5","0","0",57
"2009","AT",5761,497.777777777778,"2",1958,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",576,50,"2","1","0","0",51
"2009","AT",5762,497.777777777778,"1",1960,"1","1","1","4","11","3","NA","34","NA","NA","NA","NA",576,48,"2","0.0416666667","0","0",49
"2009","AT",5811,497.777777777778,"3",1949,"1","1","4","1","11","5","NA","NA","NA","NA","0","0",581,59,"2","0.6666666667","0","10",59
"2009","AT",5812,497.777777777778,"2",1953,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",581,55,"0","0.9285714286","0","100",56
"2009","AT",5961,497.777777777778,"1",1934,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",596,74,"0","99","0","0",75
"2009","AT",5962,497.777777777778,"2",1936,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",596,72,"0","0.7285714286","0","0",72
"2009","AT",6091,497.777777777778,"3",1966,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",609,42,"0","0.5138888889","0","100",43
"2009","AT",6092,497.777777777778,"3",1966,"1","1","4","1","11","3","NA","NA","0","NA","NA","NA",609,42,"1","99","0","0",43
"2009","AT",6141,497.777777777778,"3",1943,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",614,65,"0","99","0","0",66
"2009","AT",6142,497.777777777778,"4",1948,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",614,60,"0","1","0","0",61
"2009","AT",6241,497.777777777778,"2",1934,"1","1","1","4","11","NA","NA","NA","NA","NA","0","NA",624,74,"0","1","0","0",74
"2009","AT",6242,497.777777777778,"3",1936,"2","1","4","1","NA","3","NA","NA","NA","0","NA","0",624,72,"0","0.5","0","0",73
"2009","AT",6271,497.777777777778,"2",1957,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",627,51,"2","1","0","0",51
"2009","AT",6272,497.777777777778,"4",1995,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",627,13,"2","1","0","0",14
"2009","AT",6341,497.777777777778,"3",1951,"1","1","2","1","11","2","NA","NA","NA","0","NA","NA",634,57,"0","0.9285714286","0","0",57
"2009","AT",6342,497.777777777778,"2",1952,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",634,56,"0","99","0","0",57
"2009","AT",6401,497.777777777778,"4",1946,"2","1","4","1","11","5","NA","NA","NA","NA","NA","0",640,62,"0","0.5416666667","0","0",63
"2009","AT",6402,497.777777777778,"1",1948,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",640,60,"0","0.5","0","0",60
"2009","AT",6631,497.777777777778,"1",1961,"1","1","1","4","11","3","20","NA","NA","NA","NA","NA",663,47,"0","1","0","0",47
"2009","AT",6632,497.777777777778,"3",1978,"2","1","1","1","NA","3","NA","NA","NA","0","NA","NA",663,30,"0","99","0","0",30
"2009","AT",6941,497.777777777778,"1",1961,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",694,47,"2","1","0","0",47
"2009","AT",6942,497.777777777778,"2",1978,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",694,30,"0","1","0","0",30
"2009","AT",6971,497.777777777778,"4",1928,"2","1","3","1","11","3","NA","NA","NA","NA","NA","NA",697,80,"0","99","0","0",80
"2009","AT",6972,497.777777777778,"2",1958,"1","1","3","1","11","5","NA","NA","NA","0","NA","NA",697,50,"2","0.5","0","0",50
"2009","AT",7211,497.777777777778,"3",1951,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",721,57,"0","0.9","0","0",57
"2009","AT",7212,497.777777777778,"3",1954,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",721,54,"0","99","0","0",55
"2009","AT",7291,497.777777777778,"2",1928,"2","1","4","1","11","5","NA","NA","NA","NA","NA","8",729,80,"0","1","0","0",80
"2009","AT",7292,497.777777777778,"3",1943,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",729,65,"0","99","0","0",66
"2009","AT",7301,497.777777777778,"3",1961,"1","1","1","1","11","3","NA","NA","0","NA","NA","NA",730,47,"2","1","0","0",47
"2009","AT",7302,497.777777777778,"4",1978,"2","1","4","1","14","2","NA","NA","NA","NA","NA","0",730,30,"0","1","1","100",30
"2009","AT",7371,497.777777777778,"1",1940,"2","1","3","4","11","5","NA","NA","NA","NA","NA","NA",737,68,"2","0.9523809524","0","0",69
"2009","AT",7372,497.777777777778,"2",1964,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",737,44,"0","99","0","100",45
"2009","AT",7471,497.777777777778,"1",1966,"2","1","4","1","11","5","NA","NA","NA","NA","0","NA",747,42,"0","0.7380952381","0","0",43
"2009","AT",7472,497.777777777778,"1",1966,"1","1","1","4","11","2","NA","NA","0","NA","NA","NA",747,42,"0","1","0","0",42
"2009","AT",7621,497.777777777778,"1",1958,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",762,50,"0","0.7777777778","0","0",51
"2009","AT",7622,497.777777777778,"4",1960,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",762,48,"0","0.4722222222","0","0",49
"2009","AT",7641,497.777777777778,"3",1928,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",764,80,"0","0.5","0","0",80
"2009","AT",7642,497.777777777778,"3",1943,"1","1","1","1","NA","2","NA","NA","NA","NA","0","NA",764,65,"0","1","0","0",65
"2009","AT",7711,497.777777777778,"4",1951,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",771,57,"0","0.8571428571","0","0",57
"2009","AT",7712,497.777777777778,"3",1952,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",771,56,"2","0.5","0","0",57
"2009","AT",7721,497.777777777778,"2",1943,"1","1","4","1","11","3","NA","0","NA","NA","0","NA",772,65,"0","0.6428571429","0","100",65
"2009","AT",7722,497.777777777778,"2",1948,"2","1","3","1","11","3","NA","NA","NA","NA","0","NA",772,60,"1","0.5","0","0",61
"2009","AT",7751,497.777777777778,"2",1938,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",775,70,"0","1","0","0",71
"2009","AT",7752,497.777777777778,"4",1973,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",775,35,"0","0.9166666667","0","0",35
"2009","AT",7911,497.777777777778,"1",1949,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",791,59,"0","0.7571428571","0","10",59
"2009","AT",7912,497.777777777778,"1",1953,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",791,55,"2","0.8198863338","0","0",56
"2009","AT",8031,497.777777777778,"4",1928,"1","1","1","4","11","3","NA","NA","NA","NA","NA","0",803,80,"2","99","0","0",80
"2009","AT",8032,497.777777777778,"2",1928,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",803,80,"0","0.7857142857","0","0",80
"2009","AT",8321,497.777777777778,"2",1941,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",832,67,"1","1","0","0",67
"2009","AT",8322,497.777777777778,"2",1946,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",832,62,"0","1","0","0",62
"2009","AT",8361,497.777777777778,"2",1929,"2","1","4","1","11","2","NA","NA","NA","NA","0","0",836,79,"1","99","0","0",79
"2009","AT",8362,497.777777777778,"1",1930,"1","1","3","1","11","3","NA","NA","20","NA","NA","NA",836,78,"0","99","0","100",78
"2009","AT",8391,497.777777777778,"4",1936,"1","1","1","1","NA","2","80","NA","NA","NA","NA","NA",839,72,"0","0.9722222222","0","0",72
"2009","AT",8392,497.777777777778,"4",1944,"2","1","4","1","11","3","NA","NA","0","NA","NA","0",839,64,"0","0.6845238095","0","0",64
"2009","AT",8471,497.777777777778,"4",1976,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",847,32,"0","99","0","0",32
"2009","AT",8472,497.777777777778,"2",1986,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",847,22,"0","0.5238095238","0","0",23
"2009","AT",8501,497.777777777778,"1",1957,"2","1","4","4","11","2","NA","NA","NA","0","NA","NA",850,51,"0","0.8571428571","1","0",51
"2009","AT",8502,497.777777777778,"2",1981,"1","1","1","1","11","3","NA","NA","8","NA","0","NA",850,27,"2","1","0","0",27
"2009","AT",8591,497.777777777778,"1",1933,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",859,75,"0","0.7857142857","0","0",76
"2009","AT",8592,497.777777777778,"4",1937,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",859,71,"0","0.5","0","0",71
"2009","AT",8761,497.777777777778,"2",1939,"1","1","1","1","11","3","NA","NA","NA","NA","0","0",876,69,"2","0.8425497096","0","0",69
"2009","AT",8762,497.777777777778,"4",1941,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",876,67,"0","0.8571428571","0","0",68
"2009","AT",8781,497.777777777778,"2",1951,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",878,57,"2","0.8950331397","0","0",57
"2009","AT",8782,497.777777777778,"2",1952,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",878,56,"0","1","0","0",57
"2009","AT",8811,497.777777777778,"2",1937,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",881,71,"0","0.5","0","100",71
"2009","AT",8812,497.777777777778,"1",1942,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",881,66,"1","99","0","0",67
"2009","AT",8921,497.777777777778,"4",1946,"2","1","3","1","11","3","NA","NA","NA","NA","NA","NA",892,62,"0","1","0","0",62
"2009","AT",8922,497.777777777778,"2",1948,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",892,60,"2","1","0","100",60
"2009","AT",9361,497.777777777778,"2",1935,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",936,73,"0","99","0","101",73
"2009","AT",9362,497.777777777778,"3",1937,"1","1","1","1","11","3","NA","NA","NA","0","NA","NA",936,71,"0","99","0","110",71
"2009","AT",9391,497.777777777778,"3",1938,"2","1","1","1","NA","3","NA","NA","NA","0","NA","0",939,70,"0","0.980952381","0","101",71
"2009","AT",9392,497.777777777778,"3",1940,"1","1","2","4","11","2","NA","NA","NA","NA","NA","NA",939,68,"0","1","0","1",68
"2009","AT",9431,497.777777777778,"2",1953,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",943,55,"0","0.5564906507","0","0",55
"2009","AT",9432,497.777777777778,"3",1956,"2","1","4","1","11","3","NA","NA","NA","0","0","0",943,52,"0","0.8428571429","0","0",53
"2009","AT",9451,497.777777777778,"2",1955,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",945,53,"1","1","0","100",53
"2009","AT",9452,497.777777777778,"2",1975,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",945,33,"0","0.9285714286","0","0",34
"2009","AT",9501,497.777777777778,"1",1928,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",950,80,"1","0.9571428571","0","0",80
"2009","AT",9502,497.777777777778,"1",1951,"1","1","1","4","11","3","NA","NA","NA","NA","NA","NA",950,57,"0","1","0","1",58
"2009","AT",9511,497.777777777778,"2",1935,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",951,73,"0","0.6975141528","0","100",73
"2009","AT",9512,497.777777777778,"2",1941,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",951,67,"2","1","0","100",67
"2009","AT",9531,497.777777777778,"3",1928,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",953,80,"0","0.6428571429","0","100",80
"2009","AT",9532,497.777777777778,"3",1930,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",953,78,"0","99","0","0",78
"2009","AT",9581,497.777777777778,"4",1929,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",958,79,"0","1","1","1",80
"2009","AT",9582,497.777777777778,"1",1930,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",958,78,"0","1","0","0",78
"2009","AT",9701,497.777777777778,"1",1948,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",970,60,"2","0.6066287779","0","0",61
"2009","AT",9702,497.777777777778,"2",1951,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",970,57,"0","99","0","0",58
"2009","AT",9811,497.777777777778,"2",1984,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",981,24,"0","99","0","0",24
"2009","AT",9812,497.777777777778,"3",1989,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",981,19,"0","99","0","100",20
"2009","AT",9821,497.777777777778,"2",1943,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",982,65,"2","0.8571428571","0","0",65
"2009","AT",9822,497.777777777778,"1",1948,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",982,60,"0","99","1","0",60
"2009","AT",9831,497.777777777778,"2",1975,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",983,33,"2","1","0","1",33
"2009","AT",9832,497.777777777778,"1",1984,"2","1","1","1","11","2","NA","NA","NA","0","0","NA",983,24,"0","0.5","0","110",24
"2009","AT",9901,497.777777777778,"1",1946,"1","1","2","1","NA","2","NA","NA","NA","NA","NA","0",990,62,"0","99","0","0",62
"2009","AT",9902,497.777777777778,"1",1947,"2","1","1","1","11","2","NA","0","NA","NA","NA","NA",990,61,"0","0.75","0","100",62
"2009","AT",10001,497.777777777778,"4",1954,"2","1","1","1","11","2","NA","NA","NA","0","0","NA",1000,54,"0","99","0","100",54
"2009","AT",10002,497.777777777778,"4",1954,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1000,54,"0","1","0","0",54
"2009","AT",10041,497.777777777778,"3",1958,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",1004,50,"0","0.7142857143","1","0",50
"2009","AT",10042,497.777777777778,"2",1960,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1004,48,"0","0.5119047619","0","0",49
"2009","AT",10091,497.777777777778,"3",1929,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",1009,79,"0","1","0","101",80
"2009","AT",10092,497.777777777778,"4",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1009,73,"0","0.5","0","0",74
"2009","AT",10141,497.777777777778,"4",1953,"1","1","4","1","11","2","NA","32","NA","NA","NA","NA",1014,55,"0","0.8333333333","0","0",56
"2009","AT",10142,497.777777777778,"1",1955,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","0",1014,53,"0","0.9126984127","0","0",54
"2009","AT",10471,497.777777777778,"4",1928,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",1047,80,"0","0.5869047619","0","0",80
"2009","AT",10472,497.777777777778,"1",1928,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",1047,80,"1","0.5","0","100",80
"2009","AT",10501,497.777777777778,"1",1938,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1050,70,"0","99","0","0",71
"2009","AT",10502,497.777777777778,"4",1940,"1","2","3","1","11","5","NA","NA","0","NA","NA","1",1050,68,"2","99","0","0",68
"2009","AT",10521,497.777777777778,"1",1934,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1052,74,"0","1","0","1",74
"2009","AT",10522,497.777777777778,"1",1941,"1","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",1052,67,"0","0.9571428571","1","100",68
"2009","AT",10571,497.777777777778,"2",1949,"1","1","4","1","11","2","NA","36","NA","0","NA","0",1057,59,"2","0.5","0","10",60
"2009","AT",10572,497.777777777778,"2",1953,"1","1","1","4","NA","NA","NA","NA","NA","NA","0","NA",1057,55,"0","0.1666666667","0","110",55
"2009","AT",10631,497.777777777778,"4",1928,"1","1","1","1","11","2","NA","25","NA","NA","0","NA",1063,80,"0","0.0555555556","0","0",80
"2009","AT",10632,497.777777777778,"1",1928,"2","1","1","1","11","NA","NA","25","NA","NA","NA","0",1063,80,"0","99","1","100",80
"2009","AT",10881,497.777777777778,"1",1944,"1","1","3","1","11","5","NA","NA","NA","NA","NA","NA",1088,64,"0","99","0","0",64
"2009","AT",10882,497.777777777778,"4",1949,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1088,59,"2","99","0","1",59
"2009","AT",11141,497.777777777778,"2",1933,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",1114,75,"0","1","0","101",75
"2009","AT",11142,497.777777777778,"1",1937,"2","1","3","1","11","2","NA","23","NA","NA","NA","NA",1114,71,"0","0.5","0","0",71
"2009","AT",11151,497.777777777778,"2",1943,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",1115,65,"0","1","0","0",66
"2009","AT",11152,497.777777777778,"1",1948,"2","1","4","4","11","2","NA","NA","NA","NA","30","NA",1115,60,"2","0.9428571429","0","0",60
"2009","AT",11541,497.777777777778,"4",1942,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1154,66,"0","99","0","100",67
"2009","AT",11542,497.777777777778,"3",1942,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1154,66,"0","0.8928571429","0","100",67
"2009","AT",11581,497.777777777778,"2",1951,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",1158,57,"0","99","0","0",58
"2009","AT",11582,497.777777777778,"1",1952,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",1158,56,"0","99","0","0",57
"2009","AT",11701,497.777777777778,"1",1961,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",1170,47,"0","0.5","0","0",47
"2009","AT",11702,497.777777777778,"1",1978,"2","1","4","1","NA","3","NA","NA","NA","NA","NA","2",1170,30,"1","0.7365530005","0","100",30
"2009","AT",11771,497.777777777778,"1",1943,"1","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",1177,65,"0","1","0","0",65
"2009","AT",11772,497.777777777778,"2",1948,"2","1","4","1","11","3","20","NA","NA","NA","NA","5",1177,60,"2","1","0","0",60
"2009","AT",11781,497.777777777778,"3",1944,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1178,64,"0","0.5238095238","0","110",64
"2009","AT",11782,497.777777777778,"2",1949,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","NA",1178,59,"1","1","1","100",59
"2009","AT",11791,497.777777777778,"NA",1942,"2","1","1","1","11","5","NA","NA","NA","NA","0","NA",1179,66,"2","0.630952381","0","0",67
"2009","AT",11792,497.777777777778,"4",1976,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",1179,32,"0","0.7777777778","0","0",32
"2009","AT",11871,497.777777777778,"4",1939,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1187,69,"2","99","0","0",69
"2009","AT",11872,497.777777777778,"3",1944,"2","1","2","1","11","5","NA","NA","0","0","NA","NA",1187,64,"2","0.6666666667","0","0",64
"2009","AT",12061,497.777777777778,"1",1961,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1206,47,"1","0.7857142857","0","0",47
"2009","AT",12062,497.777777777778,"4",1978,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",1206,30,"0","0.6428571429","0","0",31
"2009","AT",12161,497.777777777778,"1",1929,"2","1","1","4","NA","2","NA","NA","NA","0","NA","NA",1216,79,"2","0.5","0","0",80
"2009","AT",12162,497.777777777778,"1",1930,"1","1","2","1","11","NA","NA","NA","NA","0","NA","NA",1216,78,"0","99","0","0",78
"2009","AT",12391,497.777777777778,"4",1933,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1239,75,"0","1","0","0",76
"2009","AT",12392,497.777777777778,"2",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1239,70,"0","0.6571428571","0","0",71
