"DB010","DB020","DB030","DB040","DB062","DB090"
"2011","AT",2117,"AT11","NA","565.1426"
"2011","AT",2126,"AT11","NA","944.3497"
"2011","AT",2127,"AT11","NA","263.2083"
"2011","AT",2131,"AT11","NA","472.3649"
"2011","AT",2134,"AT11","NA","773.7303"
"2011","AT",2139,"AT11","NA","711.9563"
"2011","AT",2149,"AT11","NA","1255.383"
"2011","AT",2154,"AT11","NA","295.2943"
"2011","AT",2156,"AT11","NA","394.8368"
"2011","AT",2162,"AT11","NA","522.3787"
"2011","AT",2173,"AT11","NA","1083.201"
"2011","AT",2201,"AT11","NA","1343.672"
"2011","AT",2214,"AT11","NA","298.1162"
"2011","AT",2227,"AT11","NA","1344.005"
"2011","AT",2233,"AT11","NA","259.1748"
"2011","AT",2252,"AT11","NA","239.2114"
"2011","AT",2256,"AT11","NA","462.6432"
"2011","AT",2261,"AT11","NA","976.6162"
"2011","AT",2272,"AT11","NA","1568.005"
"2011","AT",2301,"AT12","NA","790.6033"
"2011","AT",2320,"AT12","NA","1657.871"
"2011","AT",2328,"AT12","NA","1470.027"
"2011","AT",2342,"AT12","NA","923.5685"
"2011","AT",2352,"AT12","NA","637.2847"
"2011","AT",2357,"AT12","NA","485.153"
"2011","AT",2367,"AT12","NA","1070.664"
"2011","AT",2372,"AT12","NA","647.9935"
"2011","AT",2374,"AT12","NA","561.0271"
"2011","AT",2380,"AT12","NA","599.7549"
"2011","AT",2386,"AT12","NA","651.3622"
"2011","AT",2391,"AT12","NA","387.878"
"2011","AT",2415,"AT12","NA","466.4034"
"2011","AT",2418,"AT12","NA","640.4667"
"2011","AT",2420,"AT12","NA","714.7008"
"2011","AT",2454,"AT12","NA","532.1404"
"2011","AT",2462,"AT12","NA","470.7752"
"2011","AT",2469,"AT12","NA","456.5337"
"2011","AT",2472,"AT12","NA","1172.924"
"2011","AT",2499,"AT12","NA","792.0972"
"2011","AT",2515,"AT12","NA","878.3195"
"2011","AT",2539,"AT12","NA","219.8398"
"2011","AT",2548,"AT12","NA","907.0694"
"2011","AT",2550,"AT12","NA","750.3565"
"2011","AT",2553,"AT12","NA","589.3131"
"2011","AT",2558,"AT12","NA","1208.067"
"2011","AT",2580,"AT12","NA","942.3868"
"2011","AT",2582,"AT12","NA","682.7654"
"2011","AT",2583,"AT12","NA","619.4383"
"2011","AT",2592,"AT12","NA","531.8499"
"2011","AT",2657,"AT12","NA","358.5107"
"2011","AT",2660,"AT12","NA","606.3753"
"2011","AT",2672,"AT12","NA","470.2855"
"2011","AT",2703,"AT12","NA","1657.871"
"2011","AT",2712,"AT12","NA","516.4023"
"2011","AT",2719,"AT12","NA","870.8869"
"2011","AT",2732,"AT12","NA","434.6987"
"2011","AT",2742,"AT12","NA","836.5441"
"2011","AT",2747,"AT12","NA","507.9958"
"2011","AT",2750,"AT12","NA","281.3521"
"2011","AT",2776,"AT12","NA","380.4176"
"2011","AT",2786,"AT12","NA","516.8867"
"2011","AT",2787,"AT12","NA","567.8507"
"2011","AT",2796,"AT12","NA","696.8743"
"2011","AT",2816,"AT12","NA","637.204"
"2011","AT",2828,"AT12","NA","700.4932"
"2011","AT",2840,"AT12","NA","572.0229"
"2011","AT",2841,"AT12","NA","437.8523"
"2011","AT",2915,"AT12","NA","571.033"
"2011","AT",2926,"AT12","NA","669.6396"
"2011","AT",2931,"AT12","NA","432.0584"
"2011","AT",2935,"AT12","NA","855.9717"
"2011","AT",2936,"AT12","NA","769.4685"
"2011","AT",2953,"AT12","NA","1139.739"
"2011","AT",2984,"AT12","NA","1218.711"
"2011","AT",3008,"AT12","NA","774.8376"
"2011","AT",3019,"AT12","NA","795.5956"
"2011","AT",3023,"AT12","NA","324.6267"
"2011","AT",3025,"AT12","NA","516.3616"
"2011","AT",3028,"AT12","NA","365.6605"
"2011","AT",3052,"AT12","NA","382.4321"
"2011","AT",3072,"AT12","NA","383.0061"
"2011","AT",3081,"AT12","NA","644.857"
"2011","AT",3103,"AT12","NA","354.1993"
"2011","AT",3109,"AT12","NA","737.156"
"2011","AT",3114,"AT12","NA","656.7953"
"2011","AT",3124,"AT12","NA","589.0696"
"2011","AT",3170,"AT12","NA","536.9519"
"2011","AT",3177,"AT12","NA","668.2817"
"2011","AT",3206,"AT12","NA","852.729"
"2011","AT",3224,"AT12","NA","766.991"
"2011","AT",3251,"AT12","NA","474.5638"
"2011","AT",3262,"AT12","NA","724.8444"
"2011","AT",3308,"AT12","NA","470.7685"
"2011","AT",3309,"AT12","NA","584.2346"
"2011","AT",3311,"AT12","NA","888.0007"
"2011","AT",3313,"AT12","NA","599.1564"
"2011","AT",3314,"AT12","NA","2581.755"
"2011","AT",3345,"AT12","NA","561.8773"
"2011","AT",3350,"AT12","NA","418.9576"
"2011","AT",3355,"AT12","NA","543.1999"
"2011","AT",3365,"AT12","NA","393.4299"
"2011","AT",3389,"AT12","NA","288.0602"
"2011","AT",3394,"AT12","NA","588.8868"
"2011","AT",3405,"AT12","NA","404.7507"
"2011","AT",3417,"AT12","NA","668.5623"
"2011","AT",3426,"AT12","NA","586.2837"
"2011","AT",3430,"AT12","NA","769.0483"
"2011","AT",3434,"AT12","NA","750.0744"
"2011","AT",3440,"AT12","NA","827.9995"
"2011","AT",3442,"AT12","NA","639.1771"
"2011","AT",3450,"AT12","NA","365.9884"
"2011","AT",3458,"AT12","NA","1382.387"
"2011","AT",3466,"AT12","NA","750.5027"
"2011","AT",3497,"AT12","NA","1382.387"
"2011","AT",3503,"AT12","NA","865.9744"
"2011","AT",3517,"AT12","NA","424.549"
"2011","AT",3519,"AT12","NA","825.363"
"2011","AT",3525,"AT12","NA","426.4961"
"2011","AT",3558,"AT12","NA","485.7722"
"2011","AT",3564,"AT12","NA","505.4659"
"2011","AT",3572,"AT12","NA","847.5255"
"2011","AT",3581,"AT12","NA","1208.067"
"2011","AT",3620,"AT12","NA","532.685"
"2011","AT",3630,"AT12","NA","634.5992"
"2011","AT",3635,"AT12","NA","577.322"
"2011","AT",3648,"AT12","NA","836.2351"
"2011","AT",3667,"AT12","NA","1207.248"
"2011","AT",3673,"AT12","NA","497.9951"
"2011","AT",3706,"AT12","NA","718.049"
"2011","AT",3718,"AT12","NA","1250.939"
"2011","AT",3737,"AT12","NA","784.4754"
"2011","AT",3782,"AT12","NA","475.9356"
"2011","AT",3822,"AT12","NA","419.3061"
"2011","AT",3826,"AT12","NA","343.5805"
"2011","AT",3829,"AT12","NA","748.2104"
"2011","AT",3833,"AT12","NA","573.5441"
"2011","AT",3839,"AT12","NA","525.0363"
"2011","AT",3859,"AT12","NA","490.2234"
"2011","AT",3860,"AT12","NA","444.0521"
"2011","AT",3861,"AT12","NA","550.9731"
"2011","AT",3867,"AT12","NA","1121.231"
"2011","AT",3869,"AT12","NA","528.9733"
"2011","AT",3874,"AT12","NA","894.8317"
"2011","AT",3891,"AT12","NA","410.6099"
"2011","AT",3892,"AT12","NA","2052.245"
"2011","AT",3922,"AT12","NA","960.1333"
"2011","AT",3926,"AT12","NA","1511.133"
"2011","AT",3936,"AT12","NA","705.0612"
"2011","AT",3939,"AT12","NA","811.3633"
"2011","AT",3945,"AT12","NA","489.5829"
"2011","AT",3966,"AT12","NA","1136.817"
"2011","AT",3970,"AT12","NA","778.2807"
"2011","AT",3997,"AT12","NA","1799.491"
"2011","AT",4011,"AT12","NA","1459.345"
"2011","AT",4021,"AT12","NA","502.1249"
"2011","AT",4062,"AT12","NA","1154.771"
"2011","AT",4083,"AT12","NA","551.1381"
"2011","AT",4085,"AT12","NA","514.6293"
"2011","AT",4098,"AT12","NA","470.5058"
"2011","AT",4099,"AT12","NA","487.6137"
"2011","AT",4106,"AT12","NA","438.4051"
"2011","AT",4117,"AT12","NA","678.511"
"2011","AT",4120,"AT12","NA","493.3405"
"2011","AT",4127,"AT12","NA","2362.465"
"2011","AT",4143,"AT12","NA","437.0169"
"2011","AT",4166,"AT12","NA","486.5392"
"2011","AT",4169,"AT12","NA","567.5928"
"2011","AT",4183,"AT12","NA","383.7271"
"2011","AT",4191,"AT12","NA","942.3868"
"2011","AT",4196,"AT12","NA","612.5969"
"2011","AT",4200,"AT12","NA","416.6324"
"2011","AT",4202,"AT12","NA","1047.287"
"2011","AT",4203,"AT12","NA","449.4747"
"2011","AT",4206,"AT12","NA","843.1259"
"2011","AT",4207,"AT12","NA","627.4818"
"2011","AT",4213,"AT12","NA","627.0201"
"2011","AT",4222,"AT12","NA","194.2977"
"2011","AT",4257,"AT12","NA","393.599"
"2011","AT",4263,"AT12","NA","572.8927"
"2011","AT",4278,"AT12","NA","485.3728"
"2011","AT",4281,"AT12","NA","662.2756"
"2011","AT",4318,"AT12","NA","504.0356"
"2011","AT",4321,"AT12","NA","419.3061"
"2011","AT",4402,"AT12","NA","656.1105"
"2011","AT",4412,"AT12","NA","1180.692"
"2011","AT",4413,"AT12","NA","607.3921"
"2011","AT",4418,"AT12","NA","711.6967"
"2011","AT",4424,"AT12","NA","623.6478"
"2011","AT",4430,"AT12","NA","837.2524"
"2011","AT",4435,"AT12","NA","404.4939"
"2011","AT",4451,"AT12","NA","504.5437"
"2011","AT",4454,"AT12","NA","447.7713"
"2011","AT",4456,"AT12","NA","523.9402"
"2011","AT",4466,"AT12","NA","536.6468"
"2011","AT",4480,"AT12","NA","482.0563"
"2011","AT",4494,"AT12","NA","829.2331"
"2011","AT",4495,"AT12","NA","795.7965"
"2011","AT",4511,"AT12","NA","577.9211"
"2011","AT",4519,"AT12","NA","376.894"
"2011","AT",4525,"AT12","NA","2210.563"
"2011","AT",4563,"AT12","NA","447.6362"
"2011","AT",4564,"AT12","NA","736.8799"
"2011","AT",4568,"AT12","NA","484.5577"
"2011","AT",4580,"AT12","NA","462.8067"
"2011","AT",4581,"AT12","NA","647.4877"
"2011","AT",4590,"AT12","NA","550.4843"
"2011","AT",4591,"AT12","NA","484.9657"
"2011","AT",4594,"AT12","NA","839.2263"
"2011","AT",4617,"AT12","NA","526.3915"
"2011","AT",4623,"AT12","NA","1020.913"
"2011","AT",4624,"AT12","NA","1172.253"
"2011","AT",4627,"AT12","NA","439.961"
"2011","AT",4632,"AT12","NA","1777.797"
"2011","AT",4643,"AT12","NA","630.7271"
"2011","AT",4656,"AT12","NA","623.6754"
"2011","AT",4670,"AT12","NA","930.012"
"2011","AT",4684,"AT12","NA","1004.814"
"2011","AT",4686,"AT12","NA","482.5092"
"2011","AT",4693,"AT12","NA","689.108"
"2011","AT",4714,"AT12","NA","1423.073"
"2011","AT",4719,"AT12","NA","472.6844"
"2011","AT",4724,"AT12","NA","454.1154"
"2011","AT",4731,"AT12","NA","435.4719"
"2011","AT",4738,"AT12","NA","348.5723"
"2011","AT",4740,"AT12","NA","562.8714"
"2011","AT",4757,"AT12","NA","577.5868"
"2011","AT",4758,"AT12","NA","730.9024"
"2011","AT",4770,"AT12","NA","583.159"
"2011","AT",4782,"AT12","NA","511.6371"
"2011","AT",4789,"AT12","NA","650.6839"
"2011","AT",4840,"AT12","NA","664.2218"
"2011","AT",4852,"AT12","NA","722.5423"
"2011","AT",4878,"AT12","NA","606.4451"
"2011","AT",4879,"AT12","NA","637.7488"
"2011","AT",4882,"AT12","NA","571.1038"
"2011","AT",4884,"AT12","NA","1197.993"
"2011","AT",4892,"AT12","NA","1849.841"
"2011","AT",4901,"AT12","NA","261.8552"
"2011","AT",4903,"AT12","NA","930.5977"
"2011","AT",4912,"AT12","NA","552.8784"
"2011","AT",4920,"AT12","NA","535.3573"
"2011","AT",4924,"AT12","NA","665.7109"
"2011","AT",4939,"AT12","NA","596.5743"
"2011","AT",4959,"AT12","NA","271.5225"
"2011","AT",4965,"AT12","NA","342.4279"
"2011","AT",4992,"AT12","NA","625.3175"
"2011","AT",4997,"AT12","NA","717.9727"
"2011","AT",5028,"AT12","NA","1692.56"
"2011","AT",5029,"AT12","NA","305.1576"
"2011","AT",5034,"AT12","NA","191.2534"
"2011","AT",5049,"AT12","NA","377.4232"
"2011","AT",5053,"AT12","NA","578.138"
"2011","AT",5054,"AT12","NA","552.329"
"2011","AT",5069,"AT12","NA","544.01"
"2011","AT",5088,"AT12","NA","1098.073"
"2011","AT",5100,"AT12","NA","556.6723"
"2011","AT",5105,"AT12","NA","460.58"
"2011","AT",5130,"AT12","NA","566.6402"
"2011","AT",5143,"AT12","NA","1439.963"
"2011","AT",5156,"AT12","NA","478.6674"
"2011","AT",5163,"AT12","NA","441.526"
"2011","AT",5180,"AT12","NA","1246.653"
"2011","AT",5181,"AT12","NA","697.4981"
"2011","AT",5188,"AT12","NA","1050.562"
"2011","AT",5199,"AT12","NA","419.5351"
"2011","AT",5212,"AT12","NA","687.5419"
"2011","AT",5218,"AT12","NA","679.1533"
"2011","AT",5233,"AT12","NA","612.7302"
"2011","AT",5244,"AT12","NA","598.7072"
"2011","AT",5254,"AT12","NA","1197.993"
"2011","AT",5258,"AT12","NA","905.915"
"2011","AT",5297,"AT12","NA","556.6692"
"2011","AT",5306,"AT12","NA","526.6931"
"2011","AT",5318,"AT12","NA","785.9687"
"2011","AT",5323,"AT12","NA","450.4867"
"2011","AT",5327,"AT12","NA","606.4021"
"2011","AT",5330,"AT12","NA","1160.238"
"2011","AT",5332,"AT12","NA","307.1321"
"2011","AT",5336,"AT12","NA","733.0104"
"2011","AT",5345,"AT12","NA","419.1182"
"2011","AT",5374,"AT12","NA","1105.233"
"2011","AT",5379,"AT12","NA","997.2928"
"2011","AT",5385,"AT12","NA","1189.27"
"2011","AT",5390,"AT12","NA","579.9758"
"2011","AT",5406,"AT12","NA","569.5678"
"2011","AT",5417,"AT12","NA","590.0516"
"2011","AT",5419,"AT12","NA","740.6594"
"2011","AT",5449,"AT12","NA","602.9857"
"2011","AT",5465,"AT12","NA","338.5054"
"2011","AT",5469,"AT12","NA","431.11"
"2011","AT",5470,"AT12","NA","383.8312"
"2011","AT",5471,"AT12","NA","1121.231"
"2011","AT",5475,"AT12","NA","578.398"
"2011","AT",5489,"AT12","NA","468.2403"
"2011","AT",5495,"AT12","NA","545.5174"
"2011","AT",5508,"AT12","NA","501.577"
"2011","AT",5517,"AT12","NA","880.4362"
"2011","AT",5523,"AT12","NA","905.915"
"2011","AT",5541,"AT12","NA","671.1136"
"2011","AT",5557,"AT12","NA","467.116"
"2011","AT",5560,"AT12","NA","597.9548"
"2011","AT",5567,"AT12","NA","504.2841"
"2011","AT",5570,"AT12","NA","466.9683"
"2011","AT",5595,"AT12","NA","657.8986"
"2011","AT",5606,"AT12","NA","103.5937"
"2011","AT",5667,"AT12","NA","626.1201"
"2011","AT",5672,"AT12","NA","504.9874"
"2011","AT",5693,"AT12","NA","460.3914"
"2011","AT",5694,"AT12","NA","586.5115"
"2011","AT",5699,"AT12","NA","549.9944"
"2011","AT",5712,"AT12","NA","659.7695"
"2011","AT",5726,"AT12","NA","388.0507"
"2011","AT",5741,"AT12","NA","1150.255"
"2011","AT",5762,"AT12","NA","607.599"
"2011","AT",5784,"AT12","NA","1511.404"
"2011","AT",5789,"AT12","NA","1657.871"
"2011","AT",5797,"AT12","NA","1532.687"
"2011","AT",5805,"AT12","NA","492.5571"
"2011","AT",5832,"AT12","NA","529.4959"
"2011","AT",5888,"AT12","NA","692.6145"
"2011","AT",5896,"AT12","NA","1542.792"
"2011","AT",5904,"AT12","NA","568.5858"
"2011","AT",5909,"AT12","NA","593.0423"
"2011","AT",5910,"AT12","NA","576.0073"
"2011","AT",5946,"AT12","NA","317.5731"
"2011","AT",5947,"AT12","NA","702.1277"
"2011","AT",5951,"AT12","NA","1473.72"
"2011","AT",5992,"AT12","NA","1064.558"
"2011","AT",6002,"AT12","NA","597.7438"
"2011","AT",6022,"AT12","NA","555.1907"
"2011","AT",6023,"AT12","NA","324.3377"
"2011","AT",6040,"AT12","NA","572.2829"
"2011","AT",6048,"AT12","NA","603.997"
"2011","AT",6053,"AT12","NA","1385.717"
"2011","AT",6059,"AT12","NA","677.6093"
"2011","AT",6066,"AT12","NA","692.6145"
"2011","AT",6074,"AT12","NA","543.4546"
"2011","AT",6079,"AT12","NA","442.2334"
"2011","AT",6087,"AT12","NA","915.3493"
"2011","AT",6088,"AT12","NA","1143.209"
"2011","AT",6089,"AT12","NA","417.675"
"2011","AT",6097,"AT12","NA","586.8666"
"2011","AT",6133,"AT12","NA","598.5899"
"2011","AT",6165,"AT12","NA","726.7501"
"2011","AT",6184,"AT12","NA","501.3192"
"2011","AT",6195,"AT12","NA","520.9044"
"2011","AT",6211,"AT12","NA","767.1078"
"2011","AT",6215,"AT12","NA","636.304"
"2011","AT",6228,"AT12","NA","667.2548"
"2011","AT",6283,"AT12","NA","665.009"
"2011","AT",6294,"AT12","NA","657.5408"
"2011","AT",6295,"AT12","NA","754.6776"
"2011","AT",6318,"AT12","NA","665.3672"
"2011","AT",6322,"AT12","NA","457.6915"
"2011","AT",6345,"AT12","NA","485.1848"
"2011","AT",6360,"AT12","NA","583.9913"
"2011","AT",6397,"AT12","NA","696.5196"
"2011","AT",6404,"AT12","NA","863.7749"
"2011","AT",6407,"AT12","NA","421.2592"
"2011","AT",6410,"AT12","NA","1629.941"
"2011","AT",6423,"AT12","NA","705.1448"
"2011","AT",6432,"AT12","NA","695.6674"
"2011","AT",6434,"AT12","NA","1056.895"
"2011","AT",6470,"AT12","NA","663.5392"
"2011","AT",6478,"AT12","NA","833.3428"
"2011","AT",6489,"AT12","NA","542.3908"
"2011","AT",6529,"AT12","NA","435.5434"
"2011","AT",6538,"AT12","NA","425.8601"
"2011","AT",6548,"AT12","NA","666.9393"
"2011","AT",6550,"AT12","NA","363.8493"
"2011","AT",6555,"AT12","NA","585.925"
"2011","AT",6563,"AT12","NA","650.5775"
"2011","AT",6566,"AT12","NA","477.0335"
"2011","AT",6574,"AT12","NA","640.4667"
"2011","AT",6575,"AT12","NA","662.4309"
"2011","AT",6576,"AT12","NA","500.9921"
"2011","AT",6600,"AT12","NA","633.9038"
"2011","AT",6604,"AT12","NA","623.175"
"2011","AT",6633,"AT12","NA","852.4919"
"2011","AT",6636,"AT12","NA","707.3877"
"2011","AT",6640,"AT12","NA","475.0019"
"2011","AT",6650,"AT12","NA","676.5512"
"2011","AT",6659,"AT12","NA","693.6593"
"2011","AT",6669,"AT12","NA","820.9197"
"2011","AT",6680,"AT12","NA","478.6698"
"2011","AT",6687,"AT12","NA","411.1616"
"2011","AT",6699,"AT12","NA","1663.969"
"2011","AT",6703,"AT12","NA","668.0602"
"2011","AT",6719,"AT12","NA","986.9304"
"2011","AT",6723,"AT12","NA","333.3562"
"2011","AT",6734,"AT12","NA","378.8533"
"2011","AT",6743,"AT12","NA","507.8492"
"2011","AT",6751,"AT12","NA","725.4061"
"2011","AT",6764,"AT12","NA","1082.152"
"2011","AT",6784,"AT12","NA","517.352"
"2011","AT",6798,"AT12","NA","750.5027"
"2011","AT",6815,"AT12","NA","577.6641"
"2011","AT",6834,"AT12","NA","855.749"
"2011","AT",6842,"AT12","NA","583.9981"
