"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX030","RX020","RX050","RX040","RX060","RX070","RX010"
"2010","AT",3841,475.527426160338,"3",1942,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",384,67,"0","0.5416666667","1","0",68
"2010","AT",3921,475.527426160338,"2",1929,"2","1","4","1","11","3","20","NA","0","NA","NA","NA",392,80,"1","0.3285714286","0","111",80
"2010","AT",3941,475.527426160338,"2",1955,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",394,54,"0","0.5","0","0",55
"2010","AT",3971,475.527426160338,"4",1963,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",397,46,"0","0.9285714286","0","0",47
"2010","AT",4031,475.527426160338,"2",1987,"1","1","1","4","11","NA","NA","NA","NA","0","NA","NA",403,22,"0","1","0","100",23
"2010","AT",4041,475.527426160338,"4",1949,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",404,60,"2","1","1","0",60
"2010","AT",4251,475.527426160338,"2",1974,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",425,35,"1","0.6666666667","0","0",35
"2010","AT",4271,475.527426160338,"3",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",427,80,"2","1","0","0",80
"2010","AT",4401,475.527426160338,"3",1957,"1","1","1","1","11","NA","NA","NA","NA","0","NA","0",440,52,"0","99","1","0",52
"2010","AT",4491,475.527426160338,"1",1929,"1","1","1","1","NA","3","NA","NA","NA","0","NA","NA",449,80,"2","99","0","0",80
"2010","AT",4641,475.527426160338,"3",1929,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",464,80,"2","99","0","0",80
"2010","AT",4661,475.527426160338,"4",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",466,74,"0","0","0","0",75
"2010","AT",4751,475.527426160338,"2",1959,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",475,50,"0","1","0","0",51
"2010","AT",4901,475.527426160338,"4",1932,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",490,77,"2","0.8857142857","0","0",77
"2010","AT",4911,475.527426160338,"3",1982,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",491,27,"0","99","0","0",27
"2010","AT",4941,475.527426160338,"4",1965,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",494,44,"0","0.875","0","0",45
"2010","AT",5061,475.527426160338,"3",1987,"1","1","1","4","11","3","NA","NA","NA","0","NA","NA",506,22,"0","1","0","0",23
"2010","AT",5291,475.527426160338,"2",1948,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",529,61,"0","0.25","0","0",61
"2010","AT",5541,475.527426160338,"4",1982,"2","1","4","1","11","NA","NA","18","NA","NA","NA","NA",554,27,"0","0.6666666667","1","1",27
"2010","AT",5551,475.527426160338,"4",1953,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",555,56,"0","0.5","1","0",57
"2010","AT",5671,475.527426160338,"3",1941,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",567,68,"0","1","0","0",69
"2010","AT",5731,475.527426160338,"3",1939,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",573,70,"2","99","0","0",70
"2010","AT",5791,475.527426160338,"1",1969,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",579,40,"0","0","0","0",41
"2010","AT",5801,475.527426160338,"1",1963,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",580,46,"0","1","0","0",47
"2010","AT",5851,475.527426160338,"4",1932,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",585,77,"0","99","0","0",77
"2010","AT",6001,475.527426160338,"3",1960,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",600,49,"0","0.827191841","0","0",49
"2010","AT",6081,475.527426160338,"4",1946,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",608,63,"1","0.9285714286","0","0",63
"2010","AT",6131,475.527426160338,"2",1929,"2","1","4","1","11","3","20","NA","NA","0","NA","NA",613,80,"0","1","0","0",80
"2010","AT",6181,475.527426160338,"2",1946,"2","1","3","1","11","3","NA","NA","0","NA","NA","NA",618,63,"0","0.5","0","0",64
"2010","AT",6281,475.527426160338,"3",1929,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",628,80,"0","0.7857142857","0","0",80
"2010","AT",6301,475.527426160338,"4",1946,"2","1","2","1","11","5","NA","NA","NA","NA","0","NA",630,63,"1","99","0","0",63
"2010","AT",6381,475.527426160338,"1",1935,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",638,74,"1","0.6666666667","0","0",74
"2010","AT",6382,475.527426160338,"4",1937,"1","1","1","1","11","3","NA","NA","NA","NA","0","NA",638,72,"0","1","0","0",73
"2010","AT",6441,475.527426160338,"3",1952,"1","1","1","4","11","5","NA","30","NA","NA","NA","NA",644,57,"2","0.5","0","0",57
"2010","AT",6442,475.527426160338,"2",1953,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",644,56,"0","0.8142857143","0","0",56
"2010","AT",6681,475.527426160338,"4",1939,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",668,70,"0","0.625","0","0",71
"2010","AT",6682,475.527426160338,"4",1939,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",668,70,"0","99","0","0",71
"2010","AT",6991,475.527426160338,"4",1935,"2","1","1","1","11","3","NA","NA","NA","NA","0","NA",699,74,"0","0.6047619048","0","0",74
"2010","AT",6992,475.527426160338,"3",1937,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",699,72,"2","0.5","0","0",72
"2010","AT",7011,475.527426160338,"3",1982,"1","1","3","4","11","2","NA","NA","0","NA","NA","NA",701,27,"0","1","0","101",27
"2010","AT",7012,475.527426160338,"4",1983,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",701,26,"2","1","0","0",26
"2010","AT",7021,475.527426160338,"1",1980,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",702,29,"2","0.5","0","0",29
"2010","AT",7022,475.527426160338,"4",1981,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",702,28,"0","1","0","0",28
"2010","AT",7251,475.527426160338,"4",1938,"1","1","3","1","11","5","NA","NA","NA","0","0","NA",725,71,"0","1","0","0",71
"2010","AT",7252,475.527426160338,"1",1948,"2","1","1","1","11","3","NA","NA","NA","NA","0","NA",725,61,"0","99","0","0",62
"2010","AT",7341,475.527426160338,"3",1957,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",734,52,"0","1","0","0",52
"2010","AT",7342,475.527426160338,"2",1989,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",734,20,"0","99","0","0",20
"2010","AT",7351,475.527426160338,"1",1988,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",735,21,"1","99","0","0",21
"2010","AT",7352,475.527426160338,"1",1980,"1","1","3","1","NA","NA","NA","NA","NA","0","NA","NA",735,29,"0","0.9285714286","0","1",30
"2010","AT",7421,475.527426160338,"2",1945,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",742,64,"0","0.7916666667","0","0",65
"2010","AT",7422,475.527426160338,"1",1947,"2","1","4","4","11","5","NA","NA","NA","20","NA","NA",742,62,"0","0.5714285714","0","0",62
"2010","AT",7521,475.527426160338,"2",1930,"1","1","3","1","11","3","NA","0","NA","NA","NA","NA",752,79,"2","0.5","0","0",80
"2010","AT",7522,475.527426160338,"4",1935,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",752,74,"0","99","0","0",74
"2010","AT",7671,475.527426160338,"1",1948,"1","1","1","1","11","2","0","NA","NA","NA","NA","NA",767,61,"2","0.498945846","0","0",61
"2010","AT",7672,475.527426160338,"3",1951,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",767,58,"0","1","0","0",58
"2010","AT",7681,475.527426160338,"2",1962,"1","1","3","1","11","2","50","NA","NA","NA","NA","NA",768,47,"0","1","0","0",47
"2010","AT",7682,475.527426160338,"2",1968,"2","1","1","1","11","3","NA","NA","10","NA","0","0",768,41,"2","99","0","0",42
"2010","AT",7701,475.527426160338,"1",1935,"1","1","1","4","11","3","NA","NA","NA","NA","NA","NA",770,74,"0","0.5","0","0",75
"2010","AT",7702,475.527426160338,"3",1941,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",770,68,"0","0.4166666667","0","0",68
"2010","AT",7761,475.527426160338,"2",1946,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",776,63,"2","1","0","0",64
"2010","AT",7762,475.527426160338,"4",1947,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",776,62,"0","0.6710614387","0","0",62
"2010","AT",7771,475.527426160338,"4",1946,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",777,63,"0","0.8452380952","0","0",64
"2010","AT",7772,475.527426160338,"4",1947,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",777,62,"0","1","0","0",63
"2010","AT",7801,475.527426160338,"1",1939,"1","1","4","1","NA","2","20","NA","NA","NA","NA","NA",780,70,"0","1","0","0",71
"2010","AT",7802,475.527426160338,"1",1939,"2","1","4","1","11","2","30","NA","NA","5","0","NA",780,70,"1","1","0","100",70
"2010","AT",7961,475.527426160338,"2",1954,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",796,55,"2","99","0","0",56
"2010","AT",7962,475.527426160338,"1",1959,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","10",796,50,"0","0.8571428571","0","0",50
"2010","AT",8081,475.527426160338,"1",1939,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",808,70,"0","0.75","1","0",71
"2010","AT",8082,475.527426160338,"4",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",808,70,"2","0.5","0","0",71
"2010","AT",8371,475.527426160338,"2",1962,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",837,47,"0","0.5","0","0",48
"2010","AT",8372,475.527426160338,"1",1968,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",837,41,"0","99","0","0",41
"2010","AT",8421,475.527426160338,"3",1955,"1","1","1","1","11","2","NA","NA","NA","0","NA","0",842,54,"1","0","0","100",54
"2010","AT",8422,475.527426160338,"3",1959,"2","1","3","1","11","5","NA","NA","NA","NA","NA","2",842,50,"1","99","0","0",51
"2010","AT",8451,475.527426160338,"2",1968,"2","1","3","4","11","3","NA","NA","NA","NA","0","NA",845,41,"2","99","0","0",41
"2010","AT",8452,475.527426160338,"2",1996,"2","1","1","1","NA","3","NA","NA","NA","0","NA","NA",845,13,"0","99","0","100",14
"2010","AT",8521,475.527426160338,"1",1929,"2","1","4","4","11","2","NA","NA","NA","NA","NA","0",852,80,"2","1","0","0",80
"2010","AT",8522,475.527426160338,"2",1958,"1","1","3","1","11","2","NA","NA","NA","NA","NA","10",852,51,"2","0.6666666667","0","0",52
"2010","AT",8531,475.527426160338,"4",1961,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",853,48,"0","0.5892857143","0","101",49
"2010","AT",8532,475.527426160338,"2",1960,"1","1","4","4","11","2","NA","NA","0","NA","NA","NA",853,49,"0","99","0","0",50
"2010","AT",8551,475.527426160338,"3",1940,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",855,69,"2","1","0","0",69
"2010","AT",8552,475.527426160338,"4",1942,"2","1","1","1","11","5","30","NA","NA","NA","NA","NA",855,67,"1","99","0","0",68
"2010","AT",8641,475.527426160338,"2",1952,"1","1","4","1","NA","2","NA","NA","NA","0","0","NA",864,57,"2","1","0","0",57
"2010","AT",8642,475.527426160338,"4",1953,"2","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",864,56,"0","1","0","0",57
"2010","AT",8821,475.527426160338,"3",1952,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",882,57,"2","1","1","0",57
"2010","AT",8822,475.527426160338,"1",1953,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",882,56,"0","0.5658619072","0","0",57
"2010","AT",8831,475.527426160338,"1",1982,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",883,27,"0","0.5","0","10",27
"2010","AT",8832,475.527426160338,"3",1983,"2","1","1","1","11","2","NA","28","NA","NA","NA","NA",883,26,"0","0.5436507937","1","0",27
"2010","AT",8841,475.527426160338,"3",1977,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",884,32,"2","0.5","0","0",32
"2010","AT",8842,475.527426160338,"4",1988,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",884,21,"2","0.5","0","0",22
"2010","AT",8871,475.527426160338,"4",1944,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",887,65,"0","0.5","0","0",66
"2010","AT",8872,475.527426160338,"4",1951,"2","1","1","1","11","3","NA","NA","NA","0","NA","NA",887,58,"0","0.625","0","100",59
"2010","AT",8981,475.527426160338,"3",1968,"2","1","2","4","11","5","NA","NA","NA","NA","NA","NA",898,41,"0","0.9761904762","0","100",42
"2010","AT",8982,475.527426160338,"2",1996,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",898,13,"0","1","0","0",13
"2010","AT",8991,475.527426160338,"4",1958,"2","1","1","1","11","2","NA","NA","0","NA","NA","NA",899,51,"0","0.2916666667","0","0",52
"2010","AT",8992,475.527426160338,"3",1960,"1","1","1","1","NA","3","NA","NA","NA","0","NA","NA",899,49,"0","0.6292884356","0","0",49
"2010","AT",9421,475.527426160338,"2",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",942,48,"2","0.875","0","0",48
"2010","AT",9422,475.527426160338,"2",1978,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",942,31,"0","0.7285714286","0","0",31
"2010","AT",9451,475.527426160338,"1",1942,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",945,67,"0","0.8991952406","1","0",67
"2010","AT",9452,475.527426160338,"1",1943,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",945,66,"0","99","0","0",67
"2010","AT",9491,475.527426160338,"2",1938,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",949,71,"0","0.3333333333","0","0",72
"2010","AT",9492,475.527426160338,"1",1973,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",949,36,"1","0.7857142857","0","100",37
"2010","AT",9511,475.527426160338,"2",1961,"1","1","2","1","11","5","NA","NA","NA","NA","NA","NA",951,48,"0","99","0","0",48
"2010","AT",9512,475.527426160338,"1",1978,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",951,31,"0","99","0","0",31
"2010","AT",9561,475.527426160338,"2",1942,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",956,67,"0","0.5","0","0",68
"2010","AT",9562,475.527426160338,"2",1943,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",956,66,"0","0.8847945607","0","100",67
"2010","AT",9581,475.527426160338,"2",1939,"1","1","1","1","11","3","NA","NA","0","NA","NA","NA",958,70,"2","99","0","0",70
"2010","AT",9582,475.527426160338,"1",1947,"2","1","2","1","11","3","20","NA","NA","0","NA","NA",958,62,"0","99","0","0",62
"2010","AT",9601,475.527426160338,"3",1962,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","0",960,47,"2","99","0","0",48
"2010","AT",9602,475.527426160338,"2",1963,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",960,46,"2","1","0","0",47
"2010","AT",9651,475.527426160338,"1",1939,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",965,70,"0","99","0","100",71
"2010","AT",9652,475.527426160338,"1",1947,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",965,62,"0","99","0","100",63
"2010","AT",9771,475.527426160338,"2",1946,"2","1","3","1","11","5","NA","NA","NA","0","NA","NA",977,63,"0","1","0","0",63
"2010","AT",9772,475.527426160338,"4",1948,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",977,61,"1","99","0","0",62
"2010","AT",9871,475.527426160338,"4",1954,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",987,55,"0","99","0","111",56
"2010","AT",9872,475.527426160338,"3",1960,"2","1","1","1","11","3","NA","NA","NA","NA","0","2",987,49,"0","0.6285714286","0","0",50
"2010","AT",9881,475.527426160338,"4",1962,"1","1","4","1","11","3","15","NA","NA","NA","NA","NA",988,47,"0","1","0","0",48
"2010","AT",9882,475.527426160338,"1",1968,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",988,41,"0","1","0","101",42
"2010","AT",9891,475.527426160338,"4",1938,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",989,71,"2","1","0","0",72
"2010","AT",9892,475.527426160338,"4",1940,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",989,69,"2","0.827191841","0","100",70
"2010","AT",9961,475.527426160338,"4",1964,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",996,45,"1","0.5","0","100",46
"2010","AT",9962,475.527426160338,"4",1989,"1","1","1","1","11","3","25","NA","NA","NA","NA","NA",996,20,"0","99","0","0",21
"2010","AT",9971,475.527426160338,"1",1980,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",997,29,"0","0.8571428571","1","0",29
"2010","AT",9972,475.527426160338,"4",1981,"2","1","4","1","11","5","NA","23","12","NA","NA","NA",997,28,"0","1","0","0",29
"2010","AT",10061,475.527426160338,"4",1939,"1","1","1","1","11","NA","NA","22","9","NA","NA","NA",1006,70,"0","0.75","0","0",71
"2010","AT",10062,475.527426160338,"4",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1006,70,"0","1","0","101",71
"2010","AT",10111,475.527426160338,"1",1958,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",1011,51,"0","99","0","100",51
"2010","AT",10112,475.527426160338,"3",1963,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1011,46,"0","0.2857142857","0","0",47
"2010","AT",10151,475.527426160338,"1",1957,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",1015,52,"0","0.5","0","0",53
"2010","AT",10152,475.527426160338,"1",1959,"2","1","2","4","11","3","NA","NA","NA","NA","NA","NA",1015,50,"0","0.5","0","0",50
"2010","AT",10191,475.527426160338,"1",1940,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",1019,69,"1","0.7857142857","0","0",69
"2010","AT",10192,475.527426160338,"1",1942,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1019,67,"1","0.8571428571","0","0",67
"2010","AT",10211,475.527426160338,"1",1930,"1","1","3","4","11","3","NA","NA","NA","NA","NA","NA",1021,79,"2","1","0","0",80
"2010","AT",10212,475.527426160338,"2",1935,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",1021,74,"0","99","0","0",74
"2010","AT",10531,475.527426160338,"4",1936,"1","1","3","1","11","3","NA","24","NA","NA","NA","NA",1053,73,"0","99","0","0",73
"2010","AT",10532,475.527426160338,"3",1944,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1053,65,"0","0.7571428571","0","0",66
"2010","AT",10561,475.527426160338,"1",1939,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",1056,70,"0","0.5","0","0",70
"2010","AT",10562,475.527426160338,"1",1939,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1056,70,"0","0.9523809524","0","0",70
"2010","AT",10591,475.527426160338,"1",1982,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1059,27,"0","0.0833333333","0","0",28
"2010","AT",10592,475.527426160338,"1",1983,"2","1","1","1","11","3","NA","NA","0","NA","NA","NA",1059,26,"0","0.75","0","0",27
"2010","AT",10601,475.527426160338,"2",1944,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",1060,65,"1","99","0","0",65
"2010","AT",10602,475.527426160338,"2",1951,"2","1","1","4","11","3","NA","NA","NA","NA","0","NA",1060,58,"0","1","0","10",58
"2010","AT",10641,475.527426160338,"1",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",1064,71,"0","99","0","0",72
"2010","AT",10642,475.527426160338,"2",1940,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",1064,69,"0","0.4571428571","0","0",69
"2010","AT",10701,475.527426160338,"3",1961,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",1070,48,"2","1","0","0",48
"2010","AT",10702,475.527426160338,"4",1978,"2","1","4","1","11","2","NA","NA","0","NA","NA","NA",1070,31,"1","0.875","0","0",31
"2010","AT",10941,475.527426160338,"1",1953,"2","1","3","1","11","2","NA","NA","0","NA","NA","NA",1094,56,"0","0.7708333333","0","0",56
"2010","AT",10942,475.527426160338,"2",1956,"1","1","4","1","NA","5","NA","NA","NA","0","NA","NA",1094,53,"0","0.7857142857","1","0",53
"2010","AT",11211,475.527426160338,"3",1982,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",1121,27,"2","0.8571428571","0","10",27
"2010","AT",11212,475.527426160338,"1",1983,"2","1","1","1","11","3","NA","NA","NA","NA","0","NA",1121,26,"0","0.9285714286","0","0",26
"2010","AT",11221,475.527426160338,"2",1954,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",1122,55,"2","0.6857142857","0","0",56
"2010","AT",11222,475.527426160338,"4",1954,"2","1","3","1","NA","2","NA","NA","NA","0","NA","NA",1122,55,"1","0.8571428571","0","0",55
"2010","AT",11621,475.527426160338,"3",1960,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",1162,49,"0","99","0","0",50
"2010","AT",11622,475.527426160338,"1",1964,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",1162,45,"0","1","0","0",45
"2010","AT",11661,475.527426160338,"3",1938,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",1166,71,"0","0.4642857143","0","0",72
"2010","AT",11662,475.527426160338,"4",1941,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",1166,68,"2","1","0","0",68
"2010","AT",11781,475.527426160338,"1",1980,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",1178,29,"0","1","0","0",30
"2010","AT",11782,475.527426160338,"3",1981,"2","1","3","1","11","2","0","NA","NA","NA","NA","NA",1178,28,"2","0.8333333333","0","0",29
"2010","AT",11851,475.527426160338,"1",1929,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",1185,80,"2","0.7857142857","0","0",80
"2010","AT",11852,475.527426160338,"4",1929,"2","1","1","1","11","3","NA","NA","NA","NA","NA","0",1185,80,"0","1","1","0",80
"2010","AT",11861,475.527426160338,"1",1954,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",1186,55,"2","0","1","0",56
"2010","AT",11862,475.527426160338,"1",1959,"2","1","4","1","NA","3","NA","20","NA","NA","NA","NA",1186,50,"0","1","0","0",50
"2010","AT",11871,475.527426160338,"4",1982,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",1187,27,"2","1","0","0",27
"2010","AT",11872,475.527426160338,"3",1983,"2","1","1","4","11","5","NA","NA","NA","0","NA","NA",1187,26,"0","1","0","0",27
"2010","AT",11951,475.527426160338,"3",1951,"1","1","4","1","NA","3","NA","NA","NA","NA","NA","NA",1195,58,"2","1","0","0",59
"2010","AT",11952,475.527426160338,"2",1957,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",1195,52,"0","1","0","0",53
