"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2011","AT",4081,549.275362318841,"1",1941,"2","1","1","1","11","3","NA","NA","NA","0","NA","NA",70,69,408,"1","2","0","0"
"2011","AT",4291,549.275362318841,"1",1930,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",80,80,429,"0.5","0","1","0"
"2011","AT",4311,549.275362318841,"4",1957,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",54,53,431,"0","0","0","0"
"2011","AT",4451,549.275362318841,"4",1938,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",73,72,445,"99","2","0","0"
"2011","AT",4531,549.275362318841,"1",1978,"1","1","2","1","11","3","NA","NA","NA","NA","0","NA",32,32,453,"0.25","2","0","0"
"2011","AT",4681,549.275362318841,"3",1958,"1","1","1","1","11","5","NA","NA","NA","NA","NA","0",53,52,468,"0.75","0","0","101"
"2011","AT",4701,549.275362318841,"1",1939,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",71,71,470,"0","0","0","0"
"2011","AT",4791,549.275362318841,"1",1965,"2","1","1","1","11","3","NA","NA","NA","NA","0","NA",45,45,479,"0.6002774583","0","0","0"
"2011","AT",4951,549.275362318841,"4",1941,"2","1","1","1","11","2","NA","NA","NA","NA","0","0",69,69,495,"0.8356677506","0","0","0"
"2011","AT",4991,549.275362318841,"1",1976,"1","1","2","1","11","5","NA","NA","NA","0","NA","NA",34,34,499,"0.4166666667","0","0","0"
"2011","AT",5101,549.275362318841,"3",1953,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",57,57,510,"0.3333333333","2","0","0"
"2011","AT",5341,549.275362318841,"2",1967,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",43,43,534,"99","1","0","0"
"2011","AT",5591,549.275362318841,"3",1930,"1","1","4","1","11","NA","NA","0","NA","NA","NA","NA",80,80,559,"1","0","0","0"
"2011","AT",5601,549.275362318841,"1",1964,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",46,46,560,"0.7857142857","0","0","0"
"2011","AT",5721,549.275362318841,"1",1974,"2","1","3","1","11","3","NA","NA","NA","NA","NA","NA",36,36,572,"0.5833333333","1","0","101"
"2011","AT",5791,549.275362318841,"2",1930,"1","1","3","1","11","NA","NA","NA","NA","NA","0","NA",80,80,579,"0.5","0","0","0"
"2011","AT",5851,549.275362318841,"2",1945,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",66,65,585,"99","1","0","100"
"2011","AT",5901,549.275362318841,"2",1957,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",54,53,590,"0.5","1","0","10"
"2011","AT",6051,549.275362318841,"3",1985,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",25,25,605,"99","0","0","0"
"2011","AT",6191,549.275362318841,"3",1984,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",26,26,619,"0.7142857143","0","0","0"
"2011","AT",6241,549.275362318841,"2",1964,"1","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",47,46,624,"99","0","0","0"
"2011","AT",6341,549.275362318841,"2",1978,"1","1","1","1","11","5","NA","NA","20","NA","NA","0",32,32,634,"1","0","0","0"
"2011","AT",6361,549.275362318841,"1",1955,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",55,55,636,"0.9285714286","0","0","0"
"2011","AT",6441,549.275362318841,"4",1978,"1","1","4","1","11","5","NA","NA","20","NA","NA","NA",33,32,644,"0.8428571429","0","0","0"
"2011","AT",6501,549.275362318841,"3",1949,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",62,61,650,"0.1875","0","1","0"
"2011","AT",6741,549.275362318841,"4",1943,"1","1","4","1","11","2","NA","NA","NA","0","0","NA",67,67,674,"99","2","0","0"
"2011","AT",6742,549.275362318841,"3",1946,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",64,64,674,"99","0","1","0"
"2011","AT",7051,549.275362318841,"1",1950,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",60,60,705,"0.5","0","0","0"
"2011","AT",7052,549.275362318841,"3",1952,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",59,58,705,"99","0","0","100"
"2011","AT",7081,549.275362318841,"4",1930,"2","1","1","1","NA","2","NA","NA","NA","0","NA","NA",80,80,708,"0.4583333333","0","0","101"
"2011","AT",7082,549.275362318841,"3",1930,"1","2","4","1","11","3","NA","NA","NA","NA","0","NA",80,80,708,"0.5535714286","2","0","0"
"2011","AT",7321,549.275362318841,"2",1952,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58,58,732,"1","1","0","0"
"2011","AT",7322,549.275362318841,"2",1953,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",57,57,732,"0.8095238095","1","0","100"
"2011","AT",7411,549.275362318841,"4",1935,"1","1","1","1","11","3","20","NA","NA","NA","NA","NA",76,75,741,"0.3571428571","2","0","0"
"2011","AT",7412,549.275362318841,"4",1941,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",69,69,741,"99","0","0","0"
"2011","AT",7421,549.275362318841,"3",1955,"1","1","1","1","11","5","NA","NA","NA","NA","NA","0",55,55,742,"0.5","0","0","0"
"2011","AT",7422,549.275362318841,"1",1959,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",52,51,742,"0.6398615627","0","0","0"
"2011","AT",7491,549.275362318841,"1",1941,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",70,69,749,"0.5","0","0","0"
"2011","AT",7492,549.275362318841,"3",1942,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",68,68,749,"0.6714285714","2","0","0"
"2011","AT",7601,549.275362318841,"2",1952,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",58,58,760,"1","2","0","1"
"2011","AT",7602,549.275362318841,"4",1953,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",57,57,760,"99","2","0","0"
"2011","AT",7751,549.275362318841,"3",1946,"1","1","4","1","11","3","NA","NA","NA","NA","NA","NA",64,64,775,"0.4583333333","0","0","0"
"2011","AT",7752,549.275362318841,"1",1948,"2","1","1","1","NA","3","NA","NA","NA","NA","NA","NA",62,62,775,"1","1","0","0"
"2011","AT",7771,549.275362318841,"4",1980,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",30,30,777,"0.6398615627","1","0","0"
"2011","AT",7772,549.275362318841,"2",1984,"2","1","1","1","11","3","NA","NA","NA","0","NA","NA",26,26,777,"0.3706297501","0","0","0"
"2011","AT",7831,549.275362318841,"3",1955,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",56,55,783,"1","0","0","1"
"2011","AT",7832,549.275362318841,"4",1956,"2","1","1","4","11","2","NA","NA","NA","0","0","NA",54,54,783,"1","1","0","0"
"2011","AT",7841,549.275362318841,"4",1956,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",54,54,784,"0.9583333333","2","0","100"
"2011","AT",7842,549.275362318841,"3",1956,"2","1","1","1","11","2","NA","NA","0","NA","0","NA",54,54,784,"0.5023344172","0","0","0"
"2011","AT",7871,549.275362318841,"2",1973,"1","1","1","1","11","2","NA","NA","NA","NA","0","NA",37,37,787,"1","0","0","0"
"2011","AT",7872,549.275362318841,"3",1975,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",36,35,787,"1","0","0","100"
"2011","AT",7881,549.275362318841,"4",1973,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",37,37,788,"99","2","0","0"
"2011","AT",7882,549.275362318841,"1",1975,"2","1","2","1","11","5","NA","NA","NA","NA","NA","NA",36,35,788,"0.3618043013","2","0","100"
"2011","AT",8041,549.275362318841,"1",1942,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",68,68,804,"0.7285714286","0","0","0"
"2011","AT",8042,549.275362318841,"1",1976,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",34,34,804,"99","0","0","110"
"2011","AT",8161,549.275362318841,"4",1941,"2","1","3","1","11","3","NA","NA","NA","NA","NA","NA",69,69,816,"99","0","0","0"
"2011","AT",8162,549.275362318841,"4",1942,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",68,68,816,"0.380952381","0","0","10"
"2011","AT",8451,549.275362318841,"2",1951,"1","1","4","1","11","2","NA","NA","NA","NA","NA","15",59,59,845,"0.5","0","0","1"
"2011","AT",8452,549.275362318841,"1",1957,"2","1","1","4","NA","NA","30","NA","NA","NA","NA","0",54,53,845,"0.9666666667","0","0","0"
"2011","AT",8491,549.275362318841,"4",1949,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",61,61,849,"99","0","0","0"
"2011","AT",8492,549.275362318841,"4",1953,"2","1","4","1","NA","3","NA","NA","NA","NA","0","NA",58,57,849,"0.2571428571","0","0","0"
"2011","AT",8531,549.275362318841,"4",1930,"2","1","3","4","NA","3","NA","NA","NA","NA","NA","NA",80,80,853,"1","2","0","0"
"2011","AT",8532,549.275362318841,"3",1930,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",80,80,853,"0.980952381","0","0","0"
"2011","AT",8611,549.275362318841,"4",1951,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",60,59,861,"0.3119047619","0","0","11"
"2011","AT",8612,549.275362318841,"3",1952,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",59,58,861,"0.7204761905","0","0","0"
"2011","AT",8631,549.275362318841,"3",1955,"1","1","4","1","11","3","NA","NA","NA","0","NA","NA",55,55,863,"99","0","0","0"
"2011","AT",8632,549.275362318841,"2",1959,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",52,51,863,"0.8285714286","2","0","100"
"2011","AT",8731,549.275362318841,"1",1930,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",80,80,873,"99","0","0","0"
"2011","AT",8732,549.275362318841,"3",1958,"1","2","1","1","11","5","NA","NA","NA","NA","NA","NA",53,52,873,"1","0","0","0"
"2011","AT",8911,549.275362318841,"4",1954,"2","1","3","1","11","NA","NA","NA","NA","0","0","NA",56,56,891,"99","0","0","100"
"2011","AT",8912,549.275362318841,"4",1956,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",55,54,891,"1","2","0","0"
"2011","AT",8931,549.275362318841,"1",1954,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",56,56,893,"0.6524971247","0","0","0"
"2011","AT",8932,549.275362318841,"1",1956,"1","1","1","1","11","3","NA","NA","NA","NA","NA","24",54,54,893,"0.5","0","0","0"
"2011","AT",8961,549.275362318841,"4",1935,"1","1","1","1","11","3","NA","25","NA","NA","0","NA",76,75,896,"0.6002774583","1","0","0"
"2011","AT",8962,549.275362318841,"4",1941,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",69,69,896,"0.5094854915","2","0","0"
"2011","AT",9071,549.275362318841,"1",1955,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","0",55,55,907,"0.8356677506","0","0","100"
"2011","AT",9072,549.275362318841,"3",1956,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",54,54,907,"1","2","0","0"
"2011","AT",9511,549.275362318841,"1",1940,"2","1","1","1","11","NA","NA","NA","0","NA","NA","NA",71,70,951,"1","1","0","0"
"2011","AT",9512,549.275362318841,"1",1964,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",46,46,951,"99","2","0","0"
"2011","AT",9541,549.275362318841,"4",1930,"2","1","4","1","11","2","NA","NA","NA","NA","0","NA",80,80,954,"99","0","0","0"
"2011","AT",9542,549.275362318841,"1",1958,"1","1","4","4","NA","3","NA","NA","NA","NA","NA","NA",52,52,954,"0.8","0","0","110"
"2011","AT",9581,549.275362318841,"1",1955,"1","1","4","4","11","3","NA","NA","NA","NA","NA","NA",56,55,958,"1","2","0","0"
"2011","AT",9582,549.275362318841,"3",1959,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",51,51,958,"99","0","0","100"
"2011","AT",9601,549.275362318841,"1",1942,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",69,68,960,"0.55","0","0","0"
"2011","AT",9602,549.275362318841,"3",1943,"1","1","1","1","11","3","NA","NA","NA","NA","0","0",67,67,960,"1","2","0","0"
"2011","AT",9651,549.275362318841,"1",1939,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",72,71,965,"99","0","0","0"
"2011","AT",9652,549.275362318841,"3",1941,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",69,69,965,"0.6035714286","0","0","0"
"2011","AT",9671,549.275362318841,"3",1951,"1","1","3","1","11","3","NA","NA","NA","NA","0","NA",60,59,967,"0.8055555556","0","0","0"
"2011","AT",9672,549.275362318841,"3",1957,"2","1","2","4","NA","3","NA","NA","NA","0","NA","NA",53,53,967,"1","0","0","0"
"2011","AT",9691,549.275362318841,"2",1953,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,969,"0.5","0","0","100"
"2011","AT",9692,549.275362318841,"3",1956,"1","1","4","1","11","3","NA","NA","NA","0","0","NA",55,54,969,"1","0","0","0"
"2011","AT",9861,549.275362318841,"2",1945,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",66,65,986,"0.4379305271","0","0","0"
"2011","AT",9862,549.275362318841,"1",1952,"2","1","3","1","11","3","NA","NA","NA","0","NA","NA",59,58,986,"0.6666666667","0","0","0"
"2011","AT",9971,549.275362318841,"3",1951,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",59,59,997,"1","0","0","0"
"2011","AT",9972,549.275362318841,"4",1952,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58,58,997,"1","0","0","100"
"2011","AT",10061,549.275362318841,"3",1942,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",68,68,1006,"99","2","0","0"
"2011","AT",10062,549.275362318841,"3",1943,"1","1","3","1","11","2","NA","NA","NA","0","NA","NA",67,67,1006,"0.2083333333","0","0","111"
"2011","AT",10161,549.275362318841,"2",1980,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",30,30,1016,"0.5599980831","0","0","0"
"2011","AT",10162,549.275362318841,"2",2003,"1","1","1","1","11","2","NA","NA","NA","NA","NA","10",7,7,1016,"0.5","0","0","0"
"2011","AT",10211,549.275362318841,"3",1966,"1","1","3","1","11","3","NA","NA","NA","NA","0","NA",45,44,1021,"0.3333333333","0","0","0"
"2011","AT",10212,549.275362318841,"1",1966,"2","1","3","1","11","NA","NA","NA","0","NA","0","NA",45,44,1021,"0.5","0","0","0"
"2011","AT",10251,549.275362318841,"2",1932,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",78,78,1025,"1","2","0","0"
"2011","AT",10252,549.275362318841,"4",1962,"1","1","2","1","NA","3","NA","NA","NA","0","NA","NA",48,48,1025,"0.8356677506","0","0","0"
"2011","AT",10311,549.275362318841,"3",1930,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",80,80,1031,"0.5277777778","2","0","0"
"2011","AT",10312,549.275362318841,"3",1935,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",76,75,1031,"0.7857142857","0","0","0"
"2011","AT",10631,549.275362318841,"3",1962,"1","1","4","1","11","2","20","NA","NA","NA","NA","NA",49,48,1063,"0.7380952381","0","0","0"
"2011","AT",10632,549.275362318841,"4",1968,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",42,42,1063,"0.5","0","0","0"
"2011","AT",10661,549.275362318841,"3",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",72,72,1066,"99","0","0","0"
"2011","AT",10662,549.275362318841,"3",1973,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",38,37,1066,"0.9285714286","0","0","0"
"2011","AT",10691,549.275362318841,"2",1980,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",30,30,1069,"0.6666666667","0","0","0"
"2011","AT",10692,549.275362318841,"3",1984,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",27,26,1069,"0.8333333333","0","0","0"
"2011","AT",10801,549.275362318841,"3",1946,"2","1","1","4","11","5","NA","NA","NA","0","NA","NA",65,64,1080,"99","0","0","0"
"2011","AT",10802,549.275362318841,"2",1948,"1","1","3","1","11","NA","NA","NA","NA","0","NA","NA",62,62,1080,"99","0","0","0"
"2011","AT",11041,549.275362318841,"3",1966,"1","1","1","1","11","2","NA","NA","NA","NA","11","0",45,44,1104,"0.7023809524","2","0","100"
"2011","AT",11042,549.275362318841,"1",1966,"2","1","1","4","NA","3","NA","NA","NA","NA","NA","NA",45,44,1104,"1","0","0","0"
"2011","AT",11321,549.275362318841,"3",1938,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",73,72,1132,"0.8273809524","0","0","0"
"2011","AT",11322,549.275362318841,"2",1973,"1","1","1","1","11","3","NA","NA","13","NA","NA","NA",37,37,1132,"0.5238095238","2","0","0"
"2011","AT",11331,549.275362318841,"3",1973,"1","1","4","1","11","2","NA","20","NA","NA","0","NA",37,37,1133,"0.6904761905","0","0","0"
"2011","AT",11332,549.275362318841,"3",1975,"2","1","1","1","NA","NA","25","NA","NA","NA","NA","NA",36,35,1133,"0.5","0","0","100"
"2011","AT",11731,549.275362318841,"2",1938,"2","1","1","4","11","2","NA","NA","NA","0","NA","NA",73,72,1173,"0","0","0","0"
"2011","AT",11732,549.275362318841,"4",1973,"1","1","2","1","11","2","NA","NA","0","NA","NA","NA",38,37,1173,"0.5","0","0","0"
"2011","AT",11771,549.275362318841,"2",1941,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",70,69,1177,"99","0","0","0"
"2011","AT",11772,549.275362318841,"2",1942,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",68,68,1177,"0.8416516162","0","0","0"
"2011","AT",11881,549.275362318841,"1",1951,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",60,59,1188,"0.5714285714","1","0","0"
"2011","AT",11882,549.275362318841,"1",1952,"2","1","4","1","11","3","NA","NA","NA","NA","NA","NA",59,58,1188,"0.6428571429","2","0","100"
"2011","AT",11961,549.275362318841,"4",1980,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",31,30,1196,"0.744047619","0","0","0"
"2011","AT",11962,549.275362318841,"1",1984,"2","1","1","1","NA","2","NA","NA","NA","0","NA","0",26,26,1196,"0.9583333333","2","1","0"
"2011","AT",11971,549.275362318841,"2",1944,"1","1","1","1","11","3","NA","NA","NA","NA","NA","10",67,66,1197,"0.8356677506","2","0","100"
"2011","AT",11972,549.275362318841,"3",1951,"2","1","1","1","NA","5","NA","NA","NA","NA","NA","0",60,59,1197,"0.6785714286","0","0","0"
"2011","AT",11981,549.275362318841,"4",1930,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",80,80,1198,"0.9666666667","2","0","0"
"2011","AT",11982,549.275362318841,"4",1930,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",80,80,1198,"0","0","0","111"
"2011","AT",12051,549.275362318841,"4",1960,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","NA",50,50,1205,"0.6002774583","2","0","0"
"2011","AT",12052,549.275362318841,"1",1964,"1","1","1","1","11","5","NA","NA","NA","NA","NA","NA",47,46,1205,"99","2","0","101"
"2011","AT",12251,549.275362318841,"4",1946,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",64,64,1225,"0.8571428571","0","0","100"
"2011","AT",12252,549.275362318841,"3",1948,"1","1","1","1","11","3","NA","NA","0","NA","NA","NA",62,62,1225,"0","0","1","0"
"2011","AT",12351,549.275362318841,"2",1953,"2","1","3","1","11","3","25","NA","NA","NA","NA","NA",58,57,1235,"0.2857142857","2","0","0"
"2011","AT",12352,549.275362318841,"3",1958,"1","1","3","4","11","3","NA","NA","NA","NA","NA","NA",52,52,1235,"0.7857142857","0","0","0"
"2011","AT",12581,549.275362318841,"4",1966,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",44,44,1258,"0.9166666667","1","1","0"
"2011","AT",12582,549.275362318841,"1",1966,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",45,44,1258,"0.8095238095","2","0","0"
"2011","AT",12791,549.275362318841,"4",1935,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",75,75,1279,"0.9285714286","0","0","0"
"2011","AT",12792,549.275362318841,"2",1937,"1","1","1","4","NA","NA","NA","NA","NA","NA","0","NA",73,73,1279,"0","0","0","0"
"2011","AT",12881,549.275362318841,"1",1940,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",70,70,1288,"99","0","0","0"
"2011","AT",12882,549.275362318841,"4",1964,"1","1","3","1","11","3","NA","NA","NA","NA","NA","NA",47,46,1288,"1","2","0","0"
"2011","AT",13371,549.275362318841,"3",1930,"2","1","1","1","11","2","NA","NA","NA","NA","NA","0",80,80,1337,"0.7","2","0","0"
"2011","AT",13372,549.275362318841,"1",1958,"1","1","1","1","11","2","NA","NA","0","NA","NA","NA",52,52,1337,"0.780952381","0","0","0"
"2011","AT",13611,549.275362318841,"1",1953,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",57,57,1361,"99","0","0","10"
"2011","AT",13612,549.275362318841,"3",1958,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",52,52,1361,"0.8666666667","0","0","0"
"2011","AT",13631,549.275362318841,"3",1930,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",80,80,1363,"0.9642857143","0","0","111"
"2011","AT",13632,549.275362318841,"1",1951,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",59,59,1363,"0.5","0","0","0"
"2011","AT",13781,549.275362318841,"2",1938,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",72,72,1378,"0.9857142857","1","0","100"
"2011","AT",13782,549.275362318841,"4",1974,"1","1","1","1","11","3","NA","NA","NA","NA","NA","NA",37,36,1378,"99","0","0","1"
"2011","AT",13783,549.275362318841,"4",1987,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",23,23,1378,"99","0","0","0"
"2011","AT",13841,549.275362318841,"3",1963,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",48,47,1384,"0.5","0","0","0"
"2011","AT",13842,549.275362318841,"2",1969,"1","1","3","1","11","3","NA","NA","0","NA","0","10",41,41,1384,"99","0","0","0"
"2011","AT",13843,549.275362318841,"1",1998,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",13,12,1384,"0.7083333333","2","0","0"
"2011","AT",13861,549.275362318841,"2",1954,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",56,56,1386,"99","2","0","10"
"2011","AT",13862,549.275362318841,"1",1954,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",57,56,1386,"0.6666666667","0","0","0"
"2011","AT",13863,549.275362318841,"3",1981,"1","1","3","4","NA","2","NA","NA","NA","0","NA","NA",30,29,1386,"99","2","0","0"
"2011","AT",14071,549.275362318841,"4",1954,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",57,56,1407,"0.380952381","0","0","0"
"2011","AT",14072,549.275362318841,"1",1955,"2","1","1","1","11","3","NA","NA","NA","NA","NA","NA",55,55,1407,"0.9047619048","0","0","1"
